Feature,Instance,LocX,LocY,Checkin
A,65,6440.9490000000005,17052.14917,17
A,66,15474.548,25749.1108,162
A,67,17210.301,24486.85372,1
A,68,17431.478,21944.018219999998,20
A,69,5608.058000000001,40742.89789,2
A,70,18212.206000000002,21126.21356,5
A,71,3982.617,32865.47615,3
A,72,16754.861,24247.325259999998,19
A,73,17707.724,27416.46449,18
A,74,16056.687,23218.09229,99
A,75,18157.397,19799.552219999998,4
A,76,10600.233,14114.01034,3
A,77,16424.2,21108.68744,2
A,78,14817.685,24254.568040000002,18
A,79,16058.926000000001,23373.47288,313
A,80,14686.058,31337.800160000003,60
A,81,7703.264,17394.60126,67
A,82,5108.782,14966.538680000001,24
A,83,16425.175,16151.12106,8
A,84,10066.918,24714.13863,4
A,85,16954.766,28446.1129,2
A,86,16928.391,23369.87544,97
A,87,5048.215999999999,50703.639110000004,3
A,88,16736.769,25124.4365,72
A,89,7640.983,30645.31683,106
A,90,16882.264,23478.91249,1
A,91,17186.506,19699.547759999998,35
A,92,4927.903,37488.0582,16
A,93,12665.933,25383.418999999998,6
A,94,6582.991,17522.36619,4
A,95,4967.07,37521.23487,49
A,96,8161.446,34838.82525,1
A,97,17440.663,22102.59976,47
A,98,494.441,39929.550489999994,421
A,99,17430.226000000002,27875.53835,6
A,100,16893.682,26623.36079,71
A,101,18108.883,27439.58614,256
A,102,14049.008999999998,25794.00645,50
A,103,16604.316000000003,20332.05513,106
A,104,17710.182,26168.285330000002,259
A,105,15309.953000000001,33813.24207,4
A,106,4192.223,41691.70963,4
A,107,4948.1720000000005,46735.90422,13
A,108,16993.52,27064.476389999996,24
A,109,16557.686,25703.30187,5
A,110,15853.116000000002,26666.06902,60
A,111,16891.625,23536.21542,33
A,112,12528.998,25305.49259,114
A,113,14134.255,34259.23593,50
A,114,18147.782,19790.57978,32
A,115,15429.493,26839.464669999998,81
A,116,17658.587,24326.03798,7
A,117,17725.841,22848.58029,262
A,118,16833.42,25899.1008,92
A,119,17600.488,25470.94936,417
A,120,17737.297,24036.75009,13
A,121,15795.841,27125.3723,16
A,122,12113.548,27734.776960000003,4
A,123,11172.06,25028.17426,32
A,124,12059.249,25088.55117,5
A,125,11590.12,29000.67604,31
A,126,17522.534,27979.99674,68
A,127,5602.531,38071.66819,46
A,128,13003.748,32899.224180000005,43
A,129,14340.368,22714.24975,38
A,130,17733.457,24129.860380000002,121
A,131,17341.429,26844.62694,25
A,132,17167.793999999998,28792.351769999997,343
A,133,6515.91,23700.37244,5
A,134,16433.701,26613.62208,26
A,135,17364.126,20837.0014,1
A,136,8057.687,38719.06319,3
A,137,5844.6630000000005,14087.84813,7
A,138,7158.815,23682.237090000002,37
A,139,12123.86,27734.776960000003,36
A,140,18312.694,27034.73455,3
A,141,18322.006999999998,22737.05955,64
A,142,17451.59,25972.39731,5
A,143,15161.121000000001,18345.57258,7
A,144,14698.901000000002,16836.12771,1
A,145,18326.663,22667.78371,85
A,146,16542.61,20601.69297,98
A,147,17676.453,24335.43812,24
A,148,14090.621000000001,34732.349839999995,8
A,149,3845.881,43779.88622,1
A,150,17108.523999999998,24891.88351,1
A,151,15105.021,25394.32271,22
A,152,14752.75,30740.05767,21
A,153,4719.724,16929.37946,11
A,154,14855.608999999999,30281.57745,1
A,155,16714.011000000002,19719.31699,32
A,156,15964.37,26718.87235,173
A,157,17862.435,25890.54712,3
A,158,6274.609,23617.881840000002,67
A,159,9497.364,22862.324080000002,3
A,160,14833.933,20076.3326,17
A,161,16536.673,28578.806210000002,21
A,162,16361.094,24947.5158,6
A,163,17338.321,26154.3522,9
A,164,16744.59,26520.13311,87
A,165,16420.035,27548.901639999996,15
A,166,14536.928,37674.61292,23
A,167,13879.073,25604.48913,33
A,168,17099.998,25136.05301,54
A,169,17001.661,26454.8668,19
A,170,15589.518,32157.82788,56
A,171,11703.206,6355.015769,34
A,172,17637.001,10507.23378,3
A,173,17658.912,22833.188130000002,2
A,174,12613.038,25326.01583,6
A,175,14609.107,31591.821969999997,15
A,176,13784.35,36152.66053,1
A,177,18300.564,22654.09003,11
A,178,8796.308,35595.74736,5
A,179,11717.464,27634.41609,21
A,180,17414.918999999998,22212.06672,16
A,181,17915.987,22904.64695,39
A,182,18323.621,27259.068,174
A,183,8998.341,12401.43801,56
A,184,16868.803,28890.61432,4
A,185,15416.399,25604.17727,18
A,186,17829.792,25938.37196,214
A,187,16782.849,27149.162210000002,11
A,188,17945.03,24776.765330000002,196
A,189,15961.8,26433.41579,33
A,190,17782.325,30352.64645,170
A,191,15614.106000000002,31955.29071,52
A,192,16857.726000000002,26715.74269,4
A,193,16059.868999999999,23350.21758,89
A,194,16234.851,22191.29511,3
A,195,17460.792,27609.233989999997,23
A,196,15568.781,35759.5257,7
A,197,18332.51,22677.376519999998,142
A,198,16163.569,32648.037989999997,22
A,199,17432.703,21971.20509,14
A,200,16713.167,27980.973510000003,177
A,201,16782.042,19050.214819999997,29
A,202,4288.723,19999.6614,4
A,203,17442.833,26677.40709,65
A,204,15950.546,17671.35825,9
A,205,16833.976000000002,25738.46326,3
A,206,17787.39,23735.43359,110
A,207,17985.957,24468.098009999998,1
A,208,15318.648000000001,26435.77696,9
A,209,4474.13,22995.22901,262
A,210,14041.13,15357.61195,1
A,211,15997.567,26606.293540000002,6
A,212,15438.825,25772.254719999997,213
A,213,10932.237,36064.03869,1
A,214,7121.982,33326.818739999995,10
A,215,17060.71,19755.9374,2
A,216,17559.977,25507.51854,18
A,217,17039.863999999998,25514.45281,2
A,218,17544.773,25769.882419999998,43
A,219,5184.552,23294.5296,32
A,220,17632.901,25544.02758,122
A,221,3146.35,37468.63423,18
A,222,16960.063000000002,27193.2114,3
A,223,11632.856000000002,6620.680827,38
A,224,16816.702,27633.112999999998,1
A,225,17261.318,26900.95978,3
A,226,16721.201,26796.05589,89
A,227,14869.936000000002,19644.27187,5
A,228,18409.765,21875.276980000002,81
A,229,15931.563,27144.707169999998,37
A,230,17401.096999999998,15709.96091,5
A,231,15800.035,28485.22813,6
A,232,6603.722,37093.28614,6
A,233,15274.917,37503.43922,4
A,234,17030.765,25612.44471,66
A,235,6395.423000000001,44231.883239999996,2
A,236,17024.965,25469.36782,1
A,237,13566.745,37374.27653,1
A,238,17547.334,27322.00655,79
A,239,17396.357,27859.8633,32
A,240,16120.296999999999,28304.498369999998,1
A,241,4787.269,38688.512760000005,1
A,242,17029.289,25593.61883,6
A,243,17509.442,28028.4709,141
A,244,15514.306,35985.08427,4
A,245,17129.61,25220.2755,74
A,246,16767.273,24737.80602,74
A,247,15279.445,37456.43857,16
A,248,14750.095,30936.15063,71
A,249,5656.226,43381.3541,8
A,250,8323.35,16506.80239,5
A,251,15940.868999999999,19188.53261,6
A,252,17862.324,25255.92695,2
A,253,17773.93,26097.14951,1
A,254,12653.588,22005.86529,1
A,255,19224.977,16508.60891,11
A,256,2909.678,31908.5685,8
A,257,1399.328,36334.203330000004,37
A,258,16100.896,32994.517439999996,10
A,259,17099.998,25136.05301,36
A,260,17476.136000000002,26869.3524,6
A,261,6540.12,7058.494127,10
A,262,17348.887,26297.7376,53
A,263,16838.161,24741.03592,41
A,264,17254.375,28620.95087,10
A,265,16136.938,32789.4487,197
A,266,16796.682,21077.33511,77
A,267,12094.184,25337.001959999998,9
A,268,15963.99,26478.634430000002,32
A,269,14757.23,30869.67589,8
A,270,18128.409,21839.77033,4
A,271,15325.115,33717.51444,4
A,272,14405.168,32753.967660000002,72
A,273,17424.799,26560.0057,102
A,274,4280.724,28698.4908,136
A,276,9352.943000000001,31247.062169999997,63
A,277,4308.974,23002.05635,4
A,278,17712.093,26148.6943,421
A,279,17843.91,26582.23634,5
A,280,15460.704,26565.14013,1
A,281,7084.545999999999,38419.4151,7
A,282,16169.433,32780.51969,1
A,283,14511.354,21640.9197,41
A,284,18446.218,23120.04804,18
A,285,15490.785,26135.2735,6
A,286,19011.23,22669.75506,1
A,287,12116.911,25181.26051,39
A,288,15935.701000000001,27175.59172,4
A,289,15329.105,33715.08644,1
A,290,14317.883,22980.338040000002,46
A,291,16278.298999999999,31693.62405,15
A,292,17650.195,27927.66675,10
A,293,12559.874,25313.80903,44
A,294,17744.282,24023.90844,115
A,295,15933.567,24052.64343,370
A,296,10321.344000000001,37652.56605,72
A,297,13475.536,10383.68444,123
A,298,12488.166000000001,26409.69271,35
A,299,17284.961,27341.497339999998,3
A,300,17939.409,26329.63568,144
A,301,17688.902,22828.87788,171
A,302,2570.611,37267.77884,26
A,303,17913.477,24926.75978,1448
A,304,14222.738000000001,30978.69067,20
A,305,17546.647,26132.24408,1
A,306,16830.543999999998,25767.39873,52
A,307,17608.93,26827.18547,1
A,308,15808.636,31102.47391,52
A,309,12189.49,34896.46787,9
A,310,15570.063,20742.8631,50
A,311,16042.677,26800.19907,9
A,312,6749.465,25475.159369999998,95
A,313,17582.293,7103.116902,13
A,314,17195.811999999998,24108.32139,303
A,315,17866.168999999998,25722.364980000002,11
A,316,5754.523,23476.87431,9
A,317,4719.420999999999,17366.62251,11
A,318,10657.486,35840.48488,18
A,319,3939.895,42822.376019999996,36
A,320,17753.976000000002,26023.68594,72
A,321,15560.409,35938.693960000004,128
A,322,16838.708,23676.04793,196
A,323,15408.288999999999,26442.59317,13
A,324,17081.912,25323.94981,25
A,325,13716.251,5206.150547,17
A,326,16664.758,25088.18363,26
A,327,13765.385,25670.049469999998,201
A,328,16786.764,21104.33264,31
A,329,10015.886999999999,21441.672580000002,4
A,330,15925.81,17031.236109999998,1
A,331,4966.294,50736.829139999994,5
A,332,14943.148000000001,29708.7041,29
A,333,15563.278,23594.74348,64
A,334,15456.315,36602.92009,18
A,335,17324.193,26257.68681,134
A,336,19499.023999999998,10854.09191,4
A,337,13906.193000000001,39375.32482,14
A,338,17423.213,27514.931969999998,76
A,339,17311.827,20659.63074,12
A,340,16523.387,30701.1418,32
A,341,17883.177,24999.46154,409
A,342,17849.048,23275.48988,173
A,343,17225.845,27835.54213,55
A,344,16068.423,23301.11192,122
A,345,12862.008,25353.33635,26
A,346,16543.334,28083.25004,16
A,347,12254.121000000001,25283.25861,41
A,348,17282.8,28489.427000000003,103
A,349,16669.575,26992.1455,5
A,350,16202.118999999999,32384.1995,148
A,351,15524.03,25782.99137,22
A,352,501.385,39927.69274,9
A,353,17580.492,27703.218589999997,1
A,354,1100.853,36301.54791,39
A,355,9932.084,24667.88642,64
A,356,16128.796999999999,22956.29309,16
A,357,16391.116,31389.456319999998,45
A,358,17261.741,28636.55464,7
A,359,7139.664000000001,23819.1883,51
A,360,12709.972,21823.977219999997,11
A,361,15426.231000000002,33030.78368,88
A,362,15156.701000000001,23762.327540000002,8
A,363,17983.359,22439.81941,93
A,364,14318.448999999999,33240.71399,8
A,365,17463.804,27066.01895,3
A,366,13842.481000000002,30799.45335,3
A,367,14857.725,35728.329289999994,6
A,368,16990.241,22484.50344,44
A,369,17170.369,24420.22751,9
A,370,17445.746,26018.874490000002,87
A,371,15928.546999999999,17305.74442,118
A,372,17326.673,28219.409369999998,37
A,373,140.438,41672.08518,3
A,374,15655.562,25501.8896,318
A,375,17492.945,26072.01196,193
A,376,18018.247,24280.46294,25
A,377,16251.737,22291.97897,3
A,378,17694.672,22844.11412,9
A,379,17322.291,26222.18016,427
A,380,16985.692,22339.27031,116
A,381,16565.256999999998,27014.26365,3
A,382,17060.228,25374.73168,4
A,383,10489.826000000001,36973.15603,2
A,384,10182.028,24743.17434,7
A,385,8705.593,45131.41112,5
A,386,17547.343,26748.799069999997,23
A,387,1577.442,40414.3611,18
A,388,12025.407,35919.91821,2
A,389,13844.578000000001,36107.00753,6
A,390,14785.968,20298.61673,102
A,391,16402.069,31359.613139999998,141
A,392,11651.398000000001,29027.6602,1
A,393,14775.891000000001,30584.80962,254
A,394,15924.836000000001,16856.2088,8
A,395,16930.014,24801.7915,12
A,396,17842.611,23285.22971,7
A,397,16894.371,19198.55645,8
A,398,16931.118000000002,24794.18452,6
A,399,16945.795,25137.6791,288
A,400,13671.242,25593.94182,14
A,401,8519.088,30997.10112,421
A,402,14376.438,22388.39713,2
A,403,18023.389,26893.77158,21
A,404,17215.264,23981.79719,230
A,405,16794.14,25069.26085,34
A,406,17966.198,24460.07894,4
A,407,16225.368999999999,22328.32094,24
A,408,15813.718,26658.16689,624
A,409,1451.418,36287.5279,13
A,410,15434.306,26038.69941,37
A,411,5353.218000000001,23277.72965,242
A,412,17054.494,25389.42216,283
A,413,15569.291000000001,32140.330719999998,7
A,414,15197.466999999999,38012.02637,19
A,415,14639.661,31495.23006,23
A,416,16824.365,25827.64198,42
A,417,922.507,37180.09255,15
A,418,11422.248,32311.433139999997,9
A,419,15915.363000000001,24161.68049,2
A,420,17592.436,26930.063430000002,19
A,421,16216.053999999998,22378.997000000003,11
A,422,7655.193,36340.217639999995,1
A,423,5640.455,34157.59424,7
A,424,7139.664000000001,23819.1883,26
A,425,17049.346,21964.81211,40
A,426,7397.651999999999,42975.45558,66
A,427,1434.0870000000002,36353.18737,3
A,428,16489.464,30906.62375,42
A,429,10702.832,35797.36011,17
A,430,18398.708,26691.55183,15
A,431,17509.624,25492.28899,278
A,432,16885.957,23464.65637,12
A,433,17875.448,11375.02619,2
A,434,15640.002,25565.8194,3
A,435,17401.096999999998,15709.96091,12
A,436,6511.033,23711.45434,184
A,437,17537.927,27320.43615,69
A,438,16783.778000000002,26864.62227,240
A,439,18145.069,19789.8291,29
A,440,15720.381000000001,26686.484230000002,90
A,441,13698.934,25662.43804,6
A,442,16636.35,26445.06571,1
A,443,11514.264,4966.569736,7
A,444,6149.045999999999,38597.01185,21
A,445,9083.912,43101.626710000004,15
A,446,2900.118,37525.78123,3
A,447,7426.518,11985.56021,20
A,448,17417.025,22324.69009,11
A,449,4232.307,28755.80487,138
A,450,11454.457,7298.024818000001,32
A,451,16033.093,27238.764160000002,3
A,452,16738.68,24358.53749,23
A,453,17418.898999999998,27307.90635,8
A,454,15926.45,17880.5557,42
A,455,3032.502,37462.66448,123
A,456,6785.026,23773.70236,7
A,457,18253.67,26057.356,228
A,458,13182.396,31403.745860000003,14
A,459,15943.197,23839.25825,2
A,460,17477.24,22763.02128,9
A,461,16878.897,23401.50621,19
A,462,10254.045,15887.80826,32
A,463,7939.713000000001,12189.149879999999,5
A,464,17467.212,27820.581000000002,79
A,465,15978.361,26716.95669,182
A,466,18616.323,25334.42472,95
A,467,14301.82,33411.75404,13
A,468,15316.243999999999,27582.815619999998,26
A,469,17417.081000000002,25971.11649,32
A,470,17616.471999999998,25805.83457,45
A,471,18471.837,22723.26007,37
A,472,17368.396,26081.25617,27
A,473,16013.416000000001,18846.744319999998,25
A,474,18250.903000000002,25918.9079,30
A,475,10329.75,18444.28509,9
A,476,15430.641000000001,25986.27475,71
A,477,18028.784,24282.74615,8
A,478,2910.6929999999998,37398.26913,3
A,479,17714.004,22852.0775,16
A,480,16019.278,23599.23193,18
A,481,12591.069,25372.63781,34
A,482,17836.828,27221.20017,4
A,483,12328.263,27821.40518,7
A,484,5934.775,20290.65335,4
A,485,17956.718,24650.43158,2
A,486,17690.266,24374.00761,6
A,487,17655.785,24517.68259,80
A,488,16079.947,27225.46587,6
A,489,17376.3,26093.66345,24
A,490,16342.362,21848.52448,201
A,491,15773.777,22812.4065,1
A,492,16245.103000000001,27557.57782,38
A,493,10227.704,37488.826689999994,54
A,494,7166.726,3632.0853520000005,3
A,495,14079.531,34733.48587,23
A,496,16651.788,24775.71839,7
A,497,7608.279,17405.77116,3
A,498,18057.104,22169.64362,117
A,499,16797.229,25786.19899,186
A,500,12662.025,12605.89085,6
A,501,12130.005,25093.485119999998,3
A,502,17788.735,30334.004339999996,44
A,503,10997.393999999998,18767.95474,115
A,504,17083.446,26941.175410000003,1
A,505,6045.495,48874.01065,1
A,506,7577.876,20473.721999999998,124
A,507,15457.531,27694.84869,13
A,508,11874.676000000001,41793.418139999994,22
A,509,17060.023,24377.96145,2
A,510,15898.114,28572.44664,679
A,511,16148.938,24751.9619,1
A,512,9522.571,22858.648680000002,6
A,513,17394.473,27434.6856,26
A,514,1276.872,41964.225419999995,17
A,515,15970.243,27231.3688,106
A,516,9054.041,9553.064859999999,5
A,517,15407.241000000002,36712.0908,74
A,518,17294.331000000002,28418.10184,22
A,519,11171.993,25029.27911,4
A,520,15623.82,26490.83009,18
A,521,14520.587,21576.49985,43
A,522,1367.734,38911.55424,5
A,523,53.673,41789.83184,30
A,524,7077.148,15052.287030000001,4
A,525,15378.041000000001,26440.521569999997,72
A,526,12028.043,35920.575319999996,1
A,527,16535.727,30586.20182,34
A,528,17374.732,27135.50752,187
A,529,17685.303,25404.457919999997,29
A,530,17327.681,28214.78504,28
A,531,10380.951,38867.10522,18
A,532,15957.532,19020.23241,23
A,533,17542.287,25422.25579,139
A,534,20760.907,15094.2301,236
A,535,15757.698,28441.70241,126
A,536,14895.454,29781.766730000003,2
A,537,14862.868,14445.820459999999,2
A,538,17223.381,28674.8791,33
A,539,17543.623,25620.77229,94
A,540,16093.378,28324.98375,22
A,541,17568.327,27482.86684,247
A,542,16483.336,26969.969439999997,76
A,543,14827.697,19862.62443,60
A,544,17870.644,25229.308090000002,14
A,545,4835.403,23253.42074,3
A,546,16727.881,27213.403860000002,8
A,547,17309.795,16413.56401,112
A,548,16795.875,25895.33629,36
A,549,16919.689,23204.7049,148
A,550,17071.206000000002,25560.706130000002,153
A,551,10350.279,19421.918690000002,33
A,552,16755.314,27784.06082,1
A,553,16865.463,23758.39931,9
A,554,16916.991,28885.057780000003,146
A,555,16797.897,24737.4162,38
A,556,5811.709,49853.2503,1
A,557,17634.856,27623.8287,424
A,558,16142.415,24751.6055,40
A,559,17357.078999999998,26132.65617,401
A,560,15470.223999999998,22094.96159,174
A,561,4390.905,35851.79288,34
A,562,6237.029,23617.92305,189
A,563,15342.123,27443.85184,8
A,564,16883.48,25117.44209,203
A,565,5778.235,23453.08441,23
A,566,10036.866,24694.714659999998,4
A,567,12704.681999999999,21752.32907,7
A,568,10401.783000000001,19075.650859999998,5
A,569,17414.918999999998,22212.06672,19
A,570,15535.127,36002.38096,105
A,571,17365.01,19446.390219999997,2
A,572,17337.728,27570.274680000002,14
A,573,2121.761,36766.197239999994,8
A,574,17652.26,24565.05078,20
A,575,7065.259,44498.33907,53
A,576,17329.518,27704.14858,31
A,577,16080.067,25692.39817,80
A,578,6838.276999999999,14932.43425,24
A,579,16442.014,27400.7048,28
A,580,19843.408,27424.151660000003,9
A,581,18063.635,22026.068880000003,11
A,582,17997.189,27725.547239999996,152
A,583,15920.688999999998,17188.40985,51
A,584,17178.106,24522.6455,4
A,585,9522.571,22858.648680000002,1
A,586,16111.65,28310.14513,1
A,587,6392.88,39765.44026,39
A,588,17301.26,26371.591,57
A,589,10640.801000000001,18739.46477,24
A,590,13752.649,36467.39784,8
A,591,15465.101999999999,25810.28961,2
A,592,17074.83,26912.65537,12
A,593,9853.034,24593.9417,4
A,594,12237.923999999999,26297.00252,68
A,595,15802.531,24682.77516,31
A,596,17259.273999999998,28555.65115,1
A,597,14552.407,21615.92694,26
A,598,2515.765,35486.10887,1
A,599,14537.309,37837.48911,219
A,600,12537.46,26437.49215,66
A,601,18817.118000000002,22188.22113,5
A,602,16833.383,29073.10382,4
A,603,16230.62,24530.73585,28
A,604,19011.23,22669.75506,5
A,605,9372.255,2150.4922690000003,21
A,606,5780.508000000001,23464.04158,42
A,607,15444.81,36483.11298,159
A,608,16606.924,20306.86189,9
A,609,3021.052,37528.88974,74
A,610,16168.44,24675.33525,6
A,611,10948.483999999999,2839.049591,5
A,612,16163.046,32660.00089,145
A,613,16742.122,24374.08557,44
A,614,16695.318,26862.10183,95
A,615,16826.378,26865.688130000002,2
A,616,7249.656,44280.20927,16
A,617,12313.988000000001,13407.48585,10
A,618,15883.845,24240.534669999997,4
A,619,15563.26,26530.45766,1
A,620,16402.593,27427.579810000003,1
A,621,15965.382,23847.71391,90
A,622,17314.22,27076.35575,30
A,623,15334.648000000001,33462.70185,51
A,624,3601.0040000000004,34121.00724,11
A,625,16310.409,19650.66485,21
A,626,12062.08,25323.29826,26
A,627,16548.715,26844.30395,55
A,628,13104.796999999999,32974.88298,8
A,629,13878.238000000001,25678.77689,15
A,630,13902.889,3134.241528,34
A,631,16886.467,26657.49307,449
A,632,5725.005,42647.98355,80
A,633,16964.843,22481.60655,1
A,634,17807.798,26174.29964,35
A,635,17500.617,27073.0813,39
A,636,1328.629,36083.4259,11
A,637,17843.91,26582.23634,8
A,638,16088.186000000002,23007.00145,2
A,639,16784.993000000002,23960.51436,3
A,640,17573.542,27703.159560000004,3
A,641,16729.737,25017.159180000002,59
A,642,18257.206000000002,20834.68032,6
A,643,10428.860999999999,37300.18367,1
A,644,18385.805,26575.787669999998,2
A,645,14427.868999999999,25959.61024,17
A,646,16722.408,29644.99706,9
A,647,17570.397,13041.75173,16
A,648,1409.2060000000001,36355.2868,293
A,649,18019.035,24816.80498,54
A,650,10949.502,3347.868401,3
A,651,12701.525,11950.42443,134
A,652,15900.395,26579.333880000002,71
A,653,17642.058999999997,25498.63965,450
A,654,15261.063999999998,26252.9422,1
A,655,15911.948999999999,17315.22251,25
A,656,16040.237,23433.32632,1
A,657,15623.82,26490.83009,42
A,658,11383.018,32433.31407,10
A,659,862.959,37533.27684,25
A,660,12149.403999999999,20318.78691,12
A,661,16546.906000000003,25730.277130000002,89
A,662,2891.551,37493.114669999995,2
A,663,3146.954,37465.671630000004,12
A,664,12399.546,25273.680269999997,73
A,665,9806.827,18445.320880000003,8
A,666,12003.783000000001,25708.64903,125
A,667,6931.231,23866.8238,9
A,668,17474.948,15595.2214,11
A,669,17381.435,27451.10798,175
A,670,17711.221,26123.178069999998,7
A,671,17264.552,26795.33195,7
A,672,15528.15,36005.24332,4
A,673,14471.675,21840.16014,18
A,674,16823.651,25797.78209,80
A,675,17032.6,22078.25966,291
A,676,16884.324,23155.66607,8
A,677,4619.414000000001,39842.28966,1441
A,678,10469.792,37756.80837,6
A,679,15462.161,25843.51306,259
A,680,13016.552,19350.593530000002,13
A,681,11650.483,27669.855919999998,41
A,682,16927.045,27280.363080000003,75
A,683,17525.608,22743.09613,29
A,684,17462.082,28183.477260000003,28
A,685,16540.405,30641.18367,130
A,686,16830.349,25162.5939,1
A,687,10647.633999999998,35952.45112,10
A,688,18201.318,27409.915589999997,9
A,689,17284.988999999998,27453.06263,11
A,690,19006.971999999998,8953.193981,159
A,691,13966.714,25749.08853,9
A,692,15971.579,30349.69498,1
A,693,15705.636999999999,28402.03029,1
A,694,16802.499,25070.6976,128
A,695,15431.69,26033.12505,18
A,696,14480.156,21779.37115,128
A,697,17915.949,25012.25864,288
A,698,8879.337,35562.40697,3
A,699,17367.534,26181.65045,51
A,700,15859.332,24309.47638,1
A,701,7945.403,10934.69357,4
A,702,13970.732,25741.414719999997,1
A,703,22099.516,12372.33548,5
A,704,15602.452,35711.166260000005,12
A,705,14736.091999999999,30811.014180000002,30
A,706,17386.135,27342.176730000003,121
A,707,17433.009,15716.39844,27
A,708,5395.781999999999,23310.3294,88
A,709,15971.551000000001,30157.56033,8
A,710,8103.661,9228.882876,8
A,711,15397.386999999999,36751.43993,4
A,712,18332.868000000002,22659.107519999998,78
A,713,15880.635,34289.54133,11
A,714,18422.315,23065.7634,45
A,715,12704.571000000002,21717.68001,15
A,716,12147.546999999999,27751.917719999998,66
A,717,19459.301,14092.715259999999,36
A,718,17145.186,21365.56494,116
A,719,16746.213,24238.7972,65
A,720,16987.124,24866.534340000002,7
A,721,10403.953000000001,19158.17153,5
A,722,12112.573,27767.421260000003,6
A,723,9318.962,20750.13484,1
A,724,16742.186999999998,27910.194089999997,20
A,725,12228.883999999998,27815.74728,3
A,726,14367.075,33053.33509,282
A,727,16612.869,27101.89425,43
A,728,16962.095,22474.56871,8
A,729,16748.319,27213.403860000002,59
A,730,18410.034,27223.40542,14
A,731,11976.138,31438.20558,67
A,732,16405.732,21449.79857,17
A,733,6957.047,24021.34122,13
A,734,17719.255,26932.357780000002,10
A,735,14372.04,33143.70553,1
A,736,4987.501,50681.207989999995,9
A,737,15996.992,26606.883830000002,868
A,738,3894.1890000000003,42884.379010000004,51
A,739,15760.018,26628.62442,61
A,740,14253.816,22982.81059,15
A,741,7230.3769999999995,34967.1749,1
A,742,16534.298,30676.70592,5
A,743,17709.181,25271.28569,3
A,744,16239.165,32244.1331,4
A,745,14768.761999999999,30881.764639999998,53
A,746,9862.829,24583.37212,13
A,747,14703.541000000001,30955.1458,18
A,748,15954.025,23879.21994,2
A,749,16333.788999999999,26968.72203,18
A,750,17380.493000000002,26242.61765,23
A,751,1965.93,33614.56965,40
A,752,14872.886999999999,30180.203060000003,75
A,753,15944.867,24031.80499,3
A,754,9802.751,17941.734519999998,3
A,755,2508.016,38426.69017,82
A,756,17501.266,26068.85668,41
A,757,18470.075,23061.17471,3
A,758,17291.661,19403.753269999997,4
A,759,16539.827,30823.12074,67
A,760,11953.573999999999,16588.11574,7
A,761,13871.5,25633.8701,80
A,762,15298.485,26439.11824,1
A,763,17861.403000000002,26753.47464,50
A,764,21850.648999999998,13802.50294,7
A,765,6709.6230000000005,44274.98574,15
A,766,10362.261,34766.58681,42
A,767,17543.623,25620.77229,39
A,768,9343.371,35253.63385,5
A,769,16664.6,27074.80762,1817
A,770,16502.346,27058.156919999998,13
A,771,14503.503999999999,21933.159059999998,7
