Feature,Instance,LocX,LocY,Checkin
A,151,620200.4667,938744.703,5953
A,152,709160.7964,938652.2609,39666
A,153,720830.8046,937538.5014,32676
A,154,721472.1993,937290.133,4020
A,155,717100.6242,937011.6931,20
A,156,721235.3149,936424.7419,4503
A,157,709874.725,935434.6097,19177
A,158,729665.3336,933980.0397,30051
A,159,816566.0687,933485.5305,1370
A,160,565776.4776,933391.9747,1884
A,161,765977.1145,933144.7201,11023
A,162,564862.083,933083.4633,5324
A,163,833665.4515,932587.8403,12998
A,164,784305.2242,932371.771,7195
A,165,764131.5293,932124.5164,26873
A,166,602983.4018,931814.8912,15031
A,167,785108.2766,931442.8955,5216
A,168,720830.8046,931442.8955,25799
A,169,720735.8753,931289.1967,9933
A,170,797460.4457,930732.317,28281
A,171,627122.3482,930299.0645,6449
A,172,717647.2657,929803.4415,5274
A,173,827685.4406,929587.3722,2106
A,174,782202.0646,928720.8673,1696
A,175,722066.5275,927793.1056,16037
A,176,758117.362,927575.9225,6235
A,177,710492.7437,927328.6679,22619
A,178,712751.4055,927050.228,15805
A,179,719287.0399,926585.7903,2967
A,180,721638.9562,926462.163,405
A,181,716815.7447,925844.0264,11843
A,182,747574.2516,924575.4543,2115
A,183,780854.2176,924389.4565,25734
A,184,747574.2516,924389.4565,7207
A,185,745037.955,924358.2712,22920
A,186,828956.9438,924297.0144,18016
A,187,719192.0983,923522.9516,19821
A,188,835054.1018,923461.6948,34694
A,189,783950.4691,923089.6991,17733
A,190,830675.8079,922966.0718,9098
A,191,565704.5421,922966.0718,1742
A,192,830581.7342,922873.6298,27660
A,193,743780.7023,922781.1877,7483
A,194,820219.0725,921481.4304,12653
A,195,742477.22,921048.1779,3135
A,196,745796.6812,920708.4813,9212
A,197,743923.2488,920491.2982,13693
A,198,757383.2852,920367.6709,27891
A,199,742713.6841,919687.1638,727
A,200,819394.5691,919501.1659,41829
A,201,811143.9466,919191.5408,7032
A,202,746507.5702,919099.0988,3820
A,203,755772.593,918883.0294,15842
A,204,745251.3249,918759.4021,7053
A,205,817508.6916,918665.8463,28456
A,206,745014.0573,918665.8463,13329
A,207,745274.3686,918542.219,11018
A,208,747811.4686,918449.777,4205
A,209,746863.4257,917985.3392,4980
A,210,745678.0534,917954.154,2450
A,211,748593.0572,917830.5267,14544
A,212,747811.4686,916902.765,688
A,213,745322.1629,916438.3273,95611
A,214,550912.5497,915696.5634,702
A,215,760390.9263,915355.753,4666
A,216,752124.078,915355.753,7747
A,217,751129.457,915293.3825,5753
A,218,750323.293,915293.3825,3840
A,219,745084.8967,915169.7552,35362
A,220,712751.4055,915077.3131,3179
A,221,745986.142,914984.8711,2046
A,222,751247.178,914612.8754,3655
A,223,752147.9616,914489.2481,24011
A,224,750299.4059,914273.1787,1072
A,225,815152.4231,914025.9241,5030
A,226,742785.3907,913653.9285,10763
A,227,821185.1641,913622.7432,9546
A,228,748047.8277,913159.4192,16869
A,229,820313.2252,913035.7919,3095
A,230,746744.8084,912818.6088,12267
A,231,740224.175,912200.4723,16913
A,232,745084.8967,911922.0324,28729
A,233,794367.6259,911890.8471,4085
A,234,747834.5074,911890.8471,10459
A,235,744065.7936,911271.5968,5554
A,236,747360.9229,911210.3401,106
A,237,738184.2022,911179.1548,368
A,238,740224.175,910931.9002,10313
A,239,781374.9944,910559.9045,3326
A,240,838466.1815,910343.8352,12345
A,241,742429.4144,910343.8352,21446
A,242,734672.9964,910251.3931,27207
A,243,741883.9051,909416.0735,4038
A,244,790164.4181,909384.8882,7366
A,245,743283.0568,909384.8882,71241
A,246,561394.5151,909137.6336,67973
A,247,838277.3049,908951.6358,17065
A,248,744136.6385,908457.1265,2056
A,249,743069.6519,908394.756,7225
A,250,744611.2037,908302.3139,4060
A,251,744847.6258,908116.3161,13091
A,252,741931.7129,907775.5057,14533
A,253,740935.394,907775.5057,13500
A,254,826390.9158,907280.9965,5482
A,255,745393.0005,906940.1861,30793
A,256,740745.8536,906538.1189,90
A,257,739986.808,906383.3063,9334
A,258,744231.3824,906074.7949,31357
A,259,782958.4612,905919.9823,33092
A,260,780618.4992,905919.9823,19207
A,261,738397.6941,905826.4265,21568
A,262,740935.394,905702.7992,11006
A,263,741718.2839,905610.3572,1666
A,264,738089.4106,905455.5446,10275
A,265,793635.7393,905363.1026,3968
A,266,739156.8403,905300.732,2554
A,267,744611.2037,904929.8501,32744
A,268,786975.3387,904620.225,3710
A,269,783856.0362,904465.4124,7664
A,270,738611.1821,904125.7157,10671
A,271,794060.7659,903753.7201,164
A,272,742832.3412,903598.9075,10906
A,273,837054.196,903382.8381,687
A,274,784163.1532,902949.5857,1343
A,275,794249.4729,902888.3289,6360
A,276,740508.4969,902794.7731,155
A,277,784210.794,902733.5163,11521
A,278,805389.9231,902702.3311,1907
A,279,745796.6812,902639.9605,15056
A,280,747455.6413,902578.7038,23118
A,281,745322.1629,902578.7038,5993
A,282,744611.2037,902485.148,34439
A,283,742713.6841,902485.148,2076
A,284,784281.404,902361.5207,16789
A,285,734649.0781,902361.5207,1739
A,286,737045.7995,902269.0786,27326
A,287,740721.9474,902237.8934,9578
A,288,521585.3246,902237.8934,3833
A,289,744658.1471,902206.7081,27510
A,290,764746.7557,902145.4513,1467
A,291,631551.663,902083.0808,47459
A,292,822033.2945,901990.6387,2272
A,293,775747.38,901835.8262,32292
A,294,805908.8045,901681.0136,12282
A,295,741172.7423,901619.7568,16433
A,296,781469.4466,901557.3863,16633
A,297,737733.2949,901496.1295,3885
A,298,785557.4183,901433.759,3867
A,299,742737.5863,901433.759,4080
A,300,737733.2949,901341.3169,4369
A,301,714628.8749,901247.7611,4186
A,302,741504.8512,901186.5044,13730
A,303,744658.1471,900908.0645,1092
A,304,744373.9235,900660.8099,39486
A,305,743069.6519,900536.0688,17589
A,306,832252.9181,900227.5574,1839
A,307,776315.1963,900165.1869,11189
A,308,783052.9011,900072.7448,21471
A,309,743971.0484,899886.747,22842
A,310,833759.5017,899855.5617,23519
A,311,740532.4035,899731.9344,4909
A,312,803974.1398,899422.3093,6602
A,313,783099.6954,899392.2378,2556
A,314,743164.4042,899392.2378,784
A,315,747977.0058,899175.0547,13358
A,316,710040.7886,899082.6126,27998
A,317,803077.1941,898804.1727,3559
A,318,740532.4035,898741.8022,19477
A,319,710230.8173,898649.3602,32326
A,320,739868.1227,898618.1749,6935
A,321,741860.0012,898586.9896,21453
A,322,742595.8794,898525.7329,884
A,323,816471.8873,898494.5476,26552
A,324,738041.5876,898433.2908,19629
A,325,783076.7237,898278.4783,9538
A,326,817744.5482,898247.293,6861
A,327,808456.1849,898061.2951,10182
A,328,729024.3791,897751.67,10658
A,329,818262.9076,897659.228,12026
A,330,741054.0687,897628.0427,1321
A,331,741599.6158,897349.6028,6925
A,332,740888.4361,897319.5313,10817
A,333,829474.8319,897102.3482,203
A,334,756198.9486,897102.3482,30325
A,335,816000.9694,897009.9062,13326
A,336,739986.808,896978.7209,4312
A,337,819865.3571,896947.5356,7098
A,338,816141.8224,896916.3504,7404
A,339,816566.0687,896792.723,10743
A,340,799750.4467,896637.9105,2324
A,341,738278.9931,896637.9105,18205
A,342,741054.0687,896576.6537,5555
A,343,736736.6271,896545.4684,9673
A,344,737472.8199,896484.2117,43964
A,345,818592.9156,896298.2138,21756
A,346,818428.3369,896298.2138,8272
A,347,704047.333,896235.8433,1912
A,348,833947.5999,895864.9614,4334
A,349,739441.1876,895802.5908,4488
A,350,740057.677,895772.5193,209
A,351,815717.5614,895617.7068,10427
A,352,752361.2054,895308.0816,2751
A,353,760296.3095,895215.6396,933
A,354,815034.4705,895060.827,11820
A,355,815552.9442,894874.8292,12549
A,356,736784.4554,894627.5745,14136
A,357,814892.7562,894596.3893,16103
A,358,829828.2716,894535.1325,8285
A,359,815458.755,894503.9472,15454
A,360,739559.877,894472.762,22043
A,361,738658.149,894410.3914,764
A,362,815434.9955,894256.6926,8719
A,363,736618.7638,894194.3221,4660
A,364,756175.0731,894008.3242,2480
A,365,821537.9934,893884.6969,12128
A,366,729238.0344,893823.4402,4208
A,367,739678.5654,893761.0696,27238
A,368,736547.0203,893761.0696,5251
A,369,738705.9696,893729.8844,11382
A,370,817485.7845,893668.6276,1674
A,371,737804.1773,893575.0718,911
A,372,710468.7768,893545.0003,8456
A,373,788274.883,893482.6298,2793
A,374,817886.2296,893235.3751,9117
A,375,829663.8429,892833.3079,21226
A,376,736547.0203,892770.9374,11351
A,377,759893.1146,892709.6806,33390
A,378,840182.8779,892431.2408,5571
A,379,739489.005,892400.0555,5860
A,380,837430.2895,892337.685,12571
A,381,760200.8396,892214.0577,21228
A,382,812889.0635,892152.8009,6257
A,383,738587.2717,892152.8009,5674
A,384,819182.4965,892029.1736,6325
A,385,725177.9297,891286.296,31251
A,386,734292.8601,891223.9254,22739
A,387,774873.0442,891131.4834,9759
A,388,812370.4773,891007.8561,29279
A,389,728430.3972,891007.8561,4447
A,390,738136.3795,890945.4856,34804
A,391,738895.5423,890915.4141,971
A,392,729047.4541,890821.8583,15532
A,393,725177.9297,890296.1638,11946
A,394,797672.8943,890172.5365,6464
A,395,827332.7872,889801.6545,966
A,396,738468.5725,889523.2146,6264
A,397,838748.2205,889460.8441,8414
A,398,728762.8598,889460.8441,19623
A,399,728406.4664,889429.6588,4650
A,400,822763.4879,889398.4736,10208
A,401,786951.5237,889274.8463,3196
A,402,822904.2636,889027.5917,13579
A,403,725391.6538,888966.3349,32727
A,404,724726.5317,888966.3349,4892
A,405,737899.8252,888501.8972,1282
A,406,818663.3275,888439.5266,27855
A,407,737140.5993,887511.765,5055
A,408,811049.7236,887480.5797,18400
A,409,736689.6527,887140.883,2266
A,410,830534.2734,887047.3272,2946
A,411,732869.5908,887017.2557,14422
A,412,634806.8498,887017.2557,13836
A,413,736001.2432,886831.2579,48692
A,414,796421.9439,886398.0054,14183
A,415,721425.1648,886305.5634,3486
A,416,738800.7563,886088.3803,4809
A,417,737828.0894,886027.1235,13166
A,418,734079.2951,885778.7551,4075
A,419,736405.2402,885748.6836,42335
A,420,733937.4858,885717.4984,41014
A,421,819229.1528,885376.6879,7182
A,422,736119.9668,885346.6164,16589
A,423,819323.3131,885284.2459,49045
A,424,739132.9309,885068.1766,2282
A,425,841123.6995,885036.9913,17101
A,426,721923.7204,885005.806,33843
A,427,799584.7653,884974.6208,26388
A,428,739512.0598,884943.4355,16329
A,429,711015.7233,884943.4355,59113
A,430,811167.7145,884850.9935,714
A,431,706902.3078,884850.9935,11801
A,432,788393.0939,884603.7388,397
A,433,814044.1334,884572.5536,9231
A,434,737068.859,884139.3011,7102
A,435,706093.1541,884078.0443,32455
A,436,782792.5514,884015.6738,13734
A,437,706069.1783,883984.4885,19979
A,438,733438.5771,883954.417,15135
A,439,735906.4344,883860.8612,14417
A,440,735289.7313,883829.676,17172
A,441,736238.6892,883737.2339,5255
A,442,735787.7087,883675.9772,5311
A,443,699288.9409,883644.7919,8032
A,444,735574.1703,883551.2361,7662
A,445,733438.5771,883366.352,18408
A,446,733343.7479,883335.1667,18880
A,447,812228.7323,882468.6618,20814
A,448,808691.3663,882437.4766,24538
A,449,829334.1312,882407.4051,32344
A,450,693075.739,882221.4072,13326
A,451,562453.9694,881942.9673,13902
A,452,808338.168,881045.2772,5614
A,453,830322.3923,880984.0204,57201
A,454,807323.5151,880921.6499,9584
A,455,818428.3369,880829.2078,1455
A,456,815835.5074,880705.5805,15561
A,457,809493.6662,880209.9575,13940
A,458,809446.124,880179.886,2957
A,459,779294.3066,879807.8903,5541
A,460,808266.8478,879746.6336,17971
A,461,809540.3593,879715.4483,866
A,462,814020.3711,879529.4505,25988
A,463,807016.98,879468.1937,13994
A,464,639568.2205,879034.9412,5281
A,465,756814.5794,878972.5707,5731
A,466,751271.0633,878942.4992,1598
A,467,798570.2363,878880.1287,8650
A,468,806780.9173,878817.7581,17386
A,469,796634.4106,878694.1308,36753
A,470,750015.3156,878664.0593,4725
A,471,604783.572,878478.0615,25472
A,472,783147.3403,878137.2511,3250
A,473,812865.299,878013.6237,75326
A,474,794178.9206,877487.9293,18188
A,475,606510.9176,877456.744,4760
A,476,797035.5375,877364.3019,17721
A,477,717861.1249,877271.8599,48903
A,478,825448.1246,877147.1188,11663
A,479,730852.2906,876868.679,15018
A,480,684523.6005,876621.4243,4722
A,481,835194.7374,876466.6118,2201
A,482,774257.4808,876436.5403,22126
A,483,640357.8612,876405.355,12272
A,484,808668.4427,876374.1697,13470
A,485,720569.9609,876311.7992,24981
A,486,747621.1834,876033.3593,11160
A,487,802417.1836,875507.6648,18714
A,488,753545.9193,875446.4081,1776
A,489,818286.6617,875229.2249,8143
A,490,739346.4059,875136.7829,23829
A,491,801684.9296,875105.5976,2508
A,492,802700.0496,874889.5283,11204
A,493,782533.047,874889.5283,16530
A,494,719619.7574,874889.5283,23417
A,495,818239.1535,874734.7157,9085
A,496,757833.4561,874517.5326,10318
A,497,701620.8346,874177.836,13107
A,498,813902.4076,874146.6507,13847
A,499,812653.1138,874084.2802,28249
A,500,804611.1351,874023.0234,4335
A,501,804634.9156,873991.8381,2975
A,502,820171.5717,873434.9584,2374
A,503,789928.0297,873373.7016,7858
A,504,736760.5413,873311.331,7213
A,505,814303.8182,873064.0764,23343
A,506,739630.7486,872754.4513,30797
A,507,746080.8712,872538.3819,9951
A,508,728810.72,872538.3819,13986
A,509,745678.0534,872197.5715,732
A,510,749138.2619,871981.5022,4517
A,511,788251.0706,871424.6224,4983
A,512,779838.1281,871424.6224,1635
A,513,721615.0118,871424.6224,5033
A,514,705284.8015,871299.8814,809
A,515,753853.8064,871146.1825,5975
A,516,753853.8064,871146.1825,675
A,517,684405.218,871083.812,4480
A,518,753545.9193,871052.6267,44752
A,519,804138.9124,870897.8142,9317
A,520,737424.9944,870867.7427,22270
A,521,531852.8915,870712.9301,42383
A,522,785368.5767,870589.3028,37778
A,523,748166.4322,870403.3049,16561
A,524,779318.1365,870310.8629,29574
A,525,498092.6722,870279.6776,20399
A,526,748379.7466,870156.0503,1244
A,527,777166.4452,870001.2377,13916
A,528,827779.5363,869629.2421,30414
A,529,744611.2037,869599.1706,9996
A,530,829898.6194,869381.9875,8267
A,531,748095.6109,869320.7307,6234
A,532,818946.6676,869011.1055,16670
A,533,521609.6871,869011.1055,35195
A,534,748901.071,868979.9203,2144
A,535,794461.9774,868763.8509,11483
A,536,752977.0323,868763.8509,6857
A,537,748308.9266,868701.4804,20147
A,538,778443.2068,868609.0383,19022
A,539,772365.4707,868546.6678,20581
A,540,809187.1853,868361.7837,2382
A,541,736808.3695,868113.4154,7507
A,542,779554.7312,867464.0936,160
A,543,748972.7407,866999.6558,20904
A,544,737781.1192,866721.216,27281
A,545,826791.0715,866628.7739,11500
A,546,830369.854,866473.9613,35014
A,547,722185.3896,865885.8963,14
A,548,777828.6757,865855.8248,29744
A,549,686930.4543,865669.827,898
A,550,745938.3504,865607.4564,7380
A,551,746223.3904,865483.8291,10364
A,552,746223.3904,865360.2018,10528
A,553,717005.6651,865236.5745,4740
A,554,742334.6564,865174.204,18280
A,555,799136.1397,865081.7619,11559
A,556,742358.5594,865050.5767,1081
A,557,742310.7533,864989.3199,10003
A,558,718336.734,864989.3199,4481
A,559,745654.157,864679.6948,12738
A,560,733818.7406,864277.6276,13964
A,561,792454.9379,864215.257,383
A,562,745962.2462,863813.1898,40887
A,563,737187.5719,863782.0046,19863
A,564,740342.8567,863628.3058,3870
A,565,823469.8941,863503.5647,8842
A,566,832841.8463,863442.3079,3515
A,567,745322.1629,863442.3079,5247
A,568,743164.4042,863195.0533,4893
A,569,737543.7039,863163.868,20503
A,570,738563.3611,863071.426,21004
A,571,804115.9803,863009.0555,18320
A,572,737543.7039,862946.6849,6078
A,573,696932.5933,862885.4282,668
A,574,734601.2413,862699.4303,15514
A,575,743567.3063,862668.2451,378
A,576,738824.6664,862420.9904,1572
A,577,735028.3489,862266.1779,26019
A,578,820124.919,862204.9211,9591
A,579,739702.4737,862204.9211,13413
A,580,734981.3678,862204.9211,8871
A,581,734364.6171,862142.5506,32152
A,582,800127.6821,862081.2938,8643
A,583,738919.4522,861709.2981,3430
A,584,738065.4991,861430.8582,19539
A,585,739109.0215,861400.7867,14455
A,586,738089.4106,861369.6015,3719
A,587,738065.4991,861307.2309,11749
A,588,748664.7287,861183.6036,344
A,589,833359.5716,861091.1616,30419
A,590,739227.7143,860781.5364,11102
A,591,700930.3952,860689.0944,2738
A,592,735598.0868,860626.7239,43897
A,593,710207.7058,860440.726,14408
A,594,786195.3753,860038.6588,4686
A,595,817932.8908,859791.4042,40534
A,596,740295.0426,859605.4064,15372
A,597,695884.5105,859605.4064,16860
A,598,695884.5105,859605.4064,11815
A,599,755440.878,859575.3349,3179
A,600,838207.0048,859296.895,5014
A,601,779790.4702,859234.5245,22867
A,602,719642.8505,859203.3392,6665
A,603,737092.7725,859173.2677,26577
A,604,830299.509,858956.0846,2490
A,605,775960.2078,858740.0152,4266
A,606,828839.1233,858213.207,8857
A,607,819818.7033,858183.1355,10346
A,608,737187.5719,858089.5797,11781
A,609,819653.2927,858028.3229,11004
A,610,694837.1919,857904.6956,5057
A,611,737495.8786,857842.325,7248
A,612,731848.594,857781.0683,31394
A,613,728430.3972,857532.6999,204
A,614,722090.4711,856945.7486,20478
A,615,834135.6953,856697.3803,23761
A,616,784470.2626,856481.3109,18749
A,617,784494.0824,856450.1256,2442
A,618,732015.2061,856418.9404,32163
A,619,837336.2672,856234.0563,9162
A,620,613560.9812,856171.6858,16611
A,621,825425.2322,855831.9891,893
A,622,707211.3985,855831.9891,22254
A,623,823211.2507,855522.364,9582
A,624,806026.8448,855459.9934,14070
A,625,831217.3531,855398.7367,6453
A,626,795194.6643,855212.7388,11717
A,627,809423.2017,855089.1115,10451
A,628,701810.9982,854779.4864,4387
A,629,829098.4963,854748.3011,4490
A,630,715365.5767,854655.8591,117965
A,631,734719.9787,854439.7897,9233
A,632,827850.7434,854253.7919,1401
A,633,727006.4298,854222.6066,19512
A,634,828250.8518,853789.3541,279
A,635,805743.2064,853789.3541,31900
A,636,737092.7725,853634.5416,30011
A,637,706569.2343,853634.5416,6618
A,638,804657.8468,853542.0995,4004
A,639,715437.4476,853479.729,137
A,640,749731.2186,853387.287,226
A,641,822810.1306,853294.8449,4237
A,642,706355.1718,852954.0345,4152
A,643,695146.5977,852922.8492,36364
A,644,734079.2951,852737.9652,10772
A,645,706307.2213,852706.7799,838
A,646,818828.7514,852583.1526,9692
A,647,732110.0458,852397.1547,23652
A,648,697337.0616,852273.5274,55949
A,649,732323.646,852087.5296,4563
A,650,705879.083,851809.0897,3414
A,651,811686.3514,851530.6498,5597
A,652,730709.5885,851530.6498,2806
A,653,775108.8742,851500.5783,16751
A,654,743164.4042,851376.951,11133
A,655,799278.0363,851314.5805,23487
A,656,697527.294,851252.21,14633
A,657,766426.9651,851067.3259,12728
A,658,817508.6916,850634.0734,15514
A,659,832700.3366,850541.6314,13464
A,660,799726.6566,850541.6314,11971
A,661,815222.8546,850479.2608,11941
A,662,793611.9374,850448.0756,85242
A,663,752361.2054,850293.263,16945
A,664,752361.2054,850293.263,1462
A,665,795949.4049,850014.8231,20813
A,666,514743.4741,849984.7516,2228
A,667,706949.3997,849860.0106,3042
A,668,509276.39,849829.939,1127
A,669,508502.8753,849767.5685,11783
A,670,806734.2137,849612.7559,7055
A,671,706093.1541,849520.3139,26203
A,672,782461.576,849489.1286,10608
A,673,835689.4908,849457.9434,12645
A,674,706283.246,849365.5013,28932
A,675,820643.1782,849334.3161,32457
A,676,818216.2477,849179.5035,6786
A,677,695479.9926,848994.6194,9003
A,678,775606.0603,848932.2489,9718
A,679,706093.1541,848901.0636,11448
A,680,706688.2514,848839.8068,26335
A,681,775937.2226,848746.251,28948
A,682,775842.7273,848746.251,6433
A,683,705712.9612,848746.251,10537
A,684,699240.9617,848684.9943,552
A,685,705189.7479,848622.6237,5698
A,686,779247.4976,848561.367,32015
A,687,706236.1514,848530.1817,10976
A,688,700740.2175,848530.1817,3187
A,689,508357.3998,848530.1817,15786
A,690,699550.2523,848498.9964,11405
A,691,706854.3595,848406.5544,20328
A,692,701382.6976,848406.5544,2661
A,693,775676.7203,848375.3691,22769
A,694,699764.4377,848375.3691,7729
A,695,706450.216,848314.1123,19369
A,696,508696.259,848220.5565,3561
A,697,705831.9869,848096.9292,15647
A,698,508840.859,848065.744,4853
A,699,706141.1055,848035.6725,12766
A,700,508187.5307,847942.1167,416
A,701,504702.468,847910.9314,9381
A,702,706925.4257,847818.4894,4551
A,703,530476.7157,847818.4894,6570
A,704,508454.0933,847726.0473,9880
A,705,728430.3972,847694.862,444
A,706,775393.2263,847508.8642,1376
A,707,802558.1927,847478.7927,19030
A,708,506518.3214,847416.4222,7985
A,709,802723.8339,847354.0516,6146
A,710,706022.0829,847200.3528,5175
A,711,700597.1538,846859.5424,21036
A,712,722327.3385,846704.7298,12360
A,713,706093.1541,846395.1047,25480
A,714,776622.504,846333.8479,20579
A,715,700621.1407,846240.2921,7924
A,716,824271.2302,846210.2206,7155
A,717,699074.7468,846210.2206,24115
A,718,694980.3252,846210.2206,15535
A,719,808054.5831,846116.6648,7176
A,720,699121.8698,846116.6648,20847
A,721,706949.3997,845993.0375,4849
A,722,707306.4359,845869.4102,40822
A,723,706212.1759,845869.4102,43828
A,724,698408.1502,845838.2249,10885
A,725,698241.0668,845714.5976,6884
A,726,713821.1031,845683.4123,1714
A,727,705855.1068,845683.4123,25817
A,728,714462.8755,845467.343,13435
A,729,803643.7384,845436.1577,15902
A,730,701192.5271,845436.1577,4959
A,731,707020.4653,845312.5304,1442
A,732,713797.1429,845251.2737,5891
A,733,713797.1429,845157.7179,10093
A,734,818474.996,845096.4611,116
A,735,721021.5162,845096.4611,7435
A,736,719168.1489,845002.9053,858
A,737,700264.7598,845002.9053,2059
A,738,694837.1919,844755.6507,30179
A,739,706497.3097,844724.4654,73
A,740,776977.4731,844569.6528,45472
A,741,792101.2703,844539.5813,21397
A,742,698455.2759,844446.0255,3199
A,743,819841.6061,844353.5835,4586
A,744,698479.2671,844353.5835,13944
A,745,698217.932,844353.5835,1278
