Feature,Instance,LocX,LocY,Checkin
A,190,51870.21,51203.65,1886
A,191,70663.32,141734.48,997
A,192,65484.16,88075.88,983
A,193,65231.35,87495.39,513
A,194,65233.51,87497.62,498
A,195,69554.19,76178.59,373
A,196,69582.85,76134.93,597
A,197,54401.32,137454.52,599
A,198,51941.85,155043.79,481
A,199,74151.6,130932.34,625
A,200,65470.05,88325.25,814
A,201,52063.78,156513.84,2328
A,202,52091.05,156441,1153
A,203,72315.24,168265.23,2061
A,204,70368.78,96020.44,1533
A,205,74409.57,174014.34,1039
A,206,56828.35,132422.78,109
A,207,74225.32,162978.66,20
A,208,69550.24,116283.96,877
A,209,50356.11,139104,1684
A,210,56354.5,133302.2,1336
A,211,73660.77,131888.95,936
A,212,71798.28,105366.33,2132
A,213,56009.99,133305.65,676
A,214,65317.45,92072.05,40
A,215,55835.57,133907.64,500
A,216,69321.43,80573.71,396
A,217,65172.22,87234.1,687
A,218,68944.2,82772.49,240
A,219,65382.79,88641.22,1572
A,220,70708.32,172101.35,84
A,221,73544.3,131988.08,2759
A,222,65248.43,113700.15,31
A,223,66467.56,88896.83,170
A,224,72248.6,117672.15,771
A,225,65439.14,89389.67,256
A,226,74753.56,86284.4,159
A,227,74609.36,85835.66,1391
A,228,56997.72,134035.06,1947
A,229,52678.83,153694.58,1229
A,230,67319.68,135715.27,2364
A,231,56730.22,133333.16,739
A,232,72348.83,98121.32,751
A,233,67660.49,143196.62,441
A,234,73550.23,132073.61,1012
A,235,57031.36,134098.76,447
A,236,56253.4,134146.32,908
A,237,51648.3,154392.58,1932
A,238,70269.16,135028.31,1191
A,239,73642.81,132178.75,592
A,240,64494.64,202668.04,903
A,241,65836.63,112945.91,138
A,242,66822.6,116418.16,286
A,243,66707.76,90705.58,2116
A,244,73980.45,131928.16,700
A,245,66749.9,90129.76,2334
A,246,57346.97,132673.04,1106
A,247,57344.27,132795.89,585
A,248,57292.19,133067.87,1005
A,249,57294.89,132960.28,1212
A,250,56252.68,134156.9,853
A,251,69706.28,202134.43,84
A,252,51432.4,156453.81,1944
A,253,51096,156897.31,838
A,254,57267.01,133205.42,458
A,255,57437.36,133612.94,1315
A,256,66739.3,94183.96,792
A,257,73870.9,132118.5,417
A,258,73837.05,132027.84,583
A,259,70483.58,193869.34,13
A,260,73154.93,85210.29,151
A,261,75167.48,101325.28,979
A,262,60669.95,181779.36,12
A,263,61979.17,172153.25,397
A,264,51970.19,51292.64,604
A,265,64467.23,202660.69,240
A,266,66585.55,135318,1161
A,267,73926.12,132011.69,684
A,268,74261.87,82590.95,74
A,269,57292.28,134146.54,281
A,270,51959.57,157142.22,174
A,271,66266.99,135776.2,3530
A,272,66487.6,90018.83,2713
A,273,70880.24,190977.24,3069
A,274,72166.15,194416.75,718
A,275,67501.72,143307.88,2017
A,276,67705.96,143227.58,888
A,277,66532.98,94215.48,680
A,278,52591.28,157624.15,397
A,279,66486.34,90062.27,174
A,280,57574.07,133493.43,413
A,281,54330.96,134466.97,97
A,282,55730.32,132944.57,699
A,283,57391.67,133898.06,3038
A,284,70969.53,190855.28,1768
A,285,67761.39,143128.79,619
A,286,70842.61,191050.3,1850
A,287,52950.49,58948.95,2002
A,288,65788.91,87275.09,5600
A,289,65988.68,87505.64,816
A,290,73803.91,131893.3,419
A,291,73760.18,131999.1,3781
A,292,57922.22,133090.7,1859
A,293,67789.88,87563.33,2378
A,294,67727.97,87619.57,78
A,295,57493.66,133051.38,135
A,296,67729.5,143150.06,1448
A,297,66443.66,135803.59,3059
A,298,50838.07,156806.65,306
A,299,63612.72,148657.94,157
A,300,52291.63,51345.54,1737
A,301,57428.37,133230.59,1051
A,302,73869.28,109171.49,372
A,303,74066.47,131933.17,4609
A,304,57580.09,132583.72,1770
A,305,51984.77,157550.64,2039
A,306,73837.94,131917.69,291
A,307,73834.44,131828.36,579
A,308,73825.37,131867.12,58
A,309,73725.34,131893.63,188
A,310,67724.83,143153.4,627
A,311,52992.15,155971.55,1178
A,312,43921.91,61193.96,545
A,313,53004.74,155721.18,35
A,314,52710.68,155990.82,749
A,315,52715.09,103577.97,1740
A,316,50484.91,157423.34,534
A,317,44348.96,59059.99,104
A,318,44133.27,59785.05,1262
A,319,69301.94,80478.04,548
A,320,51336.92,157372.22,245
A,321,52810.03,136131.82,599
A,322,57190.2,133553.13,690
A,323,65460.62,87460.97,2842
A,324,55825.13,133491.32,499
A,325,51105.36,156035.93,1271
A,326,51577.56,155230.34,91
A,327,66456.33,140383.49,1123
A,328,52625.83,152613.57,798
A,329,50538.46,151824.36,283
A,330,57188.76,133576.19,3779
A,331,57411.1,133281.93,1163
A,332,57047.28,134033.83,598
A,333,54327.45,150009.6,269
A,334,55230.96,124684.93,4374
A,335,46519.09,155231.01,886
A,336,43650.01,61041.37,58
A,337,46680.25,63451.88,1644
A,338,44831.56,58689.45,136
A,339,50017.87,157802.91,59
A,340,50276.82,158536.32,3069
A,341,56436.72,139632.59,390
A,342,44397.95,59461.73,1097
A,343,50936.71,161431.31,181
A,344,51040.11,161144.85,334
A,345,55204.15,124492.25,420
A,346,49740.92,155339.83,1200
A,347,51111.57,158978.03,6144
A,348,65501.96,87547.85,892
A,349,66823.23,89066.12,1112
A,350,37325.83,187845.9,456
A,351,67490.85,143315.57,5673
A,352,73979.55,131932.17,1741
A,353,64453.48,202657.01,1505
A,354,50571.58,151816.12,395
A,355,53225.28,175801.37,695
A,356,43578.95,60846.69,1527
A,357,50482.11,158326.04,118
A,358,51645.33,124106.67,1064
A,359,51634.89,124035.17,3113
A,360,43416.21,60722.61,153
A,361,44113.46,59619.77,224
A,362,51326.93,157781.52,217
A,363,51367.52,157859.82,1266
A,364,43857.06,58430.94,852
A,365,43861.93,59757.1,1800
A,366,50228.76,158462.7,1091
A,367,50883.43,157316.42,660
A,368,53367.36,136097.29,331
A,369,53386.43,135616.48,82
A,370,51708.68,159087.18,364
A,371,56376.27,139665.89,177
A,372,44111.39,60160.83,774
A,373,44359.77,59283.41,489
A,374,44378.41,59462.28,400
A,375,44044.3,59707.09,625
A,376,57470.55,132727.28,874
A,377,63325.62,121407.47,3372
A,378,52865.63,61790.71,1331
A,379,52990.08,155814.51,986
A,380,63190.87,94094.97,881
A,381,37347.37,187947.81,1475
A,382,56155.62,153979.37,31
A,383,52914.49,156363.37,311
A,384,51824.14,156862.34,1905
A,385,61858.34,133669.52,179
A,386,62656.46,92946.91,2660
A,387,57506.97,132801.57,811
A,388,75564.05,136725.34,769
A,389,76134.96,97475.57,1322
A,390,66082.14,89436.34,355
A,391,73313.07,184213.15,822
A,392,67948.01,87562.77,3618
A,393,75490.16,90432.93,3354
A,394,73093.23,183889.38,930
A,395,71464.34,186801.08,1696
A,396,64546.59,76525.75,1206
A,397,66394.23,89035.61,283
A,398,72009.07,167790.43,839
A,399,72490.55,186490.68,2540
A,400,52580.93,152865.72,648
A,401,77904.48,94604.74,47
A,402,68870.53,187578.6,666
A,403,73705.4,131852.87,138
A,404,73745.45,131853.54,684
A,405,73829.23,183324.26,1407
A,406,69231.41,80469.13,97
A,407,74206.73,133822.33,1830
A,408,72049.58,184603.19,79
A,409,51637.95,154916.49,73
A,410,79954.42,75809.38,768
A,411,72504.11,186459.61,286
A,412,75111.9,101797.29,2318
A,413,76663.82,86005.85,375
A,414,52039.57,157047.22,1869
A,415,65407.95,88253.64,3451
A,416,73426.58,176127.59,1888
A,417,46343.61,60781.42,346
A,418,51637.95,154988.88,399
A,419,74057.94,107767.71,1387
A,420,65437.25,88343.41,167
A,421,65419.99,88251.07,332
A,422,65413.34,88252.08,222
A,423,65840.67,87336.23,273
A,424,52597.13,153066.64,639
A,425,52641.04,157345.82,47
A,426,67660.22,87120.5,3444
A,427,70913.57,185960.2,3041
A,428,52198.67,156986.08,672
A,429,66325.13,87692.97,833
A,430,66444.56,90107.38,2606
A,431,57467.13,133195.95,1870
A,432,71010.21,190504.56,1782
A,433,52844.4,61631.55,2815
A,434,57864.57,132388.25,913
A,435,72567.87,89475.54,2392
A,436,74061.54,131247.76,409
A,437,73804.27,130012.49,2190
A,438,64964.97,88462.8,111
A,439,73724.08,77590.84,3916
A,440,72972,131189.18,2094
A,441,69274.45,86236.51,57
A,442,68620.05,141539.68,975
A,443,71541.41,189220.39,2169
A,444,68523.74,191427.64,1356
A,445,73723.09,77893.45,462
A,446,72174.06,167546.3,130
A,447,54403.47,137336.57,459
A,448,65538.35,89274.06,1099
A,449,72927.99,77931.65,2764
A,450,73405.56,183564.5,4324
A,451,65347.92,88186.7,4620
A,452,74053.63,131382.53,1970
A,453,51228.21,158927.25,203
A,454,72029.46,153820.44,1293
A,455,66465.05,88499.33,483
A,456,65459.63,87795.44,1072
A,457,71812.38,186595.71,1388
A,458,72005.75,186359.48,2885
A,459,56738.77,132810.92,993
A,460,72909.94,77930.09,1771
A,461,72895.75,77929.64,308
A,462,66386.06,88575.07,1306
A,463,65737.23,88905.19,211
A,464,73563.43,183446.22,568
A,465,51822.52,157149.69,1396
A,466,51819.82,157494.17,261
A,467,73293.04,133866.99,213
A,468,51388.94,155460.78,1625
A,469,65406.69,88016.96,1638
A,470,59491.85,138433.51,1789
A,471,73167.77,133560.82,978
A,472,73235.75,133727.88,404
A,473,72784.4,184022.92,377
A,474,75282.85,99842.42,1619
A,475,74467.4,98560.37,1086
A,476,57547.54,132746.44,203
A,477,75896.06,75281.57,564
A,478,65801.67,89344.79,2999
A,479,65786.03,89041.84,371
A,480,74821.62,136503.04,52
A,481,71805.19,187205.82,71
A,482,61896.73,138436.86,84
A,483,72127.98,187171.52,4176
A,484,73006.39,135029.53,1252
A,485,73766.91,134789.74,689
A,486,66743.43,88311.55,1107
A,487,66654.65,88310.33,225
A,488,80838.71,98881.24,1426
A,489,80303.96,108711.28,640
A,490,76715.26,100487.39,324
A,491,72169.03,184308.6,231
A,492,80227.15,113972.68,4673
A,493,80271.39,113890.49,979
A,494,66576.83,88233.37,748
A,495,65991.82,88001.15,294
A,496,78143.6,100271.88,1073
A,497,72381.25,188226.7,31
A,498,72504.47,186393.34,528
A,499,72295.75,186825.14,801
A,500,72690.46,131097.07,1426
A,501,66546.37,87640.85,172
A,502,72549.64,185164.19,196
A,503,78616.89,98893.49,4466
A,504,79651.53,98081.67,1155
A,505,73002.98,134833.73,595
A,506,72765.18,185974.9,155
A,507,79568.07,98228.47,826
A,508,73294.21,185630.63,211
A,509,74206.64,133957.65,598
A,510,71980.33,167982.11,812
A,511,50655.91,158104.96,1836
A,512,71870.67,153840.04,254
A,513,75780.96,123552.24,629
A,514,74202.51,135369.56,239
A,515,73324.83,185735.33,61
A,516,74155.46,135679.86,121
A,517,65722.04,88254.75,1420
A,518,75288.96,130341.61,358
A,519,74345.82,129780.72,958
A,520,51644.16,154732.27,1565
A,521,76840.76,79989.43,274
A,522,78822.43,99870.15,1237
A,523,73032.62,185936.92,972
A,524,77841.83,136400.9,35
A,525,68601.73,191154.66,1701
A,526,78734.11,80025.63,1269
A,527,80230.92,147864.16,1073
A,528,78924.3,110448.41,444
A,529,80229.12,147840.66,1552
A,530,78601.27,79988.54,2011
A,531,59528.72,138536.31,2349
A,532,74503.95,137063.48,1297
A,533,70280.21,141270.93,2919
A,534,80187.66,147495.73,494
A,535,73639.67,186163.46,2883
A,536,77805.2,136410.7,1342
A,537,77836.26,135987.92,659
A,538,78824.04,99419.41,1115
A,539,79489.54,97643.3,560
A,540,73075,185337.72,1098
A,541,76598.55,103854.73,117
A,542,78826.73,100527.16,356
A,543,78811.12,109121.37,1877
A,544,73634.91,186200.32,275
A,545,77538.52,185679.42,3518
A,546,52605.58,157878.53,69
A,547,73453.25,176125.14,18
A,548,75121.15,101515.73,84
A,549,72908.78,176097.08,479
A,550,73329.68,185439.18,613
A,551,81314.39,97766.48,621
A,552,79766.32,134824.6,911
A,553,73991.94,131986.41,565
A,554,72832.71,186905.67,616
A,555,78639.42,121855.87,69
A,556,72995.71,187512.44,1503
A,557,75222.16,130250.39,2489
A,558,75218.39,130296.39,3225
A,559,73189.14,129987.43,81
A,560,72062.33,153823.67,1744
A,561,79141.05,102411.3,1351
A,562,78813.9,103113.3,302
A,563,73302.74,186754.08,2131
A,564,75552.47,136470.51,841
A,565,78567.26,120290.93,2672
A,566,73313.43,134942.77,518
A,567,73158.07,77876.52,724
A,568,73088.56,77898.68,675
A,569,57293.18,133101.84,1078
A,570,72537.7,187525.47,198
A,571,73302.29,135392.62,286
A,572,59383.49,138552.35,130
A,573,59884.54,138018.19,332
A,574,77701.98,97189.44,259
A,575,77682.05,97246.69,196
A,576,71810.76,186679.8,767
A,577,66352.27,86144.84,1906
A,578,74446.66,131116.11,928
A,579,75088.83,132963.95,292
A,580,72640.26,187362.53,3326
A,581,78644.98,98603.58,1457
A,582,79349.08,97506.64,1438
A,583,81809.69,81594.36,2880
A,584,65472.57,88588.66,1207
A,585,51819.64,157476.24,112
A,586,73337.41,185004.81,789
A,587,73041.15,185179.34,159
A,588,77369.4,102812.14,1762
A,589,72506.44,185893.93,222
A,590,72626.69,186048.18,3622
A,591,78826.38,100545.31,2402
A,592,78595.8,100038.1,335
A,593,79860.82,100433.27,653
A,594,80868.86,124947.33,747
A,595,80195.02,171898.76,143
A,596,75319.03,106987.07,1569
A,597,68525.9,94061,104
A,598,77744.35,164799.66,580
A,599,77829.44,165013.61,1867
A,600,81273.02,97929.65,446
A,601,79350.34,99924.17,1703
A,602,80558.64,99065.79,216
A,603,73476.51,134257.36,660
A,604,57533.15,132808.92,711
A,605,69563.9,141804.31,94
A,606,71807.35,187022.28,770
A,607,78034.01,103368.91,2735
A,608,65802.84,89400.03,394
A,609,66419.04,89037.72,230
A,610,80403.31,99504.17,1234
A,611,74920.39,134110.68,1332
A,612,78589.07,124176.72,150
A,613,80300.37,108426.72,1553
A,614,72536.35,187539.95,464
A,615,73305.26,186752.86,730
A,616,79073.73,97029.5,861
A,617,77420.48,97625.7,63
A,618,77483.58,97546.85,1508
A,619,78185.97,99881.84,268
A,620,76691.38,136264.02,446
A,621,78082.3,108943.5,441
A,622,82691.4,109617.21,591
A,623,78803.31,121130.37,331
A,624,72596.43,186883.39,1203
A,625,80396.84,100225.21,1035
A,626,80920.1,98949.29,520
A,627,80849.3,95916.86,318
A,628,72765.27,185961.75,233
A,629,72820.05,186096.97,831
A,630,77612.48,97748.44,1692
A,631,76595.77,147305.83,374
A,632,58702.48,138634.33,105
A,633,78823.95,103446.21,457
A,634,78283.36,96011.19,295
A,635,72845.64,186228.39,56
A,636,73581.75,187071.39,287
A,637,79533.43,97635.28,543
A,638,70884.01,165540.75,1594
A,639,73334.98,185141.69,4276
A,640,79377.18,97162.04,441
A,641,78787.33,96734.36,1181
A,642,77517.69,97565.22,461
A,643,77707.72,97555.42,18
A,644,80527.68,98307.43,3084
A,645,72665.04,186051.3,106
A,646,78899.43,96665.42,576
A,647,78848.54,96784.25,2372
A,648,73245.99,134739.95,309
A,649,74543.81,137017.93,275
A,650,71962.46,153811.75,676
A,651,78756.82,98332.83,1076
A,652,79816.39,98483.29,203
A,653,79626.13,108325.7,1401
A,654,77800.36,138126.12,6693
A,655,77717.42,97859.81,4351
A,656,79114.84,111712.64,1538
A,657,80216.29,108397.65,320
A,658,80215.75,108398.87,800
A,659,65938.44,86842.5,1857
A,660,65738.04,87026.61,612
A,661,80930.42,128386.07,217
A,662,66313.54,87782.52,719
A,663,77771.81,164797.32,1656
A,664,79186.55,99465.3,376
A,665,78793.26,100158.61,729
A,666,81227.44,128382.84,56
A,667,78973.57,96873.02,442
A,668,79902.91,133766.42,700
A,669,78484.14,128136.14,326
A,670,80931.14,98931.92,167
A,671,73090.54,187681.4,590
A,672,79854.18,101131.93,1396
A,673,72536.8,187575.93,265
A,674,80529.57,108276.47,1356
A,675,81072.38,109711.66,3593
A,676,78275.46,111316.59,469
A,677,77762.39,97786.3,3342
A,678,77763.38,97773.05,548
A,679,78186.87,111126.8,78
A,680,80552.81,104012,136
A,681,81370.47,107266.74,180
A,682,81044.56,98195.28,242
A,683,66346.7,85784.77,4121
A,684,65432.76,88509.91,677
A,685,71824.41,188893.28,2048
A,686,78829.97,103051.16,3747
A,687,77716.7,97976.53,192
A,688,78657.64,103380.16,735
A,689,52464.31,157131.31,1260
A,690,74001.73,140682.53,2374
A,691,73959.08,140280.35,825
A,692,77759.78,97663.68,2474
A,693,65655.81,87220.07,2789
A,694,65504.83,87377.44,563
A,695,76409.22,140519.59,5385
A,696,73614.8,186911.57,128
A,697,72624.45,187357.85,13
A,698,81236.14,89336.99,647
A,699,78311.09,98060.73,2570
A,700,75014.03,134694.4,1081
A,701,76747.21,103896.28,3222
A,702,72825.98,187450.52,559
A,703,80424.57,108482.41,130
A,704,78407.04,96833.48,1666
A,705,80410.93,99465.96,780
A,706,65686.91,89323.29,112
A,707,77837.88,108352.65,108
A,708,85670.55,110775.08,787
A,709,85908.41,112969.3,237
A,710,78759.06,98134.47,1040
A,711,77717.33,97519,917
A,712,72679.68,186051.63,1259
A,713,84836.28,110518.69,1155
A,714,84833.59,110497.86,294
A,715,77589.32,108026.1,356
A,716,78866.85,103024.2,2784
A,717,83735.5,114133.51,2757
A,718,78417.99,99447.81,371
A,719,78808.07,96696.38,2206
A,720,78806,96647.04,150
A,721,78823.05,96663.63,445
A,722,78425.17,99423.2,368
A,723,80332.5,99660.54,1001
A,724,81056.41,107347.15,2255
A,725,78628.47,98245.17,846
A,726,83324.62,95823.3,2142
A,727,81903.82,109531.46,6695
A,728,78783.92,97598.52,567
A,729,79926.69,98391.86,223
A,730,72747.31,185996.28,4534
A,731,90587.7,21011.96,59
A,732,72900.15,186058.76,87
A,733,72860.82,186080.82,2422
A,734,82681.26,108657.71,222
A,735,83567.03,97226.53,3083
A,736,83296.45,97184.21,463
A,737,83607.04,97171.51,85
A,738,72482.55,188659.28,1282
A,739,76602.5,103601.69,172
A,740,76817.15,103911.09,332
A,741,73255.51,187361.75,681
A,742,73299.24,187425.35,572
A,743,78329.67,101471.73,239
A,744,74689.27,134364.84,260
A,745,74491.73,130227.11,3351
A,746,65673.88,91260.23,499
A,747,65662.55,90929.67,1515
A,748,56732.65,133287.28,97
A,749,57166.18,133414.13,114
A,750,74119,134023.14,338
A,751,73030.28,186207.12,2096
A,752,65496.83,87677.38,949
A,753,56560.4,133533.75,49
A,754,72872.67,176103.2,568
A,755,66272.83,88297.85,408
A,756,73004.87,135243.15,157
A,757,73005.67,135163.63,1659
A,758,73306.51,135513.91,171
A,759,79065.83,124306.25,405
A,760,56402.99,132991.8,773
A,761,56586.21,133176.68,861
A,762,73960.79,140298.84,802
A,763,73997.33,140657.02,663
A,764,52544.94,157196.69,2217
A,765,73972.01,134833.4,312
A,766,66293.95,88197.5,857
A,767,73302.83,134923.72,55
A,768,75500.58,90074.41,39
A,769,78621.29,124174.72,106
A,770,66399.36,89036.05,1077
A,771,66359.82,89031.49,173
A,772,74464.62,135395.85,397
A,773,74744.4,137290.57,509
A,774,78580.99,108129.23,1882
A,775,65868.53,89282.42,2232
A,776,65733.46,89386.66,530
A,777,79879.13,154782.95,359
A,778,73111.46,186066.56,22
A,779,73081.92,186007.2,207
A,780,77474.07,133022.87,416
A,781,79299.9,97121.39,50
A,782,73334.8,185112.29,4927
A,783,73453.7,186027.47,834
A,784,75912.31,136541.01,781
A,785,76435.79,104903.9,1425
A,786,73486.83,186155.66,3424
A,787,77265.81,100596.88,2329
A,788,81943.21,85348.73,2097
A,789,71899.59,163587.22,745
A,790,72136.69,185409.33,263
A,791,72532.13,187703.01,256
A,792,78490.69,103139.81,705
A,793,78436.39,103183.25,210
A,794,52111.65,157463.43,1057
A,795,79825.91,109940.21,927
A,796,72131.57,186223.49,420
A,797,79964.38,75760.04,215
A,798,75812.47,136368.94,1581
A,799,77181.52,113006.94,241
A,800,77568.41,98051.49,847
A,801,78014.8,103800.83,75
A,802,66974.82,94031.6,1930
A,803,79756.89,101104.86,2276
A,804,78420.15,96541.01,167
A,805,80012.39,109122.37,1912
A,806,74392.33,134484.23,1294
A,807,77579.27,184392.58,780
A,808,75460.35,133440.09,1692
A,809,75379.73,133566.83,741
A,810,73300.77,186477.2,195
A,811,80828.03,108303.87,3341
A,812,83514.99,111035.03,90
A,813,78177.35,123833.8,797
A,814,77513.65,98226.57,264
A,815,78287.3,106670.54,53
A,816,74207.27,133732.78,2677
A,817,74103.2,134179.96,1347
A,818,72399.3,187276.44,819
A,819,65514.81,86927.82,126
A,820,72500.78,187137.44,207
A,821,75309.7,130347.4,473
A,822,73383.74,187971.53,3047
A,823,57846.85,133846.16,1761
A,824,73959.35,140292.6,2859
A,825,75045.55,135154.5,1256
A,826,74086.68,187600.54,309
A,827,77521.37,98192.05,1094
A,828,81804.31,91468.06,177
A,829,72477.52,186263.25,501
A,830,72799.66,186805.76,165
A,831,73419.12,186853.65,852
A,832,73390.84,187589.29,3404
A,833,73437.62,187419.22,1786
A,834,73345.58,188095.38,113
A,835,73387.87,187718.82,29
A,836,73953.69,133203.75,306
A,837,75326.31,130382.37,368
A,838,77672,108325.48,877
A,839,72537.61,187083.76,309
A,840,81448.27,129471.09,862
A,841,81491.34,129598.39,2013
A,842,73589.74,187312.3,1311
A,843,81967.97,141896.08,111
A,844,77893.98,111545.8,138
A,845,72810.89,186581.23,880
A,846,73642.99,187360.75,1905
A,847,75121.87,130278.34,182
A,848,72971.46,135230.57,130
A,849,73407.09,187418.89,24
A,850,73530.75,187418.77,336
A,851,72750.36,187335.13,1028
A,852,83232.75,97200.36,1463
A,853,72838.28,186498.36,2913
A,854,72833.88,186916.36,2507
