Feature,Instance,X,Y,Checkin
A,95,1343.23,2959.3,1404
A,96,4646.25,1837.44,3663
A,97,1598.46,2650.09,2137
A,98,1268.85,80.19,8499
A,99,4696.76,388.0,8087
A,100,4349.77,154.46,547
A,101,2948.86,3722.2,18357
A,102,3489.89,4695.64,4744
A,103,1061.2,1664.71,3188
A,104,3825.1,429.2,5540
A,105,2713.25,2257.49,15482
A,106,4450.97,3262.65,6730
A,107,4374.17,4362.36,409
A,108,4760.78,2812.55,12272
A,109,3458.91,878.85,7718
A,110,4045.76,2993.99,35536
A,111,119.41,2146.23,1008
A,112,4230.21,1886.37,523
A,113,674.98,1931.74,3331
A,114,2936.44,131.04,18807
A,115,3890.42,4785.45,359
A,116,817.97,4501.62,6772
A,117,2588.65,2556.7,1130
A,118,3738.86,1733.0,14226
A,119,3428.75,2834.66,3540
A,120,2424.83,729.87,14713
A,121,1134.64,1166.61,20098
A,122,3529.91,2120.07,9116
A,123,1187.01,2600.46,4055
A,124,1304.04,3070.87,23352
A,125,574.08,4560.61,1581
A,126,3917.36,3944.7,2981
A,127,2774.62,1189.81,5424
A,128,1649.63,4741.38,914
A,129,3839.28,1413.86,624
A,130,2758.63,3725.52,4664
A,131,4893.55,4659.31,6922
A,132,282.32,1739.53,65
A,133,692.9,1401.14,8646
A,134,2897.78,4473.52,6729
A,135,4436.16,3808.82,1775
A,136,1182.76,2016.15,11733
A,137,1717.57,4384.69,2059
A,138,4180.81,284.05,1560
A,139,2445.37,4045.23,2755
A,140,1514.82,794.05,2644
A,141,1613.75,2596.23,85
A,142,2867.9,844.79,13969
A,143,4660.64,1811.78,1796
A,144,4101.96,272.78,25296
A,145,3287.62,542.59,2467
A,146,4283.78,3524.2,8653
A,147,288.98,3660.17,2536
A,148,3361.45,746.83,3459
A,149,1051.93,2762.61,7086
A,150,2010.58,565.75,15007
A,151,1708.68,1702.91,7045
A,152,4593.07,1551.04,6468
A,153,792.77,2939.72,24372
A,154,933.17,1765.92,18133
A,155,139.91,3493.63,1791
A,156,4017.13,3538.97,4626
A,157,4066.82,577.03,8505
A,158,3829.32,3260.5,839
A,159,117.7,1293.12,41954
A,160,110.73,4881.2,1384
A,161,2814.36,2485.64,9985
A,162,1009.06,4068.91,5432
A,163,3965.68,1333.88,2925
A,164,3358.58,1410.5,4936
A,165,2186.49,1071.86,1032
A,166,3303.55,2584.04,10364
A,167,3722.72,4203.36,416
A,168,1679.6,916.48,10461
A,169,4576.8,2706.79,13336
A,170,158.41,2960.19,4087
A,171,1328.63,3363.05,2576
A,172,4625.37,3970.95,5559
A,173,856.1,2788.05,3145
A,174,626.22,1341.78,1687
A,175,3480.08,46.97,10431
A,176,2945.3,3648.06,5333
A,177,898.76,2403.33,3313
A,178,3298.17,1822.58,1027
A,179,2827.08,4334.32,3108
A,180,4017.83,3575.59,9538
A,181,3833.12,869.44,5937
A,182,4097.75,33.38,8026
A,183,2952.02,2877.27,12519
A,184,1722.03,2538.03,6881
A,185,2335.31,2153.86,1687
A,186,3272.43,2833.35,7858
A,187,823.99,2036.39,105
A,188,4502.55,3377.35,15262
A,189,4993.58,1427.48,774
A,190,4011.84,4200.97,21223
A,191,3668.8,3672.5,190
A,192,3161.54,3463.52,5953
A,193,2553.31,435.25,4474
A,194,3755.51,2173.44,322
A,195,4333.68,1226.62,0
A,196,1528.67,41.12,7212
A,197,1362.17,3090.77,1478
A,198,1647.18,2881.79,1390
A,199,2761.15,1696.39,14734
A,200,3396.12,4204.53,4963
A,201,3165.14,1167.48,3302
A,202,1708.77,2009.21,1024
A,203,574.15,3544.7,1910
A,204,3865.74,694.27,1260
A,205,3898.5,2743.11,578
A,206,789.12,2165.23,1578
A,207,547.23,422.08,10010
A,208,2587.63,3725.31,4166
A,209,4173.14,4711.2,297
A,210,4310.18,1329.05,26555
A,211,3515.98,1763.51,2173
A,212,1268.6,4154.1,17193
A,213,3031.86,1123.29,413
A,214,3032.95,2842.59,6139
A,215,431.36,1629.09,15981
A,216,940.71,2240.64,7699
A,217,772.11,4666.7,2551
A,218,757.05,4511.19,3959
A,219,429.44,4265.25,22879
A,220,2260.1,4565.96,1424
A,221,812.75,886.74,1505
A,222,2613.61,3173.76,14728
A,223,4227.48,2717.32,295
A,224,1372.79,1527.59,45
A,225,2505.37,3968.47,7085
A,226,2326.55,4841.39,5313
A,227,680.28,3079.84,4600
A,228,3930.91,414.34,1534
A,229,396.19,2911.39,12
A,230,3405.92,1593.14,21336
A,231,78.18,3706.26,52
A,232,4142.45,3165.19,7685
A,233,3059.13,263.63,2195
A,234,2681.12,3220.34,7204
A,235,327.97,960.86,1135
A,236,4018.52,3671.32,1601
A,237,3920.56,4232.13,8331
A,238,3432.46,2980.23,77615
A,239,3590.1,4199.78,4194
A,240,1636.79,3784.48,1505
A,241,691.68,1593.53,22635
A,242,1139.39,1751.75,859
A,243,2362.25,4069.1,20114
A,244,3841.21,1483.65,36979
A,245,2544.73,879.97,8136
A,246,3929.68,2192.34,3490
A,247,1732.76,4710.04,6687
A,248,1873.37,3841.65,18943
A,249,2171.19,2643.64,1420
A,250,2120.47,2249.1,3065
A,251,2023.77,4238.91,24881
A,252,3689.21,189.62,12042
A,253,18.09,3223.85,7321
A,254,1306.77,980.41,394
A,255,2015.61,1745.92,1208
A,256,1226.98,2530.92,14250
A,257,4032.67,3528.21,880
A,258,4983.9,4043.75,2898
A,259,2857.78,1584.04,3738
A,260,4711.81,2314.69,11818
A,261,4521.95,440.44,2087
A,262,1439.77,2915.68,3973
A,263,654.76,186.89,4058
A,264,1310.87,2697.56,2987
A,265,2685.39,1110.43,5216
A,266,4986.77,2735.84,6804
A,267,2449.97,121.47,11160
A,268,3983.89,158.64,2785
A,269,1090.32,4107.31,8024
A,270,2246.87,4377.92,4779
A,271,4518.94,1844.2,3939
A,272,3300.25,1353.11,5404
A,273,432.0,704.18,8548
A,274,3925.62,93.82,2114
A,275,1417.95,531.92,180
A,276,449.87,607.07,2673
A,277,3783.72,4236.43,8482
A,278,3401.09,4196.54,4467
A,279,1705.45,2818.61,2440
A,280,4839.04,397.05,8889
A,281,4540.28,737.84,8442
A,282,1755.71,1343.5,2138
A,283,1800.32,75.31,29574
A,284,4075.41,3878.43,20635
A,285,1501.41,235.84,689
A,286,1863.23,1777.61,2897
A,287,1150.17,3974.35,9799
A,288,1648.08,3848.04,12927
A,289,1621.98,838.03,9515
A,290,4934.11,1100.1,15623
A,291,1415.92,3320.23,23944
A,292,3662.66,616.71,193
A,293,4127.22,650.77,13456
A,294,1530.01,2107.61,1284
A,295,313.01,3346.39,10690
A,296,11.92,4831.66,10707
A,297,1010.68,3634.26,2213
A,298,2263.3,197.93,1303
A,299,3127.88,712.67,1763
A,300,2729.57,875.57,5199
A,301,4142.69,714.36,6121
A,302,4279.06,3713.93,18039
A,303,804.15,1388.44,17511
A,304,2013.05,4534.17,9618
A,305,683.73,2668.6,2101
A,306,1198.47,505.95,16080
A,307,4435.25,2294.77,6887
A,308,3685.37,3664.11,3022
A,309,2843.83,1740.29,860
A,310,4275.39,337.0,1081
A,311,385.13,1979.0,27392
A,312,575.46,361.65,5116
A,313,3985.32,660.24,7001
A,314,101.24,205.63,1890
A,315,906.78,82.36,1268
A,316,691.91,1254.52,2941
A,317,495.51,3669.01,3388
A,318,93.54,4937.84,10099
A,319,2278.33,4684.81,20467
A,320,2428.82,177.9,8282
A,321,2153.47,1380.21,3090
A,322,3633.57,1237.45,6920
A,323,1391.26,473.37,1826
A,324,2543.18,2342.7,5203
A,325,3314.98,3655.22,10524
A,326,4523.02,2303.1,11879
A,327,1167.01,2689.87,5499
A,328,3089.89,2251.34,7878
A,329,1081.95,462.2,14123
A,330,2640.09,3543.22,18878
A,331,1686.0,282.65,9897
A,332,186.94,2197.79,24622
A,333,1304.05,4802.84,788
A,334,2864.75,1774.07,11641
A,335,1733.75,1948.63,858
A,336,627.99,2544.63,3115
A,337,1706.52,1904.39,7827
A,338,845.7,1679.13,989
A,339,3835.58,73.94,13370
A,340,2351.78,2058.95,1047
A,341,2547.96,3702.1,10166
A,342,2442.23,4848.55,14828
A,343,3357.69,4540.27,8609
A,344,705.74,4495.59,5364
A,345,2915.77,758.78,48511
A,346,4817.12,2008.76,34264
A,347,1268.19,2518.46,4188
A,348,3603.62,2602.95,2232
A,349,570.08,4832.88,10033
A,350,3121.31,48.82,9085
A,351,3008.65,2528.65,12512
A,352,2447.19,4224.55,2507
A,353,1087.63,4473.06,24494
A,354,3545.35,3393.13,2389
A,355,3465.46,3936.37,19604
A,356,929.99,4779.4,32627
A,357,2009.3,2214.63,8795
A,358,570.58,4358.75,25515
A,359,2167.11,1714.5,38654
A,360,3619.51,4783.41,5331
A,361,2599.27,4368.6,1930
A,362,294.53,2505.1,2845
A,363,4591.15,1399.85,8911
A,364,2677.68,2564.34,7708
A,365,4119.84,694.76,1605
A,366,4739.13,4872.15,10754
A,367,3988.37,1695.0,25227
A,368,3106.06,4159.15,6344
A,369,3580.81,684.46,8646
A,370,688.44,3601.51,9801
A,371,290.84,4981.33,5487
A,372,2685.45,2039.07,2465
A,373,1725.35,772.09,2363
A,374,858.16,2014.67,11484
A,375,3912.58,4214.99,8914
A,376,2947.61,2989.16,1538
A,377,805.02,4482.64,5245
A,378,3320.33,3006.61,20734
A,379,2310.54,141.71,14362
A,380,1244.21,4113.07,3272
A,381,619.71,3993.83,14099
A,382,3379.09,233.7,24631
A,383,4114.65,4581.25,15312
A,384,2317.35,4863.63,3363
A,385,3323.84,2378.07,1302
A,386,2823.3,2138.53,3216
A,387,103.41,2469.12,3166
A,388,2265.05,3079.15,12290
A,389,393.66,2896.03,15099
A,390,575.67,4422.54,532
A,391,1854.52,4684.64,13639
A,392,4014.31,1147.16,25076
A,393,4803.61,4638.84,5805
A,394,1742.67,4052.34,30981
A,395,2406.98,58.9,10589
A,396,2287.39,723.09,5488
A,397,3160.49,1017.28,16180
A,398,3710.79,2048.74,4765
A,399,1848.03,4828.82,2734
A,400,3244.74,1307.81,1604
A,401,2302.59,4906.37,23524
A,402,3235.17,2637.49,16564
A,403,423.94,847.08,341
A,404,1073.02,1072.4,4136
A,405,3011.99,4565.61,4873
A,406,216.6,4911.2,4077
A,407,567.5,4095.73,348
A,408,3091.61,1995.02,17508
A,409,2232.34,1244.17,1613
A,410,4620.47,2951.29,2865
A,411,4721.37,4518.04,1189
A,412,2900.64,4782.65,36735
A,413,2779.33,435.96,16376
A,414,4213.31,3481.64,42211
A,415,3119.7,4541.73,190
A,416,4135.97,4378.2,3607
A,417,563.51,432.14,15802
A,418,3323.46,278.65,7906
A,419,999.99,2931.03,3596
A,420,4111.24,2969.93,35382
A,421,1380.03,1072.15,50
A,422,1668.44,140.22,27601
A,423,1942.13,662.3,1309
A,424,202.89,2186.31,12820
A,425,4723.9,4495.11,1769
A,426,1301.01,664.68,16821
A,427,602.63,4906.56,8966
A,428,4090.09,4031.37,1852
A,429,4307.56,1562.18,14482
A,430,3074.5,3795.67,17182
A,431,1142.15,3729.74,8608
A,432,1798.63,2265.91,10776
A,433,1503.08,3617.52,10448
A,434,4100.54,2536.85,1785
A,435,3270.59,2819.89,9455
A,436,3611.73,1322.81,5890
A,437,79.31,3077.72,4642
A,438,3175.66,149.69,1442
A,439,2833.13,355.85,9058
A,440,1538.78,513.14,53654
A,441,2263.29,129.54,15359
A,442,1845.25,5005.74,7720
A,443,1415.58,766.12,9928
A,444,365.21,1673.25,8046
A,445,616.43,2463.09,4248
A,446,2772.85,2788.66,3550
A,447,1496.87,613.22,4574
A,448,1516.85,2464.9,3106
A,449,4409.64,2331.85,3521
A,450,3908.27,3849.57,1864
A,451,1186.01,248.8,15597
A,452,893.92,2824.76,10993
A,453,1974.56,2361.2,295
A,454,4884.8,1639.54,3100
A,455,2370.49,4708.52,37240
A,456,3668.98,569.48,2106
A,457,4121.07,4083.81,311
A,458,2958.36,1253.78,1811
A,459,4388.95,1978.13,25853
A,460,2115.13,4925.15,885
A,461,684.34,441.31,1227
A,462,314.31,4248.04,16279
A,463,3227.38,4435.57,9046
A,464,3679.46,1086.03,5255
A,465,2120.52,1549.92,6026
A,466,754.37,873.78,9173
A,467,4559.59,2369.61,13647
A,468,1596.38,1129.22,11452
A,469,2246.15,2344.28,13403
A,470,4048.04,3362.11,37776
A,471,1221.27,3632.32,3115
A,472,298.41,4890.76,5694
A,473,1061.23,1173.39,16306
A,474,924.66,1490.14,1528
A,475,1066.54,4201.78,6764
A,476,3131.29,1910.06,14656
A,477,1394.16,3769.89,2433
A,478,796.2,1942.36,57803
A,479,2175.35,3632.38,2933
A,480,200.47,3255.38,2274
A,481,310.87,4532.99,5351
A,482,491.7,4450.33,643
A,483,2440.49,547.24,7189
A,484,4955.09,2713.99,1713
A,485,3781.61,3577.61,5966
A,486,710.8,4035.69,47796
A,487,4231.47,2327.66,792
A,488,1628.8,2598.42,7589
A,489,2990.38,2699.31,7553
A,490,4680.47,2425.2,14041
A,491,4333.07,1326.2,3019
A,492,62.86,1383.22,6255
A,493,3228.36,4172.34,3596
A,494,3883.46,3620.48,1669
A,495,4141.35,1179.47,15330
A,496,2343.66,3093.9,6981
A,497,2564.88,2874.05,7263
A,498,753.88,4225.18,3573
A,499,4014.35,1968.51,12332
A,500,673.84,1839.43,4489
A,501,2561.07,237.86,1037
A,502,3571.12,749.64,2200
A,503,3771.13,1979.66,15191
A,504,1569.54,18.57,10146
A,505,4131.89,352.91,3865
A,506,993.14,3462.75,495
A,507,2664.83,657.87,3748
A,508,4764.55,1261.73,3786
A,509,1394.83,2698.37,11345
A,510,2771.19,3807.13,5685
A,511,2312.38,2636.76,8531
A,512,528.08,4010.42,17825
A,513,1498.06,4515.33,978
A,514,339.83,4098.08,1304
A,515,1769.89,2089.6,17057
A,516,4553.34,201.66,9986
A,517,3059.75,1795.06,6429
A,518,3580.14,3194.15,6134
A,519,1690.69,4413.71,4550
A,520,146.96,14.77,3625
A,521,2031.43,1623.47,4744
A,522,1953.67,1798.27,3833
A,523,3531.82,2253.83,7320
A,524,1760.93,4937.05,18212
A,525,462.09,1703.36,21608
A,526,4336.72,1294.44,11082
A,527,3233.28,345.22,23202
A,528,4771.34,4418.07,21069
A,529,1582.73,919.13,24468
A,530,106.36,1533.28,79
A,531,1445.41,3371.61,7895
A,532,363.16,1543.35,8379
A,533,4395.04,3242.8,20399
A,534,233.59,3141.0,13755
A,535,1371.86,3143.97,25669
A,536,1263.97,2316.22,1703
A,537,1552.37,3226.37,381
A,538,1985.46,601.87,4857
A,539,1557.12,1984.65,8113
A,540,2534.78,2042.11,18469
A,541,3961.19,1276.97,6133
A,542,2224.91,4955.16,11359
A,543,4989.96,3403.15,3893
A,544,3818.85,4386.76,1093
A,545,2267.98,4824.26,3297
A,546,4494.01,4890.85,1920
A,547,3915.69,3281.38,15890
A,548,2571.0,1195.03,1002
A,549,4662.77,1681.49,23599
A,550,3523.69,280.88,8196
A,551,3659.28,4533.08,7325
A,552,3980.16,645.55,9349
A,553,1520.41,1576.65,10373
A,554,2275.43,4273.16,7636
A,555,3981.74,1337.67,6719
A,556,1369.16,728.99,1415
A,557,2002.08,4558.86,4292
A,558,4855.31,332.76,9997
A,559,4391.53,904.77,616
A,560,1764.95,3400.25,4559
A,561,1378.68,4413.58,2658
A,562,3260.48,4798.53,5705
A,563,3534.43,4749.38,4603
A,564,3746.55,1656.89,8380
A,565,1574.7,777.91,26159
A,566,4749.61,3131.02,2315
A,567,49.31,3706.43,19674
A,568,3933.7,3359.7,21609
A,569,4040.65,790.62,4199
A,570,854.69,4171.19,24387
A,571,100.67,1034.19,3420
A,572,2869.71,4519.32,11326
A,573,3057.25,4415.14,6234
A,574,3904.66,3840.18,4490
A,575,3352.37,3716.41,419
A,576,604.28,4904.98,6327
A,577,1308.22,2373.23,14942
A,578,2336.31,4808.77,19
A,579,4936.61,2676.92,1045
A,580,3120.56,587.24,6922
A,581,194.92,2235.82,12398
A,582,3810.33,162.77,14560
A,583,3239.85,2686.73,19999
A,584,2619.38,4633.29,4238
A,585,4183.48,2264.63,6255
A,586,3955.33,2275.36,946
A,587,3038.5,997.36,8898
A,588,3651.68,2754.29,8164
A,589,3511.81,2309.32,40598
A,590,3538.66,316.83,4066
A,591,3809.48,689.92,426
A,592,4310.89,62.05,8790
A,593,4531.01,226.73,8803
A,594,899.89,4286.3,7412
A,595,3279.97,3847.36,25690
A,596,3096.97,2881.89,4214
A,597,2525.89,799.95,6743
A,598,3050.24,4805.4,1969
A,599,2677.59,4983.82,75674
A,600,898.07,2102.2,68954
A,601,1157.62,3980.67,1212
A,602,2343.75,4319.25,1116
A,603,3184.69,2729.63,1870
A,604,4336.13,840.13,7567
A,605,1731.55,1535.93,5406
A,606,921.87,2963.5,30513
A,607,3371.46,3684.85,22760
A,608,1454.12,619.0,3208
A,609,3873.33,3463.43,7276
A,610,2265.57,2408.28,273
A,611,3259.32,3570.28,3247
A,612,3873.5,2250.3,1794
A,613,175.0,784.88,2214
A,614,4554.29,824.79,3029
A,615,953.22,3628.91,8415
A,616,131.27,3798.34,7075
A,617,2739.18,4590.44,5751
A,618,2031.97,1275.43,12303
A,619,4252.78,4392.2,2825
A,620,2657.4,1453.87,2523
A,621,3428.7,4276.79,20779
A,622,4922.8,3481.19,1383
A,623,1715.89,1901.29,1877
A,624,90.57,4870.35,12959
A,625,2127.78,4285.14,10315
A,626,1210.9,3393.7,16536
A,627,2860.17,187.51,3477
A,628,1114.47,4716.46,18937
A,629,4295.13,448.35,12315
A,630,4687.42,1922.93,12505
A,631,496.97,3384.5,6611
A,632,3427.88,4540.53,3248
A,633,4365.06,659.78,19759
A,634,2632.73,4191.44,1958
A,635,3798.96,1370.52,898
A,636,712.52,2150.69,993
A,637,492.56,1430.54,11186
A,638,4682.32,3559.89,8606
A,639,727.21,2044.55,3661
A,640,4497.94,2596.13,13929
A,641,1668.47,3312.19,8608
A,642,243.62,3957.8,3675
A,643,1055.75,4553.03,1599
A,644,1004.36,1234.16,5604
A,645,4997.35,2251.27,2710
A,646,1837.82,3876.89,10390
A,647,4773.8,732.36,665
A,648,426.42,1091.75,10223
A,649,5006.37,50.89,3242
A,650,4894.48,1058.64,304
A,651,2753.49,505.05,621
A,652,2297.28,1254.37,166
A,653,4009.53,4852.3,6189
A,654,2720.61,3783.19,1920
A,655,1063.1,2876.57,21479
A,656,3715.22,1711.28,25005
A,657,840.4,3689.97,4055
A,658,3448.78,757.89,9120
A,659,3059.08,3154.67,5211
A,660,3780.5,1000.88,2704
A,661,2359.52,4100.93,6414
A,662,2089.73,4260.83,588
A,663,3023.41,2257.2,2423
A,664,1438.14,3625.91,13544
A,665,399.63,60.82,12893
A,666,2811.5,2175.9,116
A,667,3981.34,1390.75,8415
A,668,2422.65,4187.61,2244
A,669,1648.36,3391.86,845
A,670,106.75,119.48,3436
A,671,2237.38,527.88,1155
A,672,3531.17,3857.38,6048
A,673,2619.25,1539.4,13059
A,674,2866.18,4509.03,17030
A,675,3327.7,983.33,2246
A,676,3646.8,381.59,6663
A,677,4456.63,4443.28,13931
A,678,4942.33,2262.56,3351
A,679,2271.3,4185.06,2378
A,680,4213.02,1192.84,2211
A,681,1584.23,846.72,4170
A,682,2345.42,1611.1,1324
A,683,4962.39,4541.84,2768
A,684,868.54,4071.1,8897
A,685,3062.42,1393.58,3681
A,686,2921.05,1853.9,14248
A,687,2103.5,4784.0,139
A,688,4841.69,4059.84,5441
A,689,3539.68,1337.37,5095
A,690,3909.93,1620.09,7526
A,691,3262.26,3592.36,147
A,692,3236.97,1046.17,2194
A,693,3969.63,2485.67,1750
A,694,4461.77,1857.31,5971
A,695,4645.49,1532.98,1973
A,696,418.19,4113.38,14180
A,697,3014.34,1364.48,6512
A,698,1950.81,4661.97,14626
A,699,3789.43,1489.93,16012
A,700,4283.48,2939.29,3890
A,701,3724.84,4323.12,9081
A,702,4925.97,1166.39,19352
A,703,4191.39,3752.02,1750
A,704,1475.44,1756.24,4993
A,705,2753.6,3925.35,5529
A,706,3329.12,4346.32,5391
A,707,4344.74,1957.71,715
A,708,4829.65,2784.92,17281
A,709,1072.99,3852.07,7045
A,710,1252.08,2621.66,6098
A,711,4459.78,4728.83,8026
A,712,1665.03,1541.49,542
A,713,4528.52,861.42,29798
A,714,396.25,4175.29,4825
A,715,3855.57,429.7,4230
A,716,4906.2,1802.95,11630
A,717,4393.88,327.68,11103
A,718,981.17,598.95,3587
A,719,123.47,4035.88,14862
A,720,4691.31,3125.09,10730
A,721,4316.23,684.81,7004
A,722,248.86,940.95,41173
A,723,3730.7,985.5,7796
A,724,6.16,1642.25,1144
A,725,4034.1,4426.13,2422
A,726,3690.76,4923.7,12495
A,727,477.0,990.68,5107
A,728,2263.32,1633.22,1425
A,729,659.97,652.14,3011
A,730,4117.01,3287.38,8224
A,731,3854.55,179.31,4844
A,732,4001.97,3308.44,5206
A,733,1621.04,4818.51,30470
A,734,475.84,546.39,3193
A,735,4072.41,4231.44,16429
A,736,4655.72,2980.98,1651
A,737,1124.69,4857.93,15923
A,738,2171.68,1905.11,12782
A,739,2768.84,4691.86,939
A,740,1321.99,2265.75,8439
A,741,3673.38,2784.09,3994
A,742,1506.41,3233.93,22651
A,743,301.28,1027.91,11382
A,744,128.61,1446.65,1606
A,745,2268.72,981.5,13140
A,746,1134.3,615.7,2311
A,747,1615.03,469.48,26790
A,748,2660.39,2310.2,3268
A,749,2729.2,1312.55,1526
A,750,479.2,529.95,16672
A,751,249.47,148.13,4967
A,752,3910.82,4017.43,6707
A,753,2258.44,1335.57,42806
A,754,1868.13,2078.16,2481
A,755,917.77,2888.47,1896
A,756,2564.55,1762.2,11787
A,757,3716.45,1925.72,2586
A,758,1940.06,1154.6,3525
A,759,154.61,4187.96,8222
A,760,2108.8,1714.56,2788
A,761,938.52,4629.52,5572
A,762,3129.18,2578.07,767
A,763,3360.96,1050.43,11384
A,764,3518.16,366.7,1432
A,765,4138.04,2560.99,25170
A,766,2271.82,3373.23,5884
A,767,4768.3,1484.79,4315
A,768,1926.49,2574.85,15758
A,769,4135.38,4247.63,15171
A,770,2534.88,1053.48,16042
A,771,2038.13,611.41,4814
A,772,894.6,4720.79,6699
A,773,3319.13,2059.05,1614
A,774,1798.06,2979.75,2622
A,775,529.73,474.11,892
A,776,2285.12,3912.98,4870
A,777,2061.0,4514.19,11987
A,778,1017.14,4354.71,51135
A,779,2594.87,3608.67,1982
A,780,4985.63,3210.98,328
A,781,2569.89,3571.32,9426
A,782,1855.23,456.42,11310
A,783,3246.48,1279.63,3724
A,784,1637.47,3140.67,9564
A,785,3681.11,246.93,4984
A,786,3557.85,1078.97,7121
A,787,2280.13,1328.41,598
A,788,3495.86,356.85,1298
A,789,1222.76,1884.34,8044
A,790,2304.11,688.36,18885
A,791,4599.13,2331.7,29355
A,792,2424.44,2589.12,5461
A,793,2634.42,2763.18,10623
A,794,2331.25,1664.34,5072
A,795,1525.38,4404.91,13380
A,796,4916.65,2735.04,6425
A,797,100.84,264.09,9348
A,798,1397.14,4153.67,23244
A,799,75.25,825.32,599
A,800,1852.77,4317.81,2049
A,801,4296.0,1270.88,1524
A,802,1746.89,1537.16,3043
A,803,4126.88,4569.91,9343
A,804,320.23,2346.83,8821
A,805,2122.0,492.42,1405
A,806,3631.79,2525.86,18217
A,807,4788.73,2345.97,13375
A,808,2653.83,4451.43,31627
A,809,2831.66,1757.87,2501
A,810,2759.95,2341.96,15531
A,811,612.29,2678.49,1961
A,812,1802.66,1395.1,11088
A,813,438.74,1846.16,8632
A,814,3245.49,1885.51,7613
A,815,474.3,896.58,1459
A,816,316.81,1692.33,1209
A,817,3305.44,2461.98,6851
A,818,1820.24,3783.82,1897
A,819,41.74,4827.75,14437
A,820,3453.46,1920.57,704
A,821,4983.75,4861.37,1224
A,822,3562.01,2769.27,6414
A,823,2061.82,4252.94,26216
A,824,2721.08,879.98,474
A,825,791.02,3604.82,6357
A,826,4855.11,2277.54,6885
A,827,3862.9,2080.14,26742
A,828,3228.74,2308.62,2749
A,829,123.28,4344.35,12139
A,830,593.5,4844.08,1164
A,831,4367.7,519.95,10467
A,832,3466.78,72.41,318
A,833,1455.69,2134.56,437
A,834,2975.46,1127.29,6821
A,835,2022.1,2661.64,40465
A,836,3407.56,752.07,6657
A,837,2912.24,1328.51,8085
A,838,4717.66,2907.81,11180
A,839,4940.59,3660.67,7951
A,840,2523.48,3490.43,4887
A,841,1035.35,2427.48,11480
A,842,3401.88,3239.51,24356
A,843,1981.94,652.48,6205
A,844,3892.18,2172.57,6563
A,845,582.82,4239.92,6825
A,846,757.0,178.88,11231
