Feature,Instance,X,Y,Checkin
A,323,4371.11,1035.0,806
A,324,985.47,2896.47,806
A,325,251.4,2299.65,805
A,326,4462.03,1779.0,805
A,327,1435.25,3083.79,804
A,328,3082.69,4406.98,804
A,329,1343.58,2926.56,803
A,330,2851.98,660.65,803
A,331,2962.51,3561.15,802
A,332,2994.88,427.3,802
A,333,2336.0,4682.14,801
A,334,1851.69,286.6,801
A,335,1266.58,2339.29,800
A,336,4558.07,2281.77,800
A,337,2498.37,4721.61,799
A,338,166.49,445.09,798
A,339,3713.16,3389.67,798
A,340,4241.51,705.65,797
A,341,1113.76,1576.25,797
A,342,900.97,2772.32,796
A,343,4504.41,1915.06,796
A,344,347.61,3254.26,795
A,345,2606.64,4338.01,795
A,346,3546.32,4960.85,794
A,347,1757.63,2269.74,794
A,348,3027.72,3502.34,793
A,349,1427.76,1299.41,793
A,350,2542.85,3509.85,792
A,351,2192.38,3246.87,792
A,352,1945.32,2705.28,791
A,353,4128.94,4334.85,791
A,354,789.17,3257.67,790
A,355,524.76,3058.3,790
A,356,1601.38,3159.3,789
A,357,1280.84,3084.25,789
A,358,92.7,4386.32,788
A,359,2594.86,2862.08,788
A,360,676.93,3127.61,787
A,361,3004.61,3781.57,786
A,362,3741.57,4176.1,786
A,363,2694.11,2385.48,785
A,364,208.37,2869.55,785
A,365,947.4,4153.11,784
A,366,2483.86,4407.46,784
A,367,1441.26,2673.5,783
A,368,1506.81,208.91,783
A,369,613.08,1090.15,782
A,370,1373.69,661.52,782
A,371,2137.76,2154.01,781
A,372,2314.81,1092.67,781
A,373,560.28,3775.67,780
A,374,3616.8,2460.45,780
A,375,3320.76,742.73,779
A,376,3815.64,3076.03,779
A,377,3962.32,2985.18,778
A,378,1202.19,1548.21,778
A,379,2386.8,4889.67,777
A,380,4755.8,1021.34,777
A,381,1265.93,4730.11,776
A,382,2811.02,2888.61,776
A,383,3820.0,3492.44,775
A,384,4656.47,516.62,775
A,385,2441.91,4421.63,774
A,386,934.63,4312.56,774
A,387,2541.32,2417.28,773
A,388,3300.64,2436.23,773
A,389,1023.28,2405.47,772
A,390,1611.75,4668.62,772
A,391,3544.8,723.24,771
A,392,2373.67,4170.18,771
A,393,3276.0,700.19,770
A,394,3953.85,3745.05,770
A,395,2341.88,1140.52,769
A,396,1883.06,221.6,769
A,397,3534.57,3937.66,768
A,398,2244.45,1837.17,768
A,399,1024.08,937.6,767
A,400,181.15,2142.08,767
A,401,1005.97,3858.52,766
A,402,327.86,31.81,766
A,403,3977.84,4136.86,765
A,404,852.98,368.54,765
A,405,4624.24,2037.79,764
A,406,2996.56,217.65,764
A,407,4254.04,537.81,763
A,408,1434.81,715.09,763
A,409,2380.26,3209.08,762
A,410,1798.56,4190.95,762
A,411,3566.91,2363.06,761
A,412,2831.54,4927.56,760
A,413,2852.33,4438.53,760
A,414,582.23,1131.45,759
A,415,4311.86,3333.65,759
A,416,1585.17,4658.99,758
A,417,1258.38,4499.92,758
A,418,2927.71,4483.42,757
A,419,3315.51,3321.26,757
A,420,17.89,4432.52,757
A,421,4084.64,1839.46,756
A,422,3730.36,4671.43,756
A,423,3990.49,2928.01,755
A,424,801.21,2757.71,755
A,425,5002.73,378.85,754
A,426,3105.3,2009.77,754
A,427,4624.66,4884.76,753
A,428,3156.63,135.67,753
A,429,2975.82,4366.87,752
A,430,3960.95,3690.63,752
A,431,454.12,1886.26,751
A,432,3170.26,4936.42,751
A,433,2842.66,4843.03,750
A,434,2310.25,1659.03,750
A,435,1820.49,1235.01,749
A,436,4569.0,4750.21,749
A,437,1962.85,1070.79,748
A,438,2402.94,2300.99,748
A,439,3211.94,4028.76,747
A,440,1723.2,1105.5,747
A,441,2715.17,2741.12,746
A,442,2440.18,2039.47,746
A,443,3952.57,1273.71,745
A,444,2636.15,2584.21,745
A,445,4245.34,1587.08,744
A,446,4131.46,302.43,744
A,447,3941.1,3294.37,743
A,448,3019.88,1685.35,743
A,449,442.85,690.52,742
A,450,1592.4,749.64,742
A,451,2495.03,4418.41,741
A,452,1368.59,732.05,741
A,453,953.27,3326.85,740
A,454,182.6,2876.13,740
A,455,1271.8,1535.34,739
A,456,1088.56,594.39,739
A,457,3654.6,1697.1,738
A,458,797.16,2972.32,738
A,459,4258.83,2511.28,737
A,460,2627.42,3241.05,737
A,461,40.09,4985.02,736
A,462,1492.32,710.88,736
A,463,1527.76,594.94,735
A,464,1534.56,4105.01,735
A,465,3276.83,4417.67,734
A,466,3667.34,1536.88,734
A,467,1750.81,2600.36,733
A,468,795.03,762.38,733
A,469,917.27,2844.65,732
A,470,490.65,173.5,732
A,471,2248.93,1745.02,732
A,472,2123.85,3929.28,731
A,473,3776.82,4581.61,731
A,474,2376.39,3982.15,730
A,475,1166.96,153.33,730
A,476,4395.92,162.46,729
A,477,2692.42,3428.13,729
A,478,2603.56,4976.19,728
A,479,612.76,3763.14,728
A,480,3303.97,3516.22,727
A,481,4125.07,1874.14,727
A,482,2425.27,442.31,726
A,483,1992.67,4421.71,726
A,484,4299.55,4655.5,725
A,485,3507.77,2900.09,725
A,486,537.86,4231.4,724
A,487,1519.24,3546.06,724
A,488,1878.97,1825.47,723
A,489,4704.43,1031.9,723
A,490,3764.28,4352.65,722
A,491,277.07,413.64,722
A,492,5003.27,4930.15,721
A,493,2329.03,2285.19,721
A,494,4207.8,3170.62,721
A,495,2958.16,2116.9,720
A,496,1947.77,4840.85,720
A,497,4091.6,2514.39,719
A,498,4330.24,2450.73,719
A,499,4422.08,3661.52,718
A,500,3209.85,2843.07,718
A,501,2885.89,1836.0,717
A,502,3028.51,3521.25,717
A,503,232.95,240.95,716
A,504,3656.05,99.33,716
A,505,4773.96,1712.04,715
A,506,378.46,2034.63,715
A,507,4997.49,4792.21,714
A,508,3017.47,2437.84,714
A,509,1115.3,3825.62,713
A,510,3482.44,3970.18,713
A,511,4116.42,2575.5,712
A,512,4576.52,1838.03,712
A,513,1932.3,4312.26,712
A,514,147.72,2586.29,711
A,515,4188.14,485.85,711
A,516,4059.19,1231.92,710
A,517,2144.63,2361.78,710
A,518,3151.97,800.61,709
A,519,281.38,3570.85,709
A,520,2701.88,1088.59,708
A,521,250.88,1856.27,708
A,522,2005.45,88.68,707
A,523,4222.46,578.27,707
A,524,3575.33,4429.7,706
A,525,505.69,2523.44,706
A,526,2623.48,4771.45,705
A,527,562.97,2870.38,705
A,528,3138.46,2096.52,705
A,529,4537.34,2771.6,704
A,530,4003.28,239.46,704
A,531,3963.22,4734.14,703
A,532,2619.35,2031.27,703
A,533,3190.41,1041.12,702
A,534,1973.55,2366.42,702
A,535,4507.48,1184.31,701
A,536,4715.86,2427.04,701
A,537,178.67,831.03,700
A,538,3832.58,1929.94,700
A,539,761.69,2438.98,699
A,540,4340.9,2785.08,699
A,541,772.63,2196.98,699
A,542,907.45,1614.39,698
A,543,100.6,3619.52,698
A,544,1532.52,1981.12,697
A,545,1702.28,3375.47,697
A,546,4559.52,2824.2,696
A,547,2299.4,4166.01,696
A,548,1799.8,2042.44,695
A,549,140.42,4566.21,695
A,550,4059.73,4366.36,694
A,551,2844.19,4580.28,694
A,552,1867.59,3202.77,693
A,553,870.73,3958.2,693
A,554,4775.76,1494.29,693
A,555,4481.9,2871.83,692
A,556,3088.98,4054.16,692
A,557,4346.86,1495.31,691
A,558,3720.88,3295.31,691
A,559,517.77,906.05,690
A,560,1792.98,1612.04,690
A,561,83.01,4865.62,689
A,562,4730.6,4535.43,689
A,563,4352.7,3530.98,688
A,564,1543.09,3424.44,688
A,565,1086.07,4278.54,688
A,566,2938.14,3035.47,687
A,567,3514.44,3165.41,687
A,568,2564.01,4334.53,686
A,569,3994.64,801.82,686
A,570,4374.42,4616.56,685
A,571,4582.22,3465.28,685
A,572,1296.64,3871.64,684
A,573,4979.17,4998.03,684
A,574,3329.17,2193.88,684
A,575,391.36,664.89,683
A,576,4966.38,1262.6,683
A,577,3591.34,3004.28,682
A,578,2510.0,711.23,682
A,579,2118.33,1606.52,681
A,580,367.97,3876.68,681
A,581,4224.52,387.63,680
A,582,2863.12,4763.27,680
A,583,1419.81,1259.74,679
A,584,3133.44,1752.89,679
A,585,625.4,4213.98,679
A,586,4614.79,171.48,678
A,587,2141.19,2402.75,678
A,588,3105.88,2549.85,677
A,589,2307.76,1003.81,677
A,590,3304.39,4908.53,676
A,591,4270.7,5007.07,676
A,592,4109.75,2783.45,675
A,593,4489.17,2921.15,675
A,594,1901.43,2840.48,675
A,595,2818.18,3773.64,674
A,596,2371.76,3099.6,674
A,597,4343.83,4021.03,673
A,598,2291.24,3036.86,673
A,599,1314.88,4346.35,672
A,600,1626.33,2045.62,672
A,601,3576.14,3600.06,671
A,602,1675.6,3012.28,671
A,603,1222.28,2010.55,671
A,604,3697.63,1315.99,670
A,605,3162.15,218.65,670
A,606,3781.76,3235.79,669
A,607,1041.62,4306.68,669
A,608,3793.23,4929.73,668
A,609,2285.72,2525.72,668
A,610,840.69,4465.13,667
A,611,4066.71,3531.11,667
A,612,499.58,3719.62,667
A,613,2190.0,2838.36,666
A,614,783.48,4494.81,666
A,615,3867.5,3288.13,665
A,616,940.21,1709.96,665
A,617,2378.73,3561.72,664
A,618,4607.76,2077.89,664
A,619,4855.21,1666.05,664
A,620,1653.1,4977.61,663
A,621,4884.47,1819.32,663
A,622,3323.57,373.83,662
A,623,806.89,2242.82,662
A,624,241.78,666.23,661
A,625,2030.92,3820.55,661
A,626,2220.58,2189.42,660
A,627,615.52,1149.75,660
A,628,1725.4,3714.23,660
A,629,3800.79,3747.71,659
A,630,1846.42,878.98,659
A,631,458.04,3835.14,658
A,632,4697.17,3580.86,658
A,633,152.13,2395.5,657
A,634,4849.81,1850.95,657
A,635,3251.87,1105.84,657
A,636,1061.98,1326.49,656
A,637,4619.67,2077.84,656
A,638,105.54,1511.41,655
A,639,2780.56,1549.03,655
A,640,3153.35,322.83,654
A,641,216.57,4734.22,654
A,642,2209.91,2641.66,654
A,643,1412.76,3209.52,653
A,644,121.56,1101.82,653
A,645,2743.12,1735.94,652
A,646,4565.65,4720.4,652
A,647,134.78,3180.3,651
A,648,4373.3,848.42,651
A,649,2422.29,4113.72,651
A,650,3305.5,3581.16,650
A,651,3102.9,2063.35,650
A,652,122.13,2598.95,649
A,653,4552.63,4693.8,649
A,654,1425.79,4612.84,648
A,655,141.82,4954.72,648
A,656,4646.36,2299.35,648
A,657,1058.47,2982.49,647
A,658,3693.25,1268.85,647
A,659,2881.33,4174.03,646
A,660,327.29,2877.39,646
A,661,3503.42,996.7,645
A,662,482.23,1742.88,645
A,663,1981.28,2552.06,645
A,664,3641.84,1753.71,644
A,665,1657.09,4848.63,644
A,666,3022.21,4446.45,643
A,667,3169.14,3276.36,643
A,668,2518.02,2453.75,642
A,669,3586.98,3966.58,642
A,670,1460.88,135.54,642
A,671,3512.07,342.63,641
A,672,1023.37,4738.68,641
A,673,1751.85,2124.31,640
A,674,1186.58,3896.24,640
A,675,4336.73,2825.63,639
A,676,4842.31,2284.04,639
A,677,4417.82,4094.14,639
A,678,4444.88,970.42,638
A,679,1724.48,1337.6,638
A,680,1856.55,2208.59,637
A,681,1847.22,3039.42,637
A,682,3900.16,1626.17,637
A,683,3808.47,2635.02,636
A,684,815.93,174.56,636
A,685,4722.0,2868.06,635
A,686,4985.31,3347.82,635
A,687,4516.11,4916.74,634
A,688,2634.58,1050.51,634
A,689,2323.03,1960.17,634
A,690,831.42,1775.08,633
A,691,5001.98,4030.33,633
A,692,4371.41,3862.43,632
A,693,1415.47,540.84,632
A,694,96.18,1871.36,632
A,695,221.9,3304.36,631
A,696,235.93,749.65,631
A,697,4666.36,3125.67,630
A,698,1252.59,342.9,630
A,699,4812.16,830.2,629
A,700,952.78,542.27,629
A,701,1461.01,305.45,629
A,702,791.76,4585.3,628
A,703,2166.18,2095.15,628
A,704,2060.37,2391.12,627
A,705,3770.71,472.58,627
A,706,417.26,2772.85,627
A,707,592.09,4149.71,626
A,708,258.89,3316.6,626
A,709,3139.94,3175.52,625
A,710,608.42,3149.53,625
A,711,659.58,3318.51,625
A,712,3871.66,140.75,624
A,713,2683.41,622.69,624
A,714,3291.89,2209.8,623
A,715,839.92,4448.33,623
A,716,820.23,132.46,622
A,717,4377.21,2968.83,622
A,718,2584.44,3620.93,622
A,719,3215.37,2339.47,621
A,720,1988.99,1149.32,621
A,721,531.57,4501.22,620
A,722,4787.32,2421.55,620
A,723,1750.97,1550.87,620
A,724,826.49,447.71,619
A,725,4273.38,2355.83,619
A,726,3731.57,2020.52,618
A,727,3072.15,1736.33,618
A,728,467.36,3272.43,618
A,729,2933.89,1565.77,617
A,730,2367.15,2692.65,617
A,731,20.26,2910.29,616
A,732,1952.99,1571.62,616
A,733,3389.53,1514.75,616
A,734,3624.89,1104.64,615
A,735,737.71,503.79,615
A,736,761.3,24.96,614
A,737,3820.73,659.42,614
A,738,2149.62,193.09,613
A,739,720.99,3590.34,613
A,740,3741.18,2585.71,613
A,741,1960.26,4508.74,612
A,742,3991.62,1863.11,612
A,743,2721.69,4533.17,611
A,744,2505.58,2554.96,611
A,745,3540.91,196.13,611
A,746,1385.83,4142.15,610
A,747,3058.38,4276.19,610
A,748,2650.58,4850.84,609
A,749,469.33,133.85,609
A,750,4883.07,522.11,609
A,751,1749.35,1031.14,608
A,752,1016.09,1674.14,608
A,753,3578.67,3041.56,607
A,754,4945.62,2918.44,607
A,755,2908.9,3654.86,607
A,756,4241.82,4195.01,606
A,757,1059.95,3270.7,606
A,758,3477.7,4946.32,605
A,759,4279.28,335.62,605
A,760,3059.87,3544.98,605
A,761,2440.34,798.37,604
A,762,368.19,898.85,604
A,763,2803.96,1286.1,603
A,764,4880.95,1003.44,603
A,765,4798.93,1087.61,603
A,766,3898.35,3911.85,602
A,767,3058.17,2797.9,602
A,768,3429.6,4899.82,601
A,769,3135.24,4562.08,601
A,770,3794.29,4861.98,601
A,771,4540.06,2517.59,600
A,772,771.3,2196.58,600
A,773,3562.05,2278.66,600
A,774,2811.88,3924.19,599
A,775,2880.87,3134.24,599
A,776,4725.82,2275.87,598
A,777,404.84,3102.85,598
A,778,2391.39,3779.63,598
A,779,1087.53,346.81,597
A,780,4005.69,1754.95,597
A,781,2535.0,1209.37,596
A,782,1931.76,3374.07,596
A,783,3757.14,3359.04,596
A,784,3453.09,881.23,595
A,785,2132.93,4718.2,595
A,786,1367.06,2890.36,594
A,787,4865.58,2861.16,594
A,788,1373.64,2626.26,594
A,789,2020.51,1645.74,593
A,790,2952.79,4425.52,593
A,791,982.8,547.39,592
A,792,2313.28,1989.52,592
A,793,4824.0,1602.52,592
A,794,4560.12,1544.11,591
A,795,3458.36,2993.02,591
A,796,3508.94,1770.47,590
A,797,1174.79,2778.26,590
A,798,233.17,1120.65,590
A,799,1488.38,1852.78,589
A,800,4010.4,3666.66,589
A,801,3312.38,417.77,589
A,802,4654.52,147.36,588
A,803,209.93,4463.68,588
A,804,2439.03,3117.42,587
A,805,2206.94,3437.71,587
A,806,3908.3,695.21,587
A,807,3059.52,86.93,586
A,808,2953.28,965.86,586
A,809,3065.12,58.28,585
A,810,1958.96,844.06,585
A,811,4161.19,2983.38,585
A,812,591.35,2518.03,584
A,813,2374.46,356.29,584
A,814,4383.55,2706.16,584
A,815,457.69,2777.73,583
A,816,2979.94,2455.68,583
A,817,2140.4,4032.84,582
A,818,2821.38,1569.42,582
A,819,1948.88,630.54,582
A,820,775.98,3929.2,581
A,821,4564.88,3037.52,581
A,822,3402.14,3876.6,580
A,823,2112.89,773.06,580
A,824,3939.34,3499.94,580
A,825,1560.63,2141.19,579
A,826,1360.92,1733.61,579
A,827,3971.66,1957.8,579
A,828,1288.76,880.08,578
A,829,3142.04,1472.32,578
A,830,3766.58,4110.21,577
A,831,2800.43,2678.91,577
A,832,3689.68,1429.68,577
A,833,3234.61,4837.59,576
A,834,1939.09,2175.07,576
A,835,2537.87,2580.31,576
A,836,1962.03,727.51,575
A,837,2492.23,651.2,575
A,838,3600.1,135.33,574
A,839,3650.78,3407.5,574
A,840,2204.35,4150.53,574
A,841,3836.87,3729.75,573
A,842,3439.45,220.42,573
A,843,38.04,545.19,572
A,844,1027.68,4338.02,572
A,845,1419.47,1180.78,572
A,846,1098.22,1693.46,571
A,847,4557.92,4937.96,571
A,848,2867.27,4235.23,571
A,849,4844.88,2100.94,570
A,850,1030.92,2289.49,570
A,851,1819.61,214.87,569
A,852,1844.97,3654.4,569
A,853,1859.11,997.81,569
A,854,4586.31,1467.71,568
A,855,4314.23,688.2,568
A,856,905.66,4657.08,568
A,857,1891.68,509.71,567
A,858,4614.04,1946.61,567
A,859,2823.71,2224.93,566
A,860,1267.51,4805.45,566
A,861,1252.75,1627.8,566
A,862,2863.07,669.65,565
A,863,1487.23,2999.87,565
A,864,3794.32,73.24,565
A,865,2506.18,3491.11,564
A,866,4410.96,911.54,564
A,867,2632.77,1235.56,563
A,868,1194.53,3425.38,563
A,869,2827.09,678.1,563
A,870,1433.02,4126.87,562
A,871,4386.27,4274.2,562
A,872,1027.82,3780.86,562
A,873,1449.22,3171.92,561
A,874,935.73,4351.39,561
A,875,1105.74,1039.83,561
A,876,2191.65,487.8,560
A,877,3174.44,3707.01,560
A,878,3575.77,1889.74,559
A,879,379.26,3905.17,559
A,880,4731.59,3141.72,559
A,881,4869.2,398.36,558
A,882,881.19,4070.17,558
A,883,3661.82,2124.94,558
A,884,3748.74,3012.08,557
A,885,1080.35,428.73,557
A,886,2687.92,1319.58,556
A,887,4324.62,4511.97,556
A,888,4828.67,4478.15,556
A,889,1466.18,4896.08,555
A,890,3523.41,2283.54,555
A,891,4507.75,4821.98,555
A,892,564.52,3144.01,554
A,893,2351.04,3336.28,554
A,894,1465.51,1721.8,554
