Feature,Instance,LocX,LocY,Checkin
A,92,53134.83,64298.67,4315
A,93,50226.53,140110.39,716
A,94,56267.09,155461.23,1173
A,95,55987.48,155743.9,1037
A,96,55720.19,155240.26,454
A,97,61217.72,132421,146
A,98,44555.76,192981.56,1068
A,99,48583.85,59745.18,2386
A,100,42160.41,187974.65,44
A,101,42145.54,188142.94,866
A,102,42194.21,188160.32,68
A,103,42077.14,187582.61,1742
A,104,48274.75,61842.61,203
A,105,48277.9,61833.26,3078
A,106,55533.8,155161.07,684
A,107,54917.46,156860.55,2237
A,108,47218.06,152715.81,48
A,109,47870.26,155725.08,512
A,110,42930.72,80257.96,876
A,111,41893.21,153625.75,1431
A,112,54869.84,186392.33,2107
A,113,49036.85,59889.19,942
A,114,49013.98,59968.04,5975
A,115,49017.13,59952.67,1752
A,116,48971.47,60121.63,1016
A,117,48210.99,62125.28,590
A,118,48323.3,62199.79,65
A,119,48232.51,62011.9,1377
A,120,49005.87,59995.55,1121
A,121,49048.65,59802.43,1434
A,122,54107.73,148129.24,1312
A,123,54108,148136.59,1796
A,124,48387.33,61857.2,106
A,125,49918.3,62800.33,284
A,126,47897.1,155661.59,1235
A,127,43315.49,153263.56,4175
A,128,48993.44,60997.05,1202
A,129,50017.53,60321.44,177
A,130,44554.14,192974.43,2673
A,131,47945.83,60771.51,605
A,132,48601.41,59856.78,595
A,133,48585.92,60070.4,56
A,134,48634.55,59877.05,1164
A,135,50163.95,59772.47,392
A,136,49350.7,59967.82,811
A,137,49406.17,59917.48,81
A,138,49352.59,59957.35,1676
A,139,48878.89,60504.54,717
A,140,50237.43,60184.45,525
A,141,50219.33,59791.07,904
A,142,48496.04,62239.89,685
A,143,48269.17,61992.75,145
A,144,48275.92,62155.36,887
A,145,49229.03,59843.64,903
A,146,49214.35,59839.51,561
A,147,49004.16,60160.5,2124
A,148,40534.27,73627.52,1284
A,149,48742.18,60662.69,324
A,150,43209.88,70596.76,107
A,151,50110.73,60365.21,476
A,152,47350.38,46834.26,886
A,153,43193.84,70555.22,783
A,154,46715.98,58818.53,1664
A,155,46668.86,58773.76,138
A,156,53339.89,114810.01,501
A,157,54376.69,102120.61,1637
A,158,50029.69,58552.01,135
A,159,52737.37,49729.7,544
A,160,50019.24,62686.95,2335
A,161,48829.08,61902.2,595
A,162,49001.01,62346.36,240
A,163,55533.26,155178.22,93
A,164,55948.96,155785.33,651
A,165,47337.23,65314.98,353
A,166,61580.84,133342.07,1974
A,167,69546.5,94090.29,153
A,168,71594.05,94182.85,809
A,169,69532.12,94007.21,1074
A,170,62121.5,132754.9,185
A,171,56335.04,158260.77,738
A,172,72885.33,147500.41,92
A,173,56840.61,157279.22,590
A,174,56834.76,157305.84,3744
A,175,56835.66,157345.71,611
A,176,56841.6,157232.1,385
A,177,56811.72,157233.78,364
A,178,61972.73,134251.13,320
A,179,63177.54,131722.45,142
A,180,56429.98,158260.33,1158
A,181,57264.54,157089.43,616
A,182,42109.77,187730.85,1468
A,183,54702.7,186539.13,630
A,184,49048.56,60001.34,3605
A,185,56621.75,157335.57,2233
A,186,72209.83,143410.79,18
A,187,72204.44,143414.58,26
A,188,61223.74,134183.19,223
A,189,56366.99,155237.14,108
A,190,55987.57,155844.81,833
A,191,60961.27,132476.02,316
A,192,71396.72,135343.05,2303
A,193,70427.17,108423.26,1162
A,194,70653.09,108447.43,311
A,195,56982.88,154342.79,32
A,196,56813.61,154293.67,574
A,197,61252.17,132848.57,495
A,198,68577.4,77638.95,1609
A,199,68580.46,77636.17,1102
A,200,64260.37,126653.73,3039
A,201,70759.05,108467.48,1839
A,202,56690.24,156605.06,704
A,203,56691.68,156605.06,2460
A,204,62304.62,132727.28,123
A,205,56464.81,158098.5,1466
A,206,56812.62,157164.28,883
A,207,57278.94,156205.11,263
A,208,57205.51,156219.47,564
A,209,57085.29,156340.99,310
A,210,62291.94,132781.74,476
A,211,62142.54,133099.94,893
A,212,62150.64,132836.87,738
A,213,62144.34,132950.92,409
A,214,62896.59,134720.13,1535
A,215,62962.42,134589.82,1764
A,216,72329.88,101435.87,1522
A,217,64128,133531.86,971
A,218,50245.17,60121.41,2394
A,219,50259.76,60264.75,409
A,220,50101.1,60325.23,2890
A,221,50529,39626,1310
A,222,72415.24,86267.36,202
A,223,71450.36,146051.3,981
A,224,57445.68,153073.77,525
A,225,61224.64,134151,933
A,226,61208.09,133935.15,266
A,227,61224.28,134122.71,533
A,228,60974.58,132476.24,265
A,229,62459.94,132799.67,764
A,230,57285.05,156139.51,3528
A,231,57204.97,156275.39,99
A,232,71768.82,94693.95,1316
A,233,57533.14,157816.83,1326
A,234,73654.67,136673.22,339
A,235,64317.11,126756.75,2590
A,236,57444.78,157741.2,54
A,237,70338.1,108414.47,4394
A,238,62783.54,134397.92,793
A,239,62672.74,133981.48,54
A,240,62500.24,133311,764
A,241,62889.39,132730.4,2083
A,242,62697.56,133227.02,626
A,243,62794.78,133241.28,1066
A,244,62230.87,132512.32,519
A,245,57458.81,152907.27,2285
A,246,62419.56,132848.12,274
A,247,62439.71,132735.08,1416
A,248,62369.55,132908.71,196
A,249,55452.89,157458.98,483
A,250,55160.65,157725.61,387
A,251,62856.3,134676.8,2788
A,252,62692.61,134570.44,1549
A,253,56821.89,156483.88,1292
A,254,58066.99,152675.49,887
A,255,74529.32,163558.15,671
A,256,57461.06,156474.97,482
A,257,65541.16,181501.15,430
A,258,65608.86,182037.76,1444
A,259,57022.57,51595.02,3847
A,260,56804.97,51284.84,1626
A,261,56969.65,51426.4,29
A,262,66396.37,172093,866
A,263,66860.53,172218.85,293
A,264,73261.43,85009.92,596
A,265,66670.66,138377.16,572
A,266,57488.24,157781.97,100
A,267,63019.08,134096.31,753
A,268,69427.5,76446.45,494
A,269,69430.02,76293.31,1315
A,270,69429.66,76339.08,2154
A,271,79024.13,76010.97,233
A,272,58546.74,63822.21,82
A,273,76348.46,105393.28,998
A,274,48334.37,60529.93,105
A,275,50717.01,59569.76,2058
A,276,75892.09,96291.75,52
A,277,75664.57,105440.84,839
A,278,61653.79,132422.89,1141
A,279,62076.62,132325.43,4045
A,280,50238.6,60175.76,1035
A,281,56250.63,157055.57,875
A,282,56343.41,157052.57,631
A,283,57802.09,156586.01,546
A,284,57829.27,156793.73,1934
A,285,57837.28,156770.23,546
A,286,61412.1,132473.9,1633
A,287,64568.26,135012.49,59
A,288,76298.25,105397.51,1102
A,289,62686.23,134338.67,206
A,290,62686.5,134367.4,92
A,291,62714.83,134348.8,599
A,292,62711.23,134205.8,1581
A,293,62862.14,135000.8,1561
A,294,49000.29,59402.7,1134
A,295,48955.26,59336.43,603
A,296,48941.03,59391.56,1265
A,297,64532.29,131256,408
A,298,62772.48,134849.55,518
A,299,58392.17,56068.99,74
A,300,62002.41,132495.62,22
A,301,61920.56,132383.68,637
A,302,56785.81,154780.5,2193
A,303,56936.36,154687.94,700
A,304,56791.3,155071.86,1251
A,305,55543.07,158008.73,13
A,306,55547.48,157666.81,642
A,307,56674.04,155955.4,3655
A,308,56675.39,155956.52,238
A,309,56675.03,155990.82,229
A,310,56444.65,156578.22,557
A,311,56445.19,156584.57,340
A,312,62202.53,132868.95,2557
A,313,62217.01,132891.34,695
A,314,57206.86,156114.89,346
A,315,56738.02,156460.16,812
A,316,57206.05,156632.01,552
A,317,57816.58,156097.63,750
A,318,57763.22,58561.7,115
A,319,57685.3,156866.35,3305
A,320,57701.23,156909.11,130
A,321,57729.66,156826.7,1360
A,322,57526.93,156510.83,486
A,323,57732,156828.48,4685
A,324,57610.25,156529.66,757
A,325,57590.73,156529.88,103
A,326,48352.21,60534.84,331
A,327,65331.21,133364.02,477
A,328,48245.03,155744.79,2227
A,329,58489.16,195032.43,682
A,330,56936.36,155700.46,437
A,331,56674.49,156114.89,664
A,332,62190.84,132833.98,397
A,333,62189.4,132847.12,491
A,334,57206.86,156177.49,514
A,335,57205.96,156227.16,1908
A,336,57807.49,157041.76,283
A,337,48751.99,59756.43,360
A,338,62686.86,134466.08,364
A,339,62679.39,134206.46,258
A,340,62710.87,134254.13,1991
A,341,62843.44,134848.55,3563
A,342,62749.18,134840.86,107
A,343,62901.63,134929.63,225
A,344,62698.01,135001.46,1770
A,345,62900.1,134862.8,2460
A,346,57805.15,156152.98,703
A,347,66062.19,133899.96,1107
A,348,60132.68,132783.75,3620
A,349,56771.41,156099.19,328
A,350,56909.27,156537.23,2634
A,351,56791.3,156654.84,1219
A,352,56848.62,156573.54,856
A,353,56848.8,156818.9,1121
A,354,56955.7,156440.67,1836
A,355,56636.06,156849.08,730
A,356,66884.81,138456.24,1116
A,357,62191.02,132824.73,335
A,358,62189.94,132846.9,1345
A,359,62155.04,132817.38,89
A,360,57410.85,156515.96,468
A,361,71995.08,186711.54,3658
A,362,57802.45,157052.57,628
A,363,57804.25,157048.22,335
A,364,57820.36,157007.13,139
A,365,57566.61,158027,1240
A,366,57904.04,155557.9,495
A,367,56940.68,156189.96,3986
A,368,56770.96,156129.26,145
A,369,56849.16,156702.96,753
A,370,56892.35,156677.45,603
A,371,56848.26,156579.55,1307
A,372,56848.08,156731.02,1329
A,373,62709.52,134142.53,3447
A,374,62687.04,134382.77,972
A,375,57781.22,156093.4,3184
A,376,57708.6,156450.25,57
A,377,57780.05,156273.71,682
A,378,73698.51,76087.6,4190
A,379,56130.03,158804.84,642
A,380,55585.91,158265.56,1963
A,381,61702.45,132186.33,769
A,382,61856.25,132359.07,369
A,383,63378.63,151687.25,96
A,384,62298.23,132518.45,3269
A,385,71995.17,186711.54,553
A,386,50379.34,59297.23,1368
A,387,50321.08,59837.29,260
A,388,50236.71,60192.24,88
A,389,56715.88,51202.98,2867
A,390,56189.16,51178.7,808
A,391,56080.27,51081.8,1607
A,392,56744.77,51211.22,1357
A,393,57884.79,155721.96,46
A,394,56763.4,156173.59,1238
A,395,56966.05,156112,1471
A,396,56939.51,155885.46,821
A,397,61487.65,132422.11,653
A,398,49011.45,59784.38,121
A,399,48849.53,59690.94,291
A,400,48858.08,59703.75,274
A,401,49110.43,59432.1,598
A,402,70457,135184.34,66
A,403,69420.4,140764.28,704
A,404,72227.63,133499.45,1009
A,405,61439.53,133262,946
A,406,60950.2,134208.58,864
A,407,61077.66,134283.76,2173
A,408,60947.32,134369.41,750
A,409,61102.04,134405.05,2451
A,410,61101.95,134449.15,1660
A,411,60933.74,133983.15,1074
A,412,60889.48,133987.83,1290
A,413,50326.13,59437.78,392
A,414,60651.55,132869.84,179
A,415,60702.74,132821.73,1021
A,416,60601.54,132857.37,2282
A,417,49235.52,59035.71,2836
A,418,49346.82,58994.95,46
A,419,49173.29,59274.17,340
A,420,70442.44,135180.56,2204
A,421,56774.74,138474.17,1835
A,422,60559.35,133427.39,952
A,423,60649.04,133503.57,1899
A,424,60796.29,133373.82,1453
A,425,61174.27,139701.2,147
A,426,60305.94,134211.59,664
A,427,61268.54,133290.62,887
A,428,49185.71,59156.45,316
A,429,55788.41,157550.75,51
A,430,55689.5,157389.92,148
A,431,55835.92,157185.77,3703
A,432,56719.48,154090.97,1777
A,433,55272.34,158634.55,467
A,434,57457.01,152940.23,3284
A,435,57494.99,152902.48,340
A,436,48277.99,61753.29,760
A,437,56220.03,158017.08,2159
A,438,61381.69,133273.02,52
A,439,60893.35,132605.21,1472
A,440,60849,132686.63,211
A,441,71391.33,135373.35,583
A,442,61518.69,133249.97,212
A,443,61661.52,133174.79,115
A,444,62133.28,132779.07,3913
A,445,61655.05,132977.99,907
A,446,61583.18,133067.42,803
A,447,49061.17,59720.79,750
A,448,62013.21,133442.87,990
A,449,70623.08,135163.85,1826
A,450,61101.32,134243.66,993
A,451,61101.23,134225.4,1433
A,452,61101.68,134252.02,767
A,453,61102.58,134328.64,44
A,454,60951.73,134146.32,10
A,455,60937.43,133828.79,3491
A,456,57104.99,158647.36,2971
A,457,57110.12,158632.21,508
A,458,59070.29,150053.59,809
A,459,59648.14,150046.91,1942
A,460,59043.57,150298.62,1973
A,461,59486.21,150127.21,640
A,462,56669.72,158279.82,863
A,463,57205.33,157224.2,93
A,464,57226.11,157443.05,288
A,465,57453.41,152976.99,88
A,466,61549.36,133785.24,131
A,467,56866.08,154954.91,2023
A,468,56938.07,154698.52,366
A,469,56677.73,155152.83,1234
A,470,56665.22,155156.17,2590
A,471,56452.66,156436.1,503
A,472,71772.24,94777.15,1998
A,473,56668.37,158472.83,484
A,474,57458.81,157932.21,2430
A,475,57573.18,158014.08,126
A,476,56724.88,154172.05,97
A,477,61935.13,134099.65,542
A,478,48332.57,61804.74,234
A,479,55957.06,156908.45,117
A,480,55984.78,156641.59,158
A,481,56491.81,154746.19,853
A,482,72826.12,148012.96,92
A,483,72901.32,147454.19,311
A,484,57481.31,153564.94,1584
A,485,57410.94,153577.64,1858
A,486,72950.11,132862.94,380
A,487,74686.35,133703.82,1045
A,488,74692.64,133719.53,41
A,489,57503.9,153598.91,546
A,490,62321.17,132791.1,1221
A,491,62210.36,132772.5,3037
A,492,62241.12,132777.62,22
A,493,62806.92,134850.66,127
A,494,62798.2,134850.88,802
A,495,62901.18,134906.57,1113
A,496,57473.12,158007.17,446
A,497,57445.59,153076,80
A,498,57802,156001.73,1028
A,499,57798.5,156191.3,367
A,500,57827.38,155868.2,1279
A,501,57825.4,155879.22,414
A,502,57915.02,54575.55,683
A,503,56737.93,156123.25,252
A,504,56675.3,155945.82,3213
A,505,56673.86,156233.06,190
A,506,57457.01,156472.08,2536
A,507,57185.08,157323.54,387
A,508,57552.76,158060.07,607
A,509,55506.08,158248.63,106
A,510,60140.51,152292.14,262
A,511,61512.21,133199.18,513
A,512,73364.75,145766.51,3579
A,513,56485.33,154946.34,19
A,514,62675.35,134036.17,92
A,515,63084.55,132764.37,662
A,516,62529.56,133349.54,1448
A,517,67084.2,201458.83,97
A,518,66176.46,209324.31,1620
A,519,56992.96,154946.22,668
A,520,57021.58,154883.74,673
A,521,56464.36,158091.15,784
A,522,56464.18,158107.85,1732
A,523,56737.39,156106.76,947
A,524,56509.72,157001.22,338
A,525,62213.69,132773.17,1419
A,526,62328.81,132729.17,168
A,527,62825.99,134850.55,602
A,528,56808.39,156772.57,515
A,529,56963.89,156438.44,1960
A,530,56930.78,156726.01,1151
A,531,57637.34,157024.17,20
A,532,57796.97,156744.72,1789
A,533,57873.9,156640.14,108
A,534,61858.68,132363.53,88
A,535,50291.28,60070.06,454
A,536,50235.72,60197.7,1264
A,537,56349.89,157060.47,376
A,538,68457.58,148668.3,155
A,539,68015.87,138511.48,463
A,540,57467.9,157908.05,169
A,541,57456.11,157704.9,941
A,542,62444.74,152671.59,74
A,543,62711.86,134212.25,391
A,544,62687.49,134439.46,221
A,545,62718.43,134481.9,973
A,546,62423.97,133337.4,1523
A,547,56634.98,156791.84,112
A,548,48964.26,60320.44,439
A,549,48890.59,60454.76,170
A,550,48906.08,60914.18,1793
A,551,56765.02,156186.28,903
A,552,49227.5,58873.77,234
A,553,56802.27,156400.46,384
A,554,53831.66,169917.16,647
A,555,73490.71,75665.59,595
A,556,73924.19,81055.63,414
A,557,62244.72,132450.84,592
A,558,68568.41,85512.01,1093
A,559,56095.2,157036.64,787
A,560,56088.19,158641.34,579
A,561,56258.28,158404.89,1317
A,562,53123.3,64436.11,27
A,563,52880.78,64646.84,1299
A,564,52674.08,167119.73,327
A,565,61069.48,153852.07,188
A,566,65740.67,141344.33,2357
A,567,49091.06,58876.67,3020
A,568,62195.07,153016.97,415
A,569,62266.12,152760.69,582
A,570,69425.25,76288.52,791
A,571,56258.1,158354.33,287
A,572,56075.95,158931.48,581
A,573,58497.44,63433.28,569
A,574,59128.86,64684.93,5420
A,575,56733.61,51207.43,1270
A,576,56755.21,51214.67,605
A,577,55468.01,157447.51,258
A,578,70663.16,94737.61,945
A,579,71385.49,128375.04,2073
A,580,68579.92,85263.08,917
A,581,72478.31,85473.25,1329
A,582,72413.44,85117.18,97
A,583,52657.34,167131.87,1090
A,584,48971.65,59502.71,847
A,585,49008.3,59406.49,5620
A,586,61153.58,132477.24,320
A,587,56941.31,156252.55,136
A,588,56763.04,156137.84,1671
A,589,56942.21,156246.43,2142
A,590,59428,140538.52,874
A,591,70667.38,95581.51,548
A,592,61139.19,141085.49,870
A,593,61290.4,139569.22,2694
A,594,61147.74,133309,1216
A,595,61187.22,133250.63,1932
A,596,56289.23,158369.03,1530
A,597,56133.9,158317.24,2381
A,598,70599.26,102500.51,25
A,599,62104.5,132681.84,1602
A,600,61994.05,132714.14,596
A,601,72467.53,86237.17,93
A,602,71639.7,85812.16,646
A,603,61690.93,133027.33,1128
A,604,61642.27,132477.24,1049
A,605,62271.52,133224.57,933
A,606,62124.55,133207.2,812
A,607,62266.12,133282.6,30
A,608,62237.7,133276.92,1729
A,609,61960.95,134098.09,366
A,610,71327.26,139996.01,1306
A,611,42103.73,187515.12,502
A,612,42170.15,188017.64,1222
A,613,48905.18,59710.99,1206
A,614,68631.87,123659.72,368
A,615,59671.45,133190.27,524
A,616,60464.09,133995.41,599
A,617,70670.71,108505.13,807
A,618,72479.75,85507.11,393
A,619,58015.44,135930.23,675
A,620,57642.47,137376.45,83
A,621,55992.61,157361.75,634
A,622,56350.79,157853.69,1457
A,623,56281.31,157917.4,1285
A,624,55992.61,158189.27,383
A,625,55992.7,158226.14,1658
A,626,68090.93,179406.95,740
A,627,65549.34,180972.89,517
A,628,77226.57,124312.16,432
A,629,78137.55,125619.15,361
A,630,79774.86,110834.11,2673
A,631,71739.44,93672.86,89
A,632,56668.73,157605.55,3212
A,633,56668.82,157601.2,443
A,634,79752.69,111578.43,3999
A,635,72707.25,143128.46,1002
A,636,68473.49,148628.54,927
A,637,78794.88,131871.36,1588
A,638,78644.92,132139.55,27
A,639,56673.77,156500.59,275
A,640,56400.73,156999.77,135
A,641,56421.97,156971.15,1349
A,642,57690.7,156847.52,642
A,643,57613.4,156530.33,613
A,644,57700.42,156498.47,233
A,645,56502.61,157001.11,948
A,646,56709.85,51200.19,258
A,647,56473.81,51118.44,1222
A,648,76056.46,153696.59,548
A,649,73715.76,187513.67,540
A,650,77913.68,131723.78,114
A,651,77902.9,131613.52,34
A,652,78024.58,132493.5,295
A,653,78024.31,132486.48,926
A,654,78461.19,129968.72,319
A,655,72362.32,197396.06,68
A,656,76975.64,154089.19,502
A,657,61725.02,132424.23,118
A,658,61758.21,132478.8,149
A,659,57186.07,157157.93,3003
A,660,57279.66,157102.02,58
A,661,57412.74,157891.12,165
A,662,57378.46,157803.69,2218
A,663,57406.62,157905.26,2943
A,664,57829.27,155859.95,1366
A,665,57777.17,156284.3,47
A,666,57577.14,156527.43,884
A,667,56465.53,51246.53,82
A,668,56097.99,51042.37,113
A,669,76820.44,160561.58,680
A,670,62659.88,133131.69,1117
A,671,75246.79,197282.34,747
A,672,74046.91,213047.16,360
A,673,57480.59,156484.77,1920
A,674,57730.11,156721.78,553
A,675,56671.97,156660.08,1637
A,676,56589.99,157001,3644
A,677,55543.07,158022.99,173
A,678,59257.78,137995.92,1336
A,679,77823.51,131210,2377
A,680,73005.1,141330.74,1181
A,681,76422.65,189242,188
A,682,79300.33,82153.46,2670
A,683,79781.51,168024.77,264
A,684,71171.97,85604.45,417
A,685,70326.87,86830.81,852
A,686,79270.97,131115.56,451
A,687,79289.91,131115.45,474
A,688,70288.95,89397.58,1761
A,689,70256.23,89376.31,1891
A,690,57797.96,156178.38,4691
A,691,57735.42,156319.71,3606
A,692,57826.93,156043.39,173
A,693,57713.28,156432.76,15
A,694,57790.4,156054.3,1853
A,695,57798.5,59033.26,1132
A,696,57785.27,58773.98,1007
A,697,76869.3,188406.9,281
A,698,77889.43,131973.6,1190
A,699,70098.15,87443.71,334
A,700,57864.36,155851.04,410
A,701,70326.69,86851.75,2303
A,702,70328.67,86839.94,1406
A,703,56621.93,51251.98,801
A,704,56606.19,51246.97,201
A,705,61247.22,133232.7,1039
A,706,61247.94,133600.58,1111
A,707,61247.49,133209.87,2665
A,708,78133.24,77953.7,1478
A,709,56734.87,51272.03,3759
A,710,74647.27,105762.6,1611
A,711,71787.96,94005.42,803
A,712,70384.3,90194.92,897
A,713,70381.69,90230.34,599
A,714,70390.23,90202.05,1072
A,715,70368.75,88885.03,1268
A,716,71164.16,90113.06,2401
A,717,70406.41,89271.39,434
A,718,70399.67,89271.95,447
A,719,61811.1,132346.48,1882
A,720,61665.93,132110.26,2339
A,721,61823.96,132351.94,1359
A,722,61720.8,132421.11,1242
A,723,61956.36,132399.39,1608
A,724,56435.38,51119.89,2864
A,725,56719.21,51203.65,1508
A,726,77171.33,188291.63,624
A,727,77066.97,164827.61,1027
A,728,61924.07,132702.22,298
A,729,70143.26,86870.46,1642
A,730,70325.52,90198.93,908
A,731,71072.23,90178.21,3140
A,732,69849.11,88686.67,940
A,733,69850.28,88753.49,90
A,734,75587.59,141651.72,569
A,735,75516.18,141577.99,263
A,736,70333.16,88075.88,365
A,737,70080.35,87495.39,938
A,738,70082.51,87497.62,478
A,739,71198.84,85683.53,1977
A,740,70319.59,86988.18,1097
A,741,69915.08,89076.04,1955
A,742,70338.55,88193.05,1651
A,743,70291.46,88177.01,1971
A,744,70413.06,83297.52,317
A,745,74325.13,76635.01,631
A,746,74403.19,76178.59,286
A,747,73998.03,81073.01,586
A,748,69847.04,84347.24,1083
A,749,69906.27,84396.02,786
A,750,69399.73,85959.4,2608
A,751,59250.32,137454.52,1596
A,752,59266.87,141020.33,4066
A,753,73457.38,191391.67,3060
A,754,60444.48,132417.21,769
A,755,56980.81,49652.07,3963
A,756,57134.78,49106.66,3241
A,757,56779.78,154594.17,758
A,758,79244.12,131112.88,645
A,759,70317.43,88357.88,1503
A,760,56821.8,156495.46,110
A,761,57805.96,156867.68,2475
A,762,57833.5,156782.15,475
A,763,79252.83,154417.3,77
A,764,77858.18,174207.69,658
A,765,70010.52,87233.54,149
A,766,77164.24,168265.23,1735
A,767,49292.07,58595.33,737
A,768,70327.68,86862.66,906
A,769,79195.9,131108.76,71
A,770,79395.15,131004.4,371
A,771,58444.62,63312.89,801
A,772,75217.78,96020.44,2129
A,773,70380.07,88283.93,3307
A,774,70322.11,88277.14,811
A,775,70379.98,88284.15,951
A,776,70349.43,88193.16,1011
A,777,76279.12,105399.96,855
A,778,74801.6,116969.7,818
A,779,79258.57,174014.34,1865
A,780,61736.09,132477.8,181
A,781,61677.35,132422.78,1596
A,782,61870.55,132367.31,219
A,783,70389.87,83390.41,360
A,784,79074.32,162978.66,212
A,785,61513.02,132420.33,382
A,786,71316.83,88891.93,2287
A,787,60950.02,132474.79,24
A,788,61323.23,132377.34,297
A,789,74399.24,116283.96,534
A,790,75187.96,117958.49,600
A,791,75265.48,118128.57,434
A,792,55205.11,139104,2481
A,793,66763.89,143967.12,1669
A,794,70317.43,88342.4,191
A,795,70285.8,88255.75,1625
A,796,70321.75,88269.67,1457
A,797,70290.92,88259.54,329
A,798,56796.87,156456.26,588
A,799,60705.71,133257.54,305
A,800,69391.19,72000.88,1303
A,801,61203.5,133302.2,1490
A,802,61247.31,133204.64,89
A,803,56854.11,156390.55,621
A,804,56964.88,156182.39,1424
A,805,78509.77,131888.95,526
A,806,78505.46,131864.78,49
A,807,61644.16,132422.11,915
A,808,70507.15,91719.21,35
A,809,75428.06,105456.99,746
A,810,76647.28,105366.33,2697
A,811,76692.28,105414.89,391
A,812,75188.59,118150.73,3004
A,813,72472.02,66629.33,1139
A,814,60858.99,133305.65,591
A,815,61212.23,133302.2,329
A,816,70166.45,92072.05,1076
A,817,56804.43,156454.26,441
A,818,78455,131887.84,336
A,819,61059.58,153922.79,259
A,820,57789.77,156760.21,2750
A,821,75144.21,69835.17,183
A,822,60684.57,133907.64,1048
A,823,75163.61,146482.32,65
A,824,69886.59,88924.57,116
A,825,69864.21,88869.32,12
A,826,73835.52,82760.57,154
A,827,74170.43,80573.71,82
A,828,78504.84,131889.18,20
A,829,78495.32,131889.62,1180
A,830,78345.17,131983.18,2591
A,831,70021.22,87234.1,1023
A,832,70478.66,85604.45,1005
A,833,74171.87,80558.34,454
A,834,73793.2,82772.49,1445
A,835,73694.38,83318.01,1334
A,836,69951.12,74684.59,1364
A,837,59562.23,133593.78,81
A,838,76239.24,91356.57,1350
A,839,77447.76,89512.41,200
A,840,60780.55,133321.47,2282
A,841,60455.36,133444.09,94
A,842,75742.45,142590.85,75
A,843,77368.55,146335.86,17
A,844,60018.52,133236.38,912
A,845,60016.45,133225.02,1244
A,846,75541.51,172154.03,4367
A,847,75557.32,172101.35,521
A,848,78374.18,131966.69,251
A,849,78364.75,131912.01,1539
A,850,78386.75,131960.46,616
A,851,78358.46,131976.94,687
A,852,78471.16,131807.31,1858
A,853,78393.3,131988.08,480
A,854,78494.42,131850.42,1477
A,855,70097.43,113700.15,808
