Feature,Instance,X,Y,Checkin
A,459,49754.55,1388.16,1200
A,466,33772.21,8419.34,1537
A,469,37133.83,22916.02,63
A,471,61085.55,11880.21,22
A,487,42955.48,20945.57,350
A,489,21942.66,2372.25,307
A,491,14907.07,43102.16,229
A,497,42633.36,18058.92,523
A,500,40444.92,37982.98,2346
A,502,63370.06,8533.81,3809
A,505,33810.43,22272.89,750
A,512,49633.8,3669.82,3300
A,535,38127.85,11237.81,2459
A,536,27827.66,46026.59,907
A,543,43049.03,23125.56,821
A,544,18821.82,8953.23,1208
A,549,23691.91,50190.21,396
A,552,20019.97,3836.01,227
A,578,17023.94,9563.41,558
A,579,25964.44,22459.92,154
A,581,50270.98,14814.73,725
A,593,37846.17,45273.9,204
A,595,13514.04,55256.35,623
A,596,10837.14,7560.13,1115
A,598,41874.63,29698.79,492
A,611,54441.35,9504.61,3331
A,613,25944.97,21525.09,797
A,617,35120.87,38536.4,2174
A,628,29799.11,5647.62,482
A,636,17972,45449.56,1254
A,645,42171.61,26175.29,470
A,648,31077.67,49709.31,1272
A,661,52412.87,9949.69,3094
A,662,44947.81,33835.64,356
A,663,25195.41,58948.55,396
A,674,24959.21,40834.53,486
A,678,23506.75,51385.68,530
A,681,17258.61,14386.04,76
A,684,28443.62,53094.4,234
A,701,11326.75,7292.48,443
A,702,43580.61,3537.64,78
A,705,50211,323.72,2096
A,710,49563.42,3578.53,1152
A,715,40491.86,38111.79,930
A,717,37685.01,48740.28,862
A,718,16002.28,50593.25,2854
A,738,8594.69,21375.4,643
A,741,39878.77,42157.47,1883
A,745,50235.23,16330.4,1006
A,746,35792.09,36142.59,2680
A,748,32774.27,49286.43,271
A,754,38057.62,22819.29,66
A,762,35251.07,50354.24,429
A,768,15263.07,40133.92,772
A,774,46137.94,1073.99,2937
A,780,44571.37,3381.69,366
A,790,42287.09,12603.19,1094
A,791,36062.89,36251.27,742
A,793,43556.58,16209.42,430
A,801,14900.17,42426.29,2710
A,804,47409.25,16268.81,1283
A,811,49116.53,249.35,914
A,814,47794.22,4344.34,273
A,817,5329.26,22682.7,423
A,824,42295.05,15020.88,378
A,825,42545.11,14464.3,1015
A,833,16414.79,18613.97,410
A,836,33970.9,15976.95,3745
A,843,38734.68,18522.81,572
A,850,32480.53,35864.41,1972
A,860,58090.32,10155.37,376
A,864,35286.68,3755.74,3873
A,866,5698.76,11539.47,410
A,868,50337.88,1632.49,3028
A,871,27550.54,9569.05,681
A,886,44402.38,2642,341
A,889,30689.82,43378.42,2744
A,891,35462.45,35648.58,341
A,900,14305.23,55668.78,442
A,905,42754.57,29447.11,1959
A,907,9182.19,15902.12,1149
A,912,47016.75,22739.64,1875
A,918,33996.07,53341.66,225
A,932,33186.82,57418.31,1702
A,933,27182.75,49435.29,1441
A,934,38799.13,4014.58,155
A,937,15487.86,1415.68,2605
A,938,12731.6,14076.6,251
A,940,9417.72,15704.37,1665
A,947,32652.57,25177.65,597
A,949,32078.25,12758.19,714
A,953,6471.37,41550.1,883
A,957,35271.48,53259.78,1094
A,964,34657.59,23364.08,1370
A,965,16360.4,20246.82,2038
A,970,44993.32,2932.34,507
A,972,33216.64,55520.44,686
A,977,47595.49,2130.18,215
A,981,21300.93,7118.55,855
A,983,8424.06,14410.1,461
A,991,17113.85,5221.93,3680
A,992,33613.17,55295.66,332
A,996,35604.71,4712.57,963
A,998,30836.32,23361.66,486
A,1007,30769.31,52731.9,527
A,1009,34064.8,22426.06,237
A,1012,44687.68,24285.64,2622
A,1013,40741.6,21287.57,261
A,1021,25570.82,52996.55,671
A,1027,28796.23,25931.84,194
A,1043,36320.94,21794.64,1194
A,1050,34547.8,23151.16,41
A,1053,33710.08,36353.55,1994
A,1056,48493.91,15683.64,1465
A,1057,29066.74,49120.35,109
A,1059,35258.25,17248.61,887
A,1063,55269.21,14997.46,18
A,1074,47409.25,16345.88,1765
A,1084,19179.29,51373.81,1153
A,1091,17342.34,52586.7,1769
A,1092,12984.92,28625.6,767
A,1098,17669.31,16807.83,1307
A,1100,35024.98,16951.45,455
A,1105,34640.17,17255.16,184
A,1108,45275.03,33202.98,4259
A,1109,35458.38,13442,558
A,1112,38364.1,42460.59,1712
A,1117,59651.51,12524.79,529
A,1118,31946.16,36646.1,514
A,1119,29401.91,48784.73,1297
A,1120,38020.5,44929.35,1871
A,1129,42371.05,20867.86,1325
A,1133,36238.83,14257.3,635
A,1136,25100.98,37418.14,1431
A,1138,40841.73,21046.07,205
A,1144,11640.63,56427.65,512
A,1153,39010.8,22363.13,1490
A,1157,38049.95,24144.26,158
A,1162,43516.02,4509.13,1369
A,1164,41229.71,15390.32,149
A,1165,46854.16,5581.59,1537
A,1166,11778.11,14316.7,1186
A,1172,54391.14,13227.52,364
A,1177,18967.1,50536.3,1953
A,1178,27066.23,47003.75,3381
A,1180,66000.56,1796.77,671
A,1181,38122.28,7570.8,302
A,1184,19499.7,8681.75,549
A,1204,44937.42,24164.18,22
A,1209,35795.82,21869.65,1003
A,1213,31096.51,23366.83,337
A,1220,26235.19,33048.03,1184
A,1221,15628.4,16195.03,505
A,1222,25224.47,58950.57,346
A,1227,50821.2,2971.86,382
A,1231,21982.37,1386.71,1268
A,1242,25254.48,50373.09,209
A,1243,40535.62,39037.09,1418
A,1248,39282.33,18195.05,470
A,1258,27776.6,49802.84,1787
A,1259,22654.07,1479.65,152
A,1260,48152.66,14236.2,1574
A,1262,49194.61,6849.29,335
A,1263,19810.28,26903.7,344
A,1264,35435.05,23039.17,302
A,1271,16057.34,14949.42,287
A,1277,39101.69,22922.99,925
A,1281,52140.08,14393.38,65
A,1284,44097.97,17687.48,501
A,1289,54435.1,1094.69,2113
A,1291,38552.11,6514.14,1819
A,1292,46480.78,22341.48,109
A,1296,34479.83,42840.85,1090
A,1304,26052.56,49087.4,256
A,1305,15323.42,40780.33,465
A,1309,38345.48,49125.66,971
A,1310,32527.05,47231.56,1510
A,1318,20186.6,803.58,504
A,1325,44112.18,24616.74,617
A,1328,40217.58,29939.48,196
A,1335,19779.69,56858.36,604
A,1336,25413.72,37307.42,2397
A,1337,25663.49,19105.63,783
A,1341,54905.84,4382.67,1008
A,1347,46713.97,22476.74,2737
A,1359,55003.97,6985.11,7812
A,1366,35989.23,21795.12,804
A,1372,51629.67,20843.72,679
A,1373,47185.76,15472.17,635
A,1375,33712.95,34467.67,707
A,1388,33341.79,53216.81,588
A,1395,34820.3,13873.21,823
A,1399,37420.44,45350.95,1079
A,1400,25929.06,57947.41,606
A,1402,49333.2,15894.44,715
A,1405,15287.93,16645.66,760
A,1410,44085.6,4193.84,1540
A,1414,45655.65,24394.02,1947
A,1436,33749.98,59789.2,4862
A,1439,32486.58,37959.11,135
A,1451,37230.35,11439.32,1717
A,1456,32654.95,37398.33,794
A,1457,18469.65,56844.15,585
A,1460,34128.78,12466.06,1506
A,1470,38690.33,34910.4,895
A,1476,34177.93,23704.5,1381
A,1481,25843.26,58766.83,89
A,1484,29337.89,59124.9,346
A,1491,41972.08,29801.91,1228
A,1500,32191.49,4803.37,535
A,1515,44274.82,16755.44,508
A,1525,32725.39,52976.88,5927
A,1541,27247.99,24499.81,2555
A,1543,46919.94,16460.3,1657
A,1545,33625.65,50351.23,3277
A,1548,35182.43,44217.17,204
A,1560,13225.76,32691.69,950
A,1569,18917.15,8533.25,415
A,1571,17124.84,16239.73,443
A,1579,41994.69,29231.36,1775
A,1580,40741.95,41417.23,427
A,1582,15471.17,23650.24,199
A,1583,35970.94,40980.92,457
A,1586,33761.6,55597.52,89
A,1588,14449.81,15523.38,3340
A,1604,47546.68,5519.33,201
A,1611,38758.97,19684.47,2047
A,1612,38052.83,36363.13,117
A,1621,69967.64,1122.21,1388
A,1623,52554.19,2455.91,28
A,1624,51486.85,10054.59,1005
A,1634,40500.69,24626.9,406
A,1638,9162.19,9582.62,26
A,1644,42074.32,1996.39,303
A,1649,14174.59,32169.72,1294
A,1662,18866.95,27180.1,174
A,1663,46954.05,16545.11,200
A,1666,33261.4,37362.71,1062
A,1667,33168.08,41076.67,467
A,1668,16044.29,50496.89,2551
A,1680,23267.65,34638.65,90
A,1681,48131.62,5245.62,795
A,1683,17991.94,13878.86,1200
A,1696,44848.8,3495.02,437
A,1700,41458.01,5982.12,386
A,1702,50292.82,21366.9,96
A,1705,36978.4,44736.25,887
A,1708,12332.07,16255.56,10
A,1717,39674.21,39496.75,161
A,1725,17472.43,9463.55,1503
A,1727,67671.7,1106.77,845
A,1736,41345.49,12926.66,17
A,1745,48800.24,15142.73,2436
A,1747,53854.15,9421.07,2040
A,1750,57112.59,14840.17,1103
A,1761,34665.79,39870.79,2264
A,1768,26648.15,60015.48,1759
A,1771,27983.15,58619.34,1065
A,1774,12204.86,53972.39,659
A,1778,27965.81,30732.33,1240
A,1783,59310.1,11523.98,1060
A,1784,28149.03,54254.85,822
A,1797,30618.12,11284.33,555
A,1799,38128.66,5058.32,1432
A,1804,38118.36,42705.92,531
A,1806,31495.53,21274.08,1204
A,1810,15055.4,12952.51,996
A,1816,32207.28,53342.32,543
A,1820,34975.03,16263.08,293
A,1823,16733.92,43937.26,937
A,1828,9109.62,20729.65,289
A,1836,40003.19,30160.99,12
A,1841,38627.89,41528.93,2131
A,1859,55469.79,5408.6,231
A,1860,19050.03,7630.28,178
A,1864,32243.68,5480.06,1726
A,1871,11354.31,14300.73,713
A,1874,44434.99,34413.07,871
A,1885,14402.44,15615.6,50
A,1887,37435.78,37163.67,1636
A,1894,52537.85,17871.71,1739
A,1898,31831.83,42153.91,365
A,1900,48041.61,10311.6,1963
A,1911,47190.41,152.18,335
A,1912,54722.93,6818.44,108
A,1915,51543.83,10835.8,1028
A,1918,26296.4,53843.87,646
A,1922,47860.25,16481.07,4394
A,1926,32507.43,42868.44,5124
A,1932,33274.75,34500.13,563
A,1950,48256.7,15826.69,937
A,1955,38670.95,19642.7,1349
A,1958,24568.85,50559.51,2054
A,1960,23629.61,8914.36,191
A,1966,22586.4,52367.67,1464
A,1968,28195.62,7705.38,514
A,1970,32747.05,13117.27,3103
A,1972,49922.93,6092.25,1127
A,1974,38895.86,6648.88,2027
A,1977,31906.44,55237.21,935
A,1984,40938.62,30048.87,477
A,1988,42457.72,17136.38,2833
A,1990,30842.81,24166.19,1294
A,1998,29113.66,20299.03,1802
A,2006,33212.81,52947.6,596
A,2013,47338,7038.8,384
A,2014,35786.37,39117.68,103
A,2017,45978.94,3731.48,257
A,2020,21859.51,55236.8,1881
A,2023,24383.4,19800.92,622
A,2025,37197.82,17503.5,1769
A,2033,33046.81,57730.86,441
A,2047,45794.43,22470.32,926
A,2050,46751.04,15101.72,2335
A,2057,33686.03,52070.1,585
A,2075,27327.68,9562.84,1405
A,2077,30970.19,5303.59,872
A,2079,14622.15,6009.53,1448
A,2085,34025.38,7760.47,601
A,2087,45930.1,33982.73,1459
A,2094,15654.66,49373.5,1004
A,2107,23594.65,50983.01,1316
A,2109,49926.62,2318.48,1044
A,2110,13060.04,41752.14,151
A,2114,18331.27,50242.08,1308
A,2116,54512.37,8892.23,290
A,2120,17569.83,10374.8,979
A,2125,12308.68,53121.79,1798
A,2129,52763.15,5593.19,2473
A,2131,16929.73,44011.9,2107
A,2134,49409.15,22847.05,3288
A,2135,43561.16,6202.69,1234
A,2136,37000.94,13848.56,224
A,2137,23943.44,53907.01,1384
A,2144,16789.78,50019.83,879
A,2146,49148.05,16560.45,339
A,2154,63391.64,8061.89,2392
A,2155,51462.55,1087.07,883
A,2160,51294.8,4605.05,22
A,2166,26987.88,48412.6,269
A,2168,37910.45,5769.64,199
A,2171,36060.52,37797.08,114
A,2173,53671.43,17110.39,1082
A,2176,53760.09,101.91,1321
A,2184,32782.14,52816.82,1802
A,2198,18420.65,46224.03,10
A,2199,57179.29,13802.09,1891
A,2200,54048.24,15183.79,253
A,2208,30762.35,49320.91,227
A,2218,15874.98,15503.94,301
A,2222,45064.52,3676.46,936
A,2224,42222.04,35162.65,2110
A,2229,32020.73,12287.59,746
A,2240,51820.71,2176.99,714
A,2241,33032.06,19875.37,301
A,2244,42252.64,31454.55,1359
A,2245,41449.19,23871.53,953
A,2246,53036.21,10139.5,463
A,2247,43436.75,15887.89,190
A,2248,44347.08,33670.78,948
A,2258,15694.46,51306.91,447
A,2273,21428.18,52790.69,3246
A,2274,22132.29,55551.13,175
A,2276,45681.24,4964.38,21
A,2281,53085.52,19224.74,145
A,2283,48262.54,21450.82,886
A,2291,51087.27,1982.97,3273
A,2293,52538.53,9669.04,1881
A,2295,13928.56,54817.06,785
A,2297,34564.25,13124.6,496
A,2298,19067.62,7284.46,5920
A,2304,30656.65,51920.45,948
A,2306,29101.04,55710.67,770
A,2312,12743.45,3816.7,819
A,2313,36650.91,51246.29,1241
A,2316,11905.4,15473.28,478
A,2338,20170.8,639.32,923
A,2345,14311.34,32335.4,1202
A,2350,42240.96,34315.19,3343
A,2351,11789.02,29879.62,2660
A,2363,48428.41,1537.51,951
A,2364,34593.72,11022.56,1925
A,2370,49969.87,14684.78,866
A,2375,34212.42,6716.81,90
A,2379,37419.5,13622.94,406
A,2385,31605.99,42387.18,507
A,2388,49428.85,3446.64,712
A,2402,11937.31,56895.46,685
A,2403,37087.16,36271.07,2233
A,2408,66325.33,1352.34,1522
A,2411,44720.2,24377.38,865
A,2413,66865.26,1508.32,508
A,2423,21340.91,10694.52,1391
A,2424,41177,38736.77,2903
A,2425,29309.2,23814.26,785
A,2426,48111.62,9139.59,3991
A,2430,40121.47,5790.26,923
A,2438,37836.4,39542.05,770
A,2442,39841.85,38591.97,338
A,2443,38983.91,18276.28,1608
A,2445,19437.51,300.82,909
A,2448,26450.49,33597.73,70
A,2450,28074.15,54512.32,2646
A,2451,13309.51,50530.5,245
A,2462,32372.09,16697.1,143
A,2469,58327.59,9768.76,628
A,2475,40547.7,4904.32,117
A,2476,51248.55,10553.58,793
A,2482,41097.8,37788.25,2088
A,2483,25836.43,58602.23,99
A,2486,11017.51,19863.2,548
A,2507,13045.13,54442.2,4617
A,2508,33039.37,21843.04,4141
A,2518,44595.1,1726.9,1022
A,2521,57572.5,14151.71,190
A,2525,52399.64,15740.6,2089
A,2526,22513.79,54893.76,651
A,2527,38228.15,10641.35,1334
A,2534,17200.68,53749.35,893
A,2539,44322.66,4690.64,1211
A,2547,25037.97,50301.17,751
A,2553,40709.09,33641.35,1332
A,2559,36754.6,13770.75,160
A,2561,22285.42,60934.63,362
A,2577,46569.75,4465.11,474
A,2589,47193.68,5636.54,360
A,2596,37309.33,23628.28,1642
A,2605,36707.57,15496.42,681
A,2611,22174.33,54040.78,850
A,2612,32269.18,55452.87,728
A,2613,28412.09,25343.41,538
A,2618,61568.46,10502.48,1159
A,2627,13600.22,15509.36,70
A,2628,37275.27,22903.41,2289
A,2629,30179.17,23469.9,1997
A,2649,51339.37,6960.66,573
A,2653,48648.8,12983.25,2594
A,2654,8236.19,22628.75,807
A,2659,55562.35,13687.61,22
A,2674,31725.93,5558.41,47
A,2685,16114.65,38247.98,42
A,2690,13072.25,19901.13,4316
A,2693,16766.36,19587.25,2952
A,2695,16949.95,17770.6,2083
A,2696,12277.33,41753.8,386
A,2697,34045.68,38316.57,1531
A,2701,18174.54,50342.08,1278
A,2712,43911.22,17006.42,1641
A,2719,17405.93,16793.93,276
A,2720,42106.46,23478.34,1635
A,2722,13576.02,39897.09,2996
A,2730,33043.97,58647.44,213
A,2738,16520.84,31927.51,256
A,2740,37958.72,35793.18,3165
A,2743,58273.39,10780,1138
A,2755,26499.73,54325.93,615
A,2758,35781.99,23909.98,419
A,2759,25163.96,57923.37,559
A,2764,45050.63,23820.42,87
A,2767,52296.99,18759.97,1997
A,2768,19798.97,8026.8,391
A,2770,46739.29,3299.66,1365
A,2778,27744.63,9448.62,3548
A,2779,26820.36,10728.53,1281
A,2784,35056.4,6148.88,3157
A,2802,35695.17,13618.23,1390
A,2807,31871.18,53384.26,439
A,2814,38066.11,37399.55,1181
A,2816,39872.53,15433.24,840
A,2821,60839.43,8372.66,1596
A,2825,43359.35,2301.64,396
A,2826,42620.27,27617.87,805
A,2827,26552.29,19487.26,1116
A,2829,12958.83,40338.47,1886
A,2837,30287.42,46836.35,1002
A,2842,33029.56,52784.52,46
A,2846,23278.1,52302.35,363
A,2847,41834.3,18483.67,418
A,2849,41411.9,7488.4,609
A,2850,32358.38,39387.01,703
A,2853,43780.14,1837.21,77
A,2854,48643.07,1338.97,80
A,2855,44010.42,23793.25,2372
A,2859,45881.65,3837.45,798
A,2862,16965.89,57284.4,32
A,2867,42510.06,7319.8,114
A,2896,25638.67,22744.79,84
A,2897,26577.62,25358.33,647
A,2899,11006.7,55896.37,914
A,2902,38442.5,22475.35,347
A,2903,25168.82,24172.94,5079
A,2908,24079.12,33864.33,417
A,2910,30852.6,11065.05,1165
A,2914,15536.51,50186.13,401
A,2933,38679.16,17197.14,1550
A,2939,33828.8,20452.93,1450
A,2942,13907.91,11467.2,745
A,2944,55127.35,8550.31,977
A,2946,23006.35,1801.59,1647
A,2947,36699.9,13716.51,55
A,2948,51212.65,4182.45,238
A,2962,55044.97,3855.35,958
A,2963,35725.08,20141.59,305
A,2970,36544.82,13903.74,456
A,2973,43908.34,16674.6,3682
A,2978,9452.92,21688.8,1690
A,2981,41728.29,32465.92,530
A,2988,32452.31,57576.21,10
A,2990,8352.35,19470.16,48
A,2995,33276.57,37443.14,12
A,2999,21954.22,55739.47,1004
A,3005,35882.89,54154.61,1024
A,3012,21916.92,11156.78,206
A,3013,40570.44,18196.52,128
A,3019,54519.58,14355.84,158
A,3023,44154.27,20264.27,2889
A,3025,29338.37,6806.39,956
A,3028,12022.67,20164.68,3757
A,3032,24507.36,24632.54,400
A,3035,41294.69,25883.84,853
A,3045,34295.25,52573.27,3071
A,3060,8479.08,20922.63,2224
A,3062,34027.62,42559.86,558
A,3064,41866.95,13431.87,1413
A,3066,61850.46,7807.64,422
A,3069,65578.75,2113.31,713
A,3071,18351.02,14945.69,408
A,3073,38273.03,6066.96,810
A,3075,58702.26,13528.19,994
A,3082,29749.32,59530.23,1687
A,3085,47699.62,15312.97,1384
A,3092,25365.6,24407.59,72
A,3093,32816.59,52195.46,891
A,3095,34093.08,8858.58,1789
A,3096,36172.31,11639.64,152
A,3099,38463.04,3149.9,156
A,3102,9705.48,8095.43,3426
A,3104,50374.2,17671.62,1245
A,3111,52056.33,7129.96,208
A,3116,37167.26,21528.55,662
A,3152,42790.6,22925.93,535
A,3154,36157.17,12233.41,636
A,3156,26046.45,33684.72,3567
A,3157,40601.54,38621.15,1868
A,3161,51056.2,2949.4,1454
A,3162,51542.57,5702.49,242
A,3163,42939.5,26021.25,1491
A,3168,49730.75,5489.22,132
A,3172,16546.12,4253.93,1288
A,3174,26747.88,35044.15,83
A,3176,22886.58,52043.82,471
A,3190,33303.02,50822.23,53
A,3195,43221.66,5260.29,3507
A,3196,44444.57,32227.01,3231
A,3208,29795.92,5724.29,1367
A,3209,40266.45,31304.96,3934
A,3215,36164.62,10378.84,124
A,3223,41623.8,38871.4,117
A,3224,31897.55,20120.37,151
A,3227,52969.79,14876.92,255
A,3234,26938.35,55050.16,1137
A,3242,44685.41,3321.34,2086
A,3247,35684.81,35386.9,1026
A,3251,51348.14,16209.15,605
A,3253,33824.05,12718.88,3257
A,3256,6098.57,12832.6,1343
A,3268,31437.76,36691.82,1465
A,3282,58522.63,11907.43,563
A,3283,16855.17,18344,16
A,3291,35759.93,49571.11,1134
A,3293,46899.47,14098.5,78
A,3309,28715.69,8401.61,101
A,3313,38683.9,15366.54,883
A,3317,29252.9,30099.49,5904
A,3318,35634.35,6964.77,199
A,3324,32624,51777.85,1726
A,3325,54603.04,9247.96,273
A,3332,15395.53,4712.57,350
A,3338,41175.46,607.11,3643
A,3342,16625.57,56295.53,2239
A,3343,50670.88,5720.08,748
A,3365,31329.17,42314.77,295
A,3368,13617.26,50287.29,1510
A,3379,42505,11037.64,1702
A,3380,38766.44,20031.44,174
A,3383,10484.81,29049.44,327
A,3400,12717.9,18483.7,2363
A,3401,15110.75,11646.17,414
A,3402,25454.23,50299.4,476
A,3403,31862.99,23240.86,880
A,3405,15326.08,14859.77,485
A,3406,27607.48,8437.59,234
A,3423,43054.26,26657.68,640
A,3437,10181.11,7228.15,355
A,3442,34342.48,11002.73,1532
A,3454,31467.05,5690.52,614
A,3463,40379.74,31962.97,382
A,3473,49462.92,21373.22,1149
A,3477,48926.44,15967.59,258
A,3485,25184.76,10802.27,942
A,3494,64940.38,3923.1,289
A,3503,27257.1,50582.44,56
A,3506,31125.91,5123.87,70
A,3507,44917.69,18961.93,943
A,3509,53574.67,14885.33,399
A,3510,38403.5,15260.51,1576
A,3511,36937.26,49952.98,2047
A,3517,45094.52,2919.86,776
A,3518,41934.52,26936.15,3535
A,3526,18418.41,7035.69,379
A,3529,49523.43,20599.64,603
A,3531,13683.93,198.95,1513
A,3535,27152.71,18970.63,4382
A,3538,43478.53,27094.65,2246
A,3541,20129.02,8146.35,940
A,3546,53260.03,2239.75,614
A,3558,36517.66,38706.8,695
A,3562,46765.75,5956.79,110
A,3565,35660.06,12502.29,737
A,3567,37763,44316.12,846
A,3568,45017.53,21471.82,353
A,3569,18776.22,6505.92,1634
A,3570,33383.78,14390.24,1515
A,3576,44587.84,3636.17,41
A,3581,16426.85,14711.51,153
A,3585,16262.31,38613.15,55
A,3587,51172.71,6781.15,1242
A,3593,28739.31,46303.94,1837
A,3595,38751.01,17963.19,108
A,3596,38156.68,12283.54,2799
A,3600,16356.99,5509.77,700
A,3602,44255.76,3289.04,128
A,3626,39394.3,17373.2,119
A,3641,52089.85,10525.18,376
A,3642,11602.59,30922.08,5393
A,3646,26433.43,32934.4,243
A,3650,18201.48,7923.84,1014
A,3654,28848.28,50556.55,1576
A,3655,31908.4,40379.98,1421
A,3658,39336.63,31098.06,667
A,3659,49219.38,7652.57,2227
A,3660,55583.79,8338.4,2979
A,3664,18005.4,50263.43,242
A,3666,33194.61,24252.08,674
A,3670,38169.35,49515.18,207
A,3674,8926.13,21444.13,309
A,3688,43684.01,33193.91,1263
A,3700,28260.64,59226.43,103
A,3701,36161.06,45059.87,1443
A,3704,36097.02,6744.87,639
A,3706,38832.66,6219.67,80
A,3707,28169.21,47306.14,148
A,3709,18091.99,50578.15,3644
A,3713,37175.75,42497.97,1004
A,3715,38328.72,41195.05,1584
A,3717,46818.18,2471.35,114
A,3718,14234.4,49716.06,138
A,3722,38728.92,2447.45,877
A,3723,21318.29,60213.51,2347
A,3734,17104.14,10899.94,1633
A,3739,7126.84,9914.34,1191
A,3741,31079.08,46899.57,321
A,3744,51483.73,3923.79,1608
A,3747,33051,18214.04,687
A,3752,34690.15,9955.81,365
A,3754,67999.96,1912.6,269
A,3791,53828.56,8992.45,1034
A,3793,39405.81,19637.17,288
A,3800,61260.21,8966.78,85
A,3809,7847.36,11412.79,928
A,3811,36703.98,4154.18,1020
A,3812,45198.34,15126.06,362
A,3815,44662.38,31037.54,497
A,3821,41228.25,8655.79,1457
A,3826,33498.93,13801.06,715
A,3832,28647.34,24122.13,1416
A,3836,40676.49,28401.04,1857
A,3840,36857.49,41790.2,2146
A,3843,12755,13759.36,622
A,3846,14841.39,40021.1,397
A,3861,30994.79,6976.84,515
A,3863,35205.43,50025.92,1449
A,3867,31486.25,55813.46,133
A,3869,36515.62,37739.63,181
A,3875,26632.85,22918.77,1595
A,3878,15312.03,12625.6,1631
A,3880,32559.3,18577.61,361
A,3890,25971.9,19130.17,104
A,3891,26478.71,22569.65,603
A,3893,17047.9,32343.97,2070
A,3894,52760.1,3107.09,645
A,3898,42568.04,27646.16,234
A,3900,16693.85,56367.46,948
A,3903,40258.24,17629.8,1187
A,3909,12663.38,15134,1076
A,3912,52542.4,18519.79,686
A,3913,38469.07,40485.23,989
A,3916,36217.47,7154.11,3273
A,3917,17633.06,11606.05,754
A,3925,49784.94,13545.43,273
A,3931,38500.42,34824.18,1583
A,3934,26145.63,53299.75,91
A,3937,38631.63,24217.4,617
A,3938,30387.25,46807.16,1133
A,3940,55751.61,11588.03,414
A,3943,19548.76,55650.21,119
A,3945,33414.01,37561.31,459
A,3951,35299.75,47301.17,978
A,3964,40271.54,16323.64,1112
A,3965,39867.82,37058.79,1205
A,3972,12269.08,16115.16,779
A,3977,44612.94,15239.79,1846
A,3980,48781.98,5807.4,539
A,3985,20047.71,8244.58,413
A,3986,39966.42,23194.02,388
A,3992,47869.89,4368.62,997
A,3995,15264.13,41213.46,80
A,4002,8461.91,20788.79,331
A,4011,49350.76,23242.17,48
A,4015,31348.42,24160.69,1354
A,4016,24117.76,32727.04,796
A,4018,53688.23,16237.1,1264
A,4024,16279.21,13926.92,273
A,4025,47128.48,2213.69,2717
A,4027,48741.3,1637.12,2018
A,4041,46733.03,4629.06,161
A,4044,44365.05,34022.78,4104
A,4048,49825.3,4550.56,2067
