Feature,Instance,X,Y,Checkin
A,407,343.57,4293.4,6580
A,408,1648.06,2670.94,7971
A,409,1513.62,3441.54,4627
A,410,2197.64,298.74,2440
A,411,3002.7,3533.69,9690
A,412,56.23,2566.92,2309
A,413,1055.72,4816.21,550
A,414,2563.91,2477.57,231
A,415,529.02,3021.81,2038
A,416,3277.63,2353.93,865
A,417,2841.37,3476.1,3764
A,418,395.52,3974.04,5110
A,419,4383.49,208.87,5800
A,420,4821.06,1375.11,2438
A,421,1707.45,717.16,468
A,422,4745.15,232.77,534
A,423,2167.82,3342.97,19
A,424,284.65,4995.68,1906
A,425,1186.26,3196.72,47
A,426,1347.63,3875.79,6336
A,427,916.66,1312.37,1126
A,428,4891.79,4065.27,81
A,429,2957.57,399.84,2130
A,430,3462.03,4804.75,3754
A,431,2090.08,3755.31,3415
A,432,4236.14,2346.13,7204
A,433,1827.06,1007.37,465
A,434,3868.19,4842.79,7736
A,435,3485.33,1015.33,13059
A,436,3936.46,137.08,6452
A,437,2078.52,4537.91,781
A,438,4610.73,2641.24,5707
A,439,1982.2,3202.68,462
A,440,3756.15,1946.29,1530
A,441,1485.92,2367.79,5888
A,442,3408.78,2301.49,1319
A,443,1907.98,1042.63,739
A,444,573.56,1654.4,3680
A,445,1166.25,3641.4,4071
A,446,1388.13,1345.88,40
A,447,2935.18,660.52,257
A,448,1792.04,4888.32,1899
A,449,3050.6,3880.0,2703
A,450,369.14,1676.87,1658
A,451,1082.83,2829.64,3979
A,452,2071.97,3960.57,6051
A,453,3257.46,4027.04,2708
A,454,1200.03,3749.78,327
A,455,385.46,1521.32,2038
A,456,58.48,1099.95,702
A,457,4074.82,1081.9,5042
A,458,4847.56,4766.25,329
A,459,1775.45,1368.93,1000
A,460,2555.78,1908.54,3139
A,461,947.36,3176.94,1791
A,462,389.03,1649.82,8670
A,463,1949.42,3097.84,4318
A,464,132.67,3615.44,2758
A,465,1108.34,3794.24,2051
A,466,4768.24,4618.31,1789
A,467,3518.03,4511.7,1677
A,468,1115.36,2790.01,2616
A,469,4792.9,4728.87,1625
A,470,4007.78,555.16,1218
A,471,1292.66,316.09,673
A,472,1108.12,4011.89,748
A,473,3329.64,1881.46,621
A,474,3308.46,4420.64,3631
A,475,650.31,2201.18,6971
A,476,1443.88,961.28,1664
A,477,2655.5,2635.77,5365
A,478,2422.54,3771.43,2162
A,479,949.51,1572.16,635
A,480,2266.66,4638.81,2806
A,481,2816.71,3023.56,626
A,482,4671.25,1429.51,1409
A,483,3635.03,4375.77,1348
A,484,1011.5,485.1,1061
A,485,1168.36,2993.15,35
A,486,3134.68,114.38,3834
A,487,577.8,822.72,4416
A,488,416.73,2835.03,4142
A,489,3980.91,4809.27,1596
A,490,2658.37,1112.87,1734
A,491,1428.36,592.65,1443
A,492,2049.93,1331.68,3341
A,493,1287.86,3041.07,9416
A,494,1303.94,1567.27,9358
A,495,344.63,1967.5,5905
A,496,2750.68,891.48,1726
A,497,3292.54,318.46,646
A,498,2498.53,4560.84,414
A,499,936.95,4250.03,5878
A,500,3024.76,3282.87,2183
A,501,377.46,2372.61,2077
A,502,1372.19,4106.91,9722
A,503,237.05,501.49,3863
A,504,1744.01,3512.88,11
A,505,3268.8,2458.97,3245
A,506,3945.18,2163.78,4345
A,507,1276.16,3354.51,5261
A,508,3428.09,4014.98,5109
A,509,3927.11,3877.99,13
A,510,815.99,4061.52,1490
A,511,2737.2,1153.7,481
A,512,4330.57,3544.11,8420
A,513,2649.16,3722.71,2295
A,514,2424.77,4331.6,899
A,515,3591.65,3981.38,4180
A,516,4716.14,3486.17,1365
A,517,4693.93,4581.91,8937
A,518,3057.28,900.33,2098
A,519,1616.41,3743.45,1280
A,520,4435.09,3768.65,2357
A,521,1943.77,4610.36,2389
A,522,1088.93,2838.99,1062
A,523,4491.43,3572.97,1194
A,524,4821.12,2020.45,2085
A,525,4311.22,710.46,2808
A,526,1724.79,1531.77,612
A,527,994.88,4320.83,2477
A,528,891.38,2995.9,3777
A,529,3536.26,3977.87,1120
A,530,1574.54,4772.02,881
A,531,1877.47,4390.55,5023
A,532,1113.69,4080.16,1899
A,533,1563.59,924.27,285
A,534,1836.34,1524.66,690
A,535,708.33,2113.31,1600
A,536,4569.28,4444.38,1711
A,537,1411.36,1451.18,8190
A,538,307.89,1872.06,10627
A,539,2115.62,2188.08,1164
A,540,1605.77,2477.21,1309
A,541,268.42,1993.86,5416
A,542,405.22,2131.5,904
A,543,3263.49,4193.39,182
A,544,720.54,2170.09,1589
A,545,3567.35,3650.54,77
A,546,4783.09,1810.45,3209
A,547,288.81,48.7,216
A,548,392.16,1391.54,212
A,549,2974.04,4999.61,896
A,550,1960.27,398.05,5236
A,551,2749.09,4954.34,988
A,552,355.89,1370.33,3354
A,553,4299.8,3283.22,8098
A,554,4107.0,201.28,2937
A,555,50.4,1512.92,1523
A,556,2423.96,4844.93,42
A,557,2316.02,2207.21,4680
A,558,1798.74,1250.76,5328
A,559,3327.9,2864.18,1251
A,560,783.77,3483.56,27
A,561,4953.71,652.39,554
A,562,882.55,920.27,122
A,563,3562.0,3917.47,1071
A,564,2441.41,4230.03,3786
A,565,3344.09,803.85,2790
A,566,3555.1,1644.96,3442
A,567,1484.94,1903.12,2787
A,568,2170.95,3329.83,784
A,569,1081.9,3514.55,1475
A,570,27.79,4038.75,1547
A,571,2357.05,4206.94,5493
A,572,1068.52,3128.57,6039
A,573,1771.31,3812.37,8820
A,574,3224.34,4324.81,1121
A,575,3769.55,4911.61,7699
A,576,4020.99,4411.41,706
A,577,35.56,2096.82,1163
A,578,2089.67,1853.69,1562
A,579,485.83,2948.99,193
A,580,1791.15,3268.63,7307
A,581,1911.02,963.92,2113
A,582,2536.13,660.9,276
A,583,1876.55,2558.64,287
A,584,4454.54,1013.79,3725
A,585,4225.5,1435.56,609
A,586,2260.57,495.11,20064
A,587,3653.53,2361.3,359
A,588,3389.32,1311.11,11141
A,589,3659.99,1273.83,315
A,590,4998.68,3023.73,1352
A,591,2820.81,2565.19,2683
A,592,2359.84,4905.74,1258
A,593,1186.63,871.34,632
A,594,2352.4,1921.86,92
A,595,3669.69,3480.73,1547
A,596,69.19,1602.03,2377
A,597,1803.92,2605.39,252
A,598,1636.7,3297.09,6735
A,599,2311.38,491.2,1339
A,600,2553.47,1206.23,166
A,601,2595.13,3189.44,480
A,602,1157.78,2169.62,2943
A,603,4000.95,4617.5,2923
A,604,4712.48,4505.09,2188
A,605,4284.41,1926.04,40
A,606,1756.42,4309.79,1550
A,607,4126.12,346.26,8027
A,608,4880.11,3477.37,1666
A,609,4892.05,2856.17,772
A,610,11.23,1221.19,1449
A,611,1220.02,2171.69,2557
A,612,1839.17,957.62,846
A,613,2947.07,4534.74,8089
A,614,4779.21,4356.74,1805
A,615,4893.57,3941.24,3700
A,616,2976.21,4853.01,7049
A,617,1999.7,2089.75,2815
A,618,1659.78,2354.97,915
A,619,2032.28,1429.33,2285
A,620,3243.54,4751.73,1864
A,621,1536.51,1459.72,4354
A,622,603.98,1574.66,1975
A,623,1740.32,1791.7,3915
A,624,3751.75,1018.29,2615
A,625,2952.4,4093.73,424
A,626,272.78,2117.13,10494
A,627,4733.81,806.79,256
A,628,3142.45,3398.33,2919
A,629,1888.98,1502.42,4989
A,630,738.65,3537.01,431
A,631,4805.14,3512.48,964
A,632,1602.96,560.15,1102
A,633,4209.46,4939.02,1344
A,634,2898.94,3288.05,1428
A,635,350.32,4065.85,2735
A,636,3797.95,113.4,6309
A,637,1287.19,3815.07,1999
A,638,2433.27,4945.01,8058
A,639,2218.76,4474.65,8239
A,640,1747.75,3506.31,4078
A,641,1373.74,3980.08,2278
A,642,984.38,4709.02,12300
A,643,1216.97,2225.3,5110
A,644,341.02,675.8,3430
A,645,2091.58,3713.93,15066
A,646,293.49,2470.74,1118
A,647,2178.14,1743.91,472
A,648,1070.86,1952.77,755
A,649,2516.89,2531.81,827
A,650,4582.52,2657.44,622
A,651,1773.75,4167.92,2113
A,652,1850.68,2565.66,4387
A,653,1666.2,1112.34,2193
A,654,2551.28,3049.39,11659
A,655,1333.1,4466.36,7473
A,656,152.04,1565.24,943
A,657,1814.67,4527.65,17187
A,658,726.33,910.97,6
A,659,908.32,2556.52,2457
A,660,4822.22,4242.6,74
A,661,3316.63,4701.6,1065
A,662,257.42,410.84,454
A,663,3206.46,2606.84,418
A,664,2935.69,496.62,9504
A,665,2755.1,3301.78,1756
A,666,1794.96,3062.0,2211
A,667,1114.18,140.39,62
A,668,4759.13,382.29,656
A,669,64.52,2556.53,13362
A,670,1037.15,1011.98,429
A,671,2103.5,1704.22,5812
A,672,4027.93,2833.11,4546
A,673,1689.31,1604.3,641
A,674,4129.1,4087.08,1522
A,675,4351.72,3982.49,4199
A,676,1979.29,3558.64,9330
A,677,1202.8,2327.17,3487
A,678,4245.63,1079.88,161
A,679,3533.67,4605.87,2459
A,680,4401.17,4989.12,2234
A,681,1222.68,3638.88,189
A,682,3906.58,2800.63,6885
A,683,4498.29,4497.64,19388
A,684,962.39,4551.66,3279
A,685,2149.95,3907.62,2859
A,686,1537.19,534.62,3666
A,687,1483.94,270.73,366
A,688,4738.59,4945.17,8812
A,689,4659.89,3526.1,4981
A,690,1323.78,1260.27,7068
A,691,3211.08,4859.57,210
A,692,1756.56,3436.16,4290
A,693,1620.67,4053.79,1864
A,694,2524.74,4247.2,347
A,695,2614.27,1273.84,1547
A,696,691.91,2588.62,2392
A,697,886.77,4822.21,744
A,698,795.64,3068.87,1212
A,699,1024.65,4969.13,965
A,700,3364.71,1752.68,8216
A,701,2952.81,228.73,284
A,702,577.23,2751.44,3011
A,703,4826.09,3114.4,2145
A,704,239.56,3662.31,337
A,705,1673.21,3516.47,90
A,706,96.13,105.82,8417
A,707,4739.22,3260.74,1976
A,708,4311.05,4096.95,3734
A,709,1024.26,4709.07,391
A,710,3112.6,2942.79,1135
A,711,2875.34,690.42,18281
A,712,147.61,2768.65,2747
A,713,2698.86,3705.94,1624
A,714,1072.03,1104.26,2347
A,715,3310.17,229.92,876
A,716,3047.61,2026.09,590
A,717,1171.75,2988.13,918
A,718,4322.94,2274.0,2953
A,719,3240.06,2966.05,3205
A,720,4755.24,3447.89,3338
A,721,2634.63,2956.4,705
A,722,1569.42,576.61,3496
A,723,161.95,950.07,2488
A,724,4402.37,2526.29,4524
A,725,869.45,1798.81,1546
A,726,1784.08,4464.95,997
A,727,2615.04,1669.31,51
A,728,36.06,2607.07,723
A,729,4453.2,4161.99,7341
A,730,2794.17,1701.93,1876
A,731,1227.82,361.11,976
A,732,4456.22,3544.61,5229
A,733,3474.21,3401.03,1446
A,734,1697.75,3296.01,2763
A,735,4248.79,3951.19,1266
A,736,1022.12,3713.37,5136
A,737,1915.04,1291.84,4117
A,738,643.81,2179.48,593
A,739,4370.13,933.19,2829
A,740,781.48,3671.1,5461
A,741,3007.04,3341.12,1424
A,742,1730.0,368.45,5910
A,743,1448.88,959.76,3120
A,744,4565.11,2116.08,576
A,745,3939.3,1957.21,7199
A,746,289.25,3198.22,1104
A,747,3933.97,104.13,2413
A,748,3062.88,3028.62,1787
A,749,3441.93,345.52,531
A,750,1534.59,213.49,12133
A,751,3180.0,2608.63,844
A,752,4414.3,560.63,5551
A,753,3516.01,1354.9,782
A,754,561.3,2474.44,2978
A,755,4953.01,36.29,2086
A,756,4525.45,4635.85,9991
A,757,4477.37,133.13,5696
A,758,1928.52,2958.54,907
A,759,2946.43,1873.31,1548
A,760,3830.57,4616.88,316
A,761,4405.55,244.36,1391
A,762,2340.55,884.01,3493
A,763,2752.29,1971.71,1324
A,764,621.72,3153.66,103
A,765,963.01,169.97,251
A,766,1186.42,2186.44,4
A,767,150.47,4732.15,355
A,768,3052.59,3850.11,641
A,769,1402.83,562.0,5464
A,770,50.41,2664.48,900
A,771,231.17,1213.44,3879
A,772,3458.14,135.74,377
A,773,4246.68,2788.68,6038
A,774,4819.24,2760.56,4973
A,775,1587.2,4182.69,100
A,776,444.07,2939.74,258
A,777,721.32,2824.2,3513
A,778,3872.53,3003.55,2446
A,779,2632.18,156.18,68
A,780,2871.71,2392.37,4314
A,781,426.31,1452.59,5325
A,782,2392.25,978.57,471
A,783,2121.43,638.91,1817
A,784,1818.42,3114.58,2393
A,785,4885.73,4333.36,4138
A,786,348.89,503.65,11107
A,787,3999.52,483.48,5691
A,788,1936.58,161.88,2472
A,789,3123.55,2223.53,220
A,790,3422.46,2724.19,84
A,791,583.5,3245.72,4794
A,792,1512.54,1754.27,841
A,793,2160.85,3875.23,2962
A,794,317.04,2520.36,563
A,795,4716.45,4957.66,2643
A,796,286.11,2326.16,13529
A,797,4315.5,1834.13,4966
A,798,3475.06,1138.43,3695
A,799,1538.28,3683.11,2222
A,800,1960.49,4807.69,221
A,801,1202.87,3660.46,7781
A,802,396.68,1174.46,1431
A,803,605.86,2348.71,2339
A,804,874.29,1184.86,6666
A,805,3755.34,3529.49,7958
A,806,4068.63,787.76,3521
A,807,3591.65,1556.03,8568
A,808,4090.3,4503.37,6201
A,809,1820.03,3223.39,296
A,810,2337.65,1950.12,245
A,811,1147.95,3720.52,731
A,812,4357.49,4650.02,3097
A,813,1976.57,4977.9,1552
A,814,3380.58,4009.6,3645
A,815,3624.63,2156.55,1163
A,816,2086.06,2532.64,969
A,817,2951.33,3729.3,668
A,818,2404.54,2117.62,953
A,819,690.08,1377.6,11498
A,820,3898.88,4677.04,1440
A,821,1468.72,1032.68,3945
A,822,3328.15,1161.99,8318
A,823,517.56,4802.39,2221
A,824,3788.91,154.81,6854
A,825,4903.35,657.82,2482
A,826,3781.06,3444.67,2254
A,827,1560.64,638.19,3673
A,828,3955.67,4834.8,2312
A,829,873.05,1329.22,3328
A,830,1441.54,1032.18,1158
A,831,1528.18,1551.52,13310
A,832,969.08,425.11,984
A,833,4404.1,917.28,1474
A,834,1926.43,3776.96,248
A,835,4027.14,1043.06,662
A,836,4884.89,3089.4,1145
A,837,658.63,1358.91,2317
A,838,264.93,218.88,4437
A,839,546.57,1465.48,8428
A,840,1486.02,861.09,511
A,841,3772.55,4795.92,4090
A,842,2213.68,4127.54,1272
A,843,1549.09,4221.02,182
A,844,1292.82,3110.43,3395
A,845,2717.4,4720.41,3446
A,846,4624.02,1054.41,3060
A,847,4301.34,4256.51,2409
A,848,2236.35,1999.18,3393
A,849,1453.77,3244.14,2097
A,850,2698.71,4200.87,3224
A,851,2483.27,2311.63,6933
A,852,1620.46,1639.93,4528
A,853,2754.0,1178.16,134
A,854,3688.7,3748.55,437
A,855,286.51,2978.6,9928
A,856,3008.98,4637.39,4341
