Feature,Instance,LocX,LocY,Checkin
A,57,733110.2037,893544.8501,4874
A,58,772662.1532,891564.5857,1565
A,59,782748.4729,891503.3289,7070
A,60,733821.1629,891193.7038,4449
A,61,772780.404,890976.5207,1189
A,62,810532.2945,890605.6387,422
A,63,726232.2949,890111.1295,5345
A,64,764814.1963,888780.1869,3077
A,65,771551.9011,888687.7448,979
A,66,792473.1398,888037.3093,6224
A,67,731663.4042,888007.2378,13401
A,68,736476.0058,887790.0547,2275
A,69,731094.8794,887140.7329,2056
A,70,804970.8873,887109.5476,3744
A,71,806761.9076,886274.228,518
A,72,729387.4361,885934.5313,3869
A,73,817973.8319,885717.3482,518
A,74,808364.3571,885562.5356,1714
A,75,804640.8224,885531.3504,212
A,76,806927.3369,884913.2138,1390
A,77,727940.1876,884417.5908,2082
A,78,728556.677,884387.5193,9642
A,79,818327.2716,883150.1325,2183
A,80,728058.877,883087.762,1311
A,81,725117.7638,882809.3221,4258
A,82,725046.0203,882376.0696,6035
A,83,805984.7845,882283.6276,2865
A,84,713676.9297,879901.296,6493
A,85,763372.0442,879746.4834,2277
A,86,800869.4773,879622.8561,3680
A,87,726635.3795,879560.4856,936
A,88,713676.9297,878911.1638,7844
A,89,713890.6538,877581.3349,2913
A,90,726398.8252,877116.8972,7752
A,91,623305.8498,875632.2557,1264
A,92,722436.4858,874332.4984,7255
A,93,727631.9309,873683.1766,1359
A,94,788083.7653,873589.6208,4596
A,95,802543.1334,873187.5536,197
A,96,725567.859,872754.3011,9433
A,97,806927.3369,869444.2078,3177
A,98,797945.124,868794.886,4824
A,99,798039.3593,868330.4483,1848
A,100,785133.4106,867309.1308,2088
A,101,771646.3403,866752.2511,3097
A,102,595009.9176,866071.744,16
A,103,785534.5375,865979.3019,1014
A,104,673022.6005,865236.4243,886
A,105,628856.8612,865020.355,157
A,106,797167.4427,864989.1697,5496
A,107,790183.9296,863720.5976,5586
A,108,708118.7574,863504.5283,2161
A,109,746332.4561,863132.5326,427
A,110,778427.0297,861988.7016,2734
A,111,776750.0706,860039.6224,5216
A,112,672904.218,859698.812,2868
A,113,742044.9193,859667.6267,1218
A,114,773867.5767,859204.3028,372
A,115,765665.4452,858616.2377,4090
A,116,766942.2068,857224.0383,5276
A,117,760864.4707,857161.6678,4784
A,118,766327.6757,854470.8248,1899
A,119,730833.6564,853789.204,1620
A,120,730809.7533,853604.3199,1828
A,121,722317.7406,852892.6276,1276
A,122,780953.9379,852830.257,590
A,123,811968.8941,852118.5647,2611
A,124,731663.4042,851810.0533,144
A,125,792614.9803,851624.0555,5973
A,126,723527.3489,850881.1779,1156
A,127,722863.6171,850757.5506,962
A,128,727608.0215,850015.7867,1243
A,129,774694.3753,848653.6588,8282
A,130,808317.7033,846798.1355,2248
A,131,825835.2672,844849.0563,2120
A,132,602059.9812,844786.6858,759
A,133,794525.8448,844074.9934,777
A,134,797922.2017,843704.1115,1161
A,135,703864.5767,843270.8591,2832
A,136,807327.7514,841198.1526,1192
A,137,806007.6916,839249.0734,7349
A,138,740860.2054,838908.263,5485
A,139,784448.4049,838629.8231,13300
A,140,497001.8753,838382.5685,1857
A,141,795233.2137,838227.7559,5329
A,142,770960.576,838104.1286,2736
A,143,809142.1782,837949.3161,7769
A,144,683978.9926,837609.6194,3832
A,145,694592.1541,837516.0636,146
A,146,764341.7273,837361.251,2138
A,147,688049.2523,837113.9964,663
A,148,518975.7157,836433.4894,5842
A,149,496953.0933,836341.0473,3549
A,150,495017.3214,836031.4222,3747
A,151,791222.8339,835969.0516,1157
A,152,694592.1541,835010.1047,4700
A,153,694711.1759,834484.4102,3874
A,154,694354.1068,834298.4123,852
A,155,692237.1598,832721.3289,3193
A,156,808718.0725,832474.0742,462
A,157,706408.0289,832380.5185,5960
A,158,689073.0236,831947.266,2312
A,159,692808.3959,831792.4534,4343
A,160,688239.4492,831731.1966,3195
A,161,683145.9162,831143.1316,2396
A,162,732611.7391,831019.5043,1684
A,163,687145.3471,830709.8792,4441
A,164,797190.3663,829843.3743,4646
A,165,807068.1621,829534.8629,2031
A,166,811380.3664,829256.423,1571
A,167,716525.9855,828915.6126,2837
A,168,687811.0736,828854.3558,2401
A,169,734650.7043,828729.6147,2387
A,170,816467.5733,828637.1727,2314
A,171,758688.5492,828389.9181,1803
A,172,676382.2816,828297.476,4243
A,173,830704.8524,827709.411,4701
A,174,806031.4472,827678.2257,5194
A,175,793699.5386,826719.2788,597
A,176,729837.371,826595.6515,812
A,177,824988.1874,826100.0285,15990
A,178,811733.1472,826100.0285,980
A,179,685098.2394,825760.3319,1433
A,180,690619.2217,825513.0772,2149
A,181,753245.7557,825419.5214,2383
A,182,780576.4653,825172.2668,4789
A,183,816066.608,824925.0122,10067
A,184,681908.1923,824182.1346,688
A,185,754310.8243,823470.4423,985
A,186,768880.9253,823315.6297,5897
A,187,733157.1471,822758.7499,40
A,188,492693.4293,822758.7499,3528
A,189,807987.7281,821893.3588,147
A,190,730904.5115,821119.2959,7367
A,191,681860.1893,820593.6014,559
A,192,695115.3275,820407.6036,1098
A,193,734223.9926,820346.3468,2410
A,194,731331.3412,820346.3468,1259
A,195,700560.6134,820283.9763,10659
A,196,763773.8889,819448.6566,1803
A,197,690667.1892,817964.0152,710
A,198,528752.2188,817746.8321,1676
A,199,798086.9011,817716.7606,1666
A,200,807893.5691,817407.1354,3399
A,201,788390.4865,817283.5081,1127
A,202,798110.672,817189.9523,1200
A,203,747374.2644,817128.6956,1513
A,204,749221.5052,816850.2557,368
A,205,816278.5363,816726.6284,314
A,206,791694.2617,816726.6284,1941
A,207,692475.2496,816448.1885,1296
A,208,791293.3368,816262.1906,5421
A,209,814254.0484,815334.429,7395
A,210,816561.6669,814683.9934,2811
A,211,788626.6821,814529.1808,1063
A,212,823623.4198,814375.482,2398
A,213,815642.7404,814344.2968,1514
A,214,783244.8775,814313.1115,1388
A,215,831175.6187,814127.1136,220
A,216,826611.9885,813942.2296,7785
A,217,785605.9231,813663.7897,9025
A,218,785794.5831,813477.7918,384
A,219,763087.6799,813291.794,764
A,220,636269.2919,813106.9099,1451
A,221,784094.8385,812147.963,5094
A,222,783740.412,812147.963,355
A,223,821928.8992,811652.34,1513
A,224,821952.6241,811219.0875,1927
A,225,825341.4267,811003.0182,485
A,226,802637.3334,810755.7636,305
A,227,746521.7274,810538.5805,1942
A,228,829811.5327,810105.328,14751
A,229,797922.2017,809208.7516,10765
A,230,745313.5794,809208.7516,4263
A,231,829693.8298,808528.2445,1232
A,232,822799.9118,808403.5035,360
A,233,822682.1423,808403.5035,300
A,234,636197.0067,807816.5522,2854
A,235,821623.0135,807692.9249,784
A,236,687763.9513,807692.9249,2168
A,237,821458.6286,807538.1123,10649
A,238,817197.4154,807475.7418,174
A,239,821363.725,807259.6724,815
A,240,631726.4995,806826.42,2531
A,241,484218.0583,805619.1047,440
A,242,804310.7486,805526.6626,2547
A,243,767178.8185,805248.2227,2086
A,244,815784.3138,804969.7829,1075
A,245,817691.5813,804412.9031,871
A,246,818892.5848,803794.7666,1705
A,247,767202.6496,803516.3267,3012
A,248,820046.0145,803020.7037,1009
A,249,717214.8541,802959.4469,3848
A,250,821505.2328,802495.0092,12013
A,251,527231.9864,802309.0114,2313
A,252,809590.0181,801969.3147,9873
A,253,747066.5055,801969.3147,1419
A,254,730762.8007,801938.1294,1561
A,255,702723.9959,801690.8748,3294
A,256,704435.2538,801381.2497,1429
A,257,782938.0271,801257.6224,3676
A,258,820493.4587,800793.1846,2593
A,259,689144.1275,800793.1846,341
A,260,765428.804,800577.1153,1139
A,261,811874.7655,800514.7448,3539
A,262,700132.6826,800483.5595,5084
A,263,781946.0228,799803.0524,11292
A,264,704245.3163,799555.7978,804
A,265,808976.7787,799214.9874,1638
A,266,706597.9319,798720.4782,333
A,267,814984.0214,798318.411,3428
A,268,816326.0078,798287.2257,3105
A,269,684050.9841,798163.5984,1275
A,270,729623.9315,797730.346,1233
A,271,815290.0715,797514.2766,5254
A,272,713225.5317,796987.4684,2787
A,273,714294.1546,796771.399,110
A,274,714483.932,796616.5864,862
A,275,699110.7214,796059.7067,607
A,276,820869.706,795534.0122,3945
A,277,690071.865,795410.3849,1968
A,278,670019.7772,795131.945,3605
A,279,697707.7354,795008.3177,150
A,280,704957.9941,794945.9472,2933
A,281,666110.6696,794853.5051,14731
A,282,690048.7367,794759.9493,7546
A,283,705029.8584,794606.2505,4837
A,284,796247.0663,794141.8128,2654
A,285,670496.8483,793924.6297,4922
A,286,695068.2343,793863.3729,1439
A,287,777859.8488,793461.3057,9130
A,288,815808.0505,793398.9352,282
A,289,806927.3369,793244.1226,1656
A,290,791977.9591,793244.1226,91
A,291,676501.4869,793214.0511,378
A,292,794950.4409,793059.2385,1583
A,293,814984.0214,792935.6112,635
A,294,790538.1693,792904.426,7474
A,295,668303.5343,792904.426,1604
A,296,790632.4616,792842.0554,9784
A,297,744958.8708,792780.7986,476
A,298,797850.8879,792439.9882,6520
A,299,667278.8179,792408.803,789
A,300,680907.8041,792378.7315,3514
A,301,785746.9934,792316.3609,2368
A,302,796082.3422,791883.1085,2172
A,303,658430.2718,791851.9232,7065
A,304,807257.3405,791728.2959,6758
A,305,693878.8543,791667.0391,69
A,306,795091.4035,791635.8539,325
A,307,794950.4409,791573.4833,445
A,308,807586.4868,791388.5992,1106
A,309,776938.8676,790120.0271,903
A,310,661818.1654,789902.844,743
A,311,781827.861,789872.7725,7936
A,312,701630.3731,789469.5916,3221
A,313,779017.9922,789408.3348,3927
A,314,703318.6859,788696.6425,1211
A,315,788107.5555,788016.1354,581
A,316,683859.8628,787923.6934,5060
A,317,729576.9743,787490.4409,466
A,318,700418.5421,787428.0704,496
A,319,646184.4683,787212.001,4150
A,320,711372.7403,787057.1885,1979
A,321,664870.297,787026.0032,3456
A,322,689025.0497,786253.0541,2544
A,323,762922.5072,785788.6164,2655
A,324,696304.5836,785541.3618,1437
A,325,776750.0706,785324.1786,711
A,326,692094.1323,785200.5513,1522
A,327,775994.003,783963.1645,477
A,328,768148.1975,783870.7225,481
A,329,660147.9573,783375.0995,11309
A,330,551290.2054,783220.2869,6225
A,331,776348.6547,783065.4743,1029
A,332,711658.3301,783035.4028,3920
A,333,669043.2657,783004.2176,452
A,334,685098.2394,782694.5924,2700
A,335,659790.6994,782478.5231,1533
A,336,777931.2793,782447.3378,2301
A,337,708641.3359,781828.0875,225
A,338,750713.0716,781394.8351,5891
A,339,777694.8767,781241.1362,3290
A,340,719303.4386,781209.951,4637
A,341,701416.4288,780745.5133,378
A,342,703151.8334,780590.7007,192
A,343,727537.1468,778735.1773,2457
A,344,700180.6116,777651.4893,1915
A,345,693212.6123,777435.42,2716
A,346,713961.6094,775486.3408,1087
A,347,715552.4422,775084.2736,4947
A,348,692760.4371,774372.5813,11959
A,349,700251.6489,774094.1414,691
A,350,739556.8002,773908.1435,292
A,351,711301.7693,772825.5693,625
A,352,685812.0681,771649.4392,780
A,353,713961.6094,771217.3005,1830
A,354,672712.9162,770690.4923,1973
A,355,716715.7275,770319.6104,580
A,356,708831.2033,768741.4131,3998
A,357,689263.204,768525.3438,4326
A,358,728983.5902,767319.1422,537
A,359,673380.3145,767194.4011,1098
A,360,730050.8067,766885.8898,522
A,361,707120.5772,765029.2526,5982
A,362,683241.0544,763574.6827,8983
A,363,694449.155,761997.5992,1929
A,364,699871.6372,761966.414,799
A,365,718757.3996,761656.7888,179
A,366,506120.3724,761595.532,750
A,367,708308.6331,761533.1615,3801
A,368,682431.9265,761162.2796,11480
A,369,735172.1254,760543.0293,2074
A,370,740931.0015,760203.3326,1711
A,371,672927.3799,760109.7768,964
A,372,681550.7368,759027.2026,202
A,373,718448.9064,758934.7605,2170
A,374,719825.5277,758872.39,435
A,375,720086.9909,758625.1354,37
A,376,736784.0354,758254.2535,867
A,377,672784.9764,758099.4409,1947
A,378,700227.6846,757697.3737,2224
A,379,688358.5348,757480.1906,1342
A,380,719825.5277,756830.8688,1144
A,381,700109.5739,756397.6163,1472
A,382,706526.9325,755933.1786,3975
A,383,706526.9325,754943.0464,630
A,384,651915.3802,754540.9792,3635
A,385,707025.6302,754510.9077,525
A,386,756203.8587,754324.9099,1232
A,387,758546.313,754046.47,2567
A,388,719825.5277,754046.47,1813
A,389,697802.7568,753489.5902,5536
A,390,742542.1403,752344.6454,5514
A,391,655710.6612,751880.2077,9085
A,392,699990.6061,751571.6963,5578
A,393,724334.5407,750828.8187,553
A,394,580678.9081,750766.4482,2415
A,395,679097.9748,750271.939,8373
A,396,696066.5707,749901.0571,865
A,397,699990.6061,749652.6887,5260
A,398,719587.9843,749529.0614,281
A,399,755446.5101,749250.6215,8964
A,400,700013.7151,748477.6724,1124
A,401,745124.2891,747951.9779,11597
A,402,707572.2063,747642.3527,6905
A,403,674094.852,747363.9129,4595
A,404,679121.9819,746838.2184,61
A,405,677644.595,746218.9681,182
A,406,754831.3957,746157.7113,7980
A,407,700180.6116,746157.7113,4179
A,408,706336.1729,745754.5304,6555
A,409,706289.1241,745322.3917,426
A,410,706502.9808,745260.0211,2554
A,411,676430.3069,745074.0233,637
A,412,677407.064,744579.5141,1084
A,413,738822.293,744238.7036,611
A,414,686692.9403,742940.06,7068
A,415,675977.4895,742785.2475,495
A,416,661221.3831,742630.4349,398
A,417,710327.7998,742197.1824,2912
A,418,675906.3064,742197.1824,321
A,419,675739.0673,741577.9321,422
A,420,675929.4624,741485.4901,1186
A,421,675953.476,741393.0481,1123
A,422,753221.8971,741330.6775,1347
A,423,675906.3064,741021.0524,3830
A,424,742305.046,740712.541,13187
A,425,699942.6764,740000.8487,333
A,426,700013.7151,739753.594,2960
A,427,714151.3921,739691.2235,776
A,428,701226.4431,738887.0891,3402
A,429,587042.1006,738608.6493,887
A,430,750878.4111,738577.464,1126
A,431,702415.0876,737216.4499,428
A,432,689096.1538,736783.1974,2711
A,433,722744.8761,736597.1996,3120
A,434,697422.6667,736535.9428,4031
A,435,694925.241,736318.7597,4100
A,436,656616.9818,736287.5744,408
A,437,735765.2037,736133.8756,3554
A,438,735883.8159,736009.1345,5598
A,439,701488.3145,735855.4357,5105
A,440,722507.3906,735576.9958,907
A,441,749055.2907,735452.2548,2338
A,442,658883.7652,735422.1833,842
A,443,725900.0816,735267.3707,425
A,444,693640.7927,735020.1161,997
A,445,702225.1178,734895.375,8891
A,446,734366.516,734463.2363,1126
A,447,720964.4744,733998.7986,7068
A,448,689382.2794,733906.3566,2359
A,449,714840.3976,733657.9882,1614
A,450,698373.725,733224.7357,88
A,451,589562.7157,733132.2937,6404
A,452,736737.1062,732730.2265,364
A,453,727466.2717,732328.1593,1855
A,454,700180.6116,732173.3467,1629
A,455,700156.6471,731863.7216,2876
A,456,682574.2136,731708.909,208
A,457,718757.3996,731554.0964,777
A,458,718828.3262,731275.6566,1520
A,459,733513.0573,730812.3326,243
A,460,700037.6798,730718.7768,225
A,461,716763.5898,730595.1495,2358
A,462,673880.4095,730100.6403,1335
A,463,685883.1915,729977.013,2825
A,464,718757.3996,729574.9458,1044
A,465,672307.998,729451.3185,9642
A,466,698040.7349,729357.7627,1363
A,467,699157.7986,729018.066,2800
A,468,667588.6452,728924.5102,497
A,469,684288.3815,728491.2578,203
A,470,684383.5105,728275.1884,710
A,471,688263.4377,728027.9338,2285
A,472,736429.0754,727377.4982,3204
A,473,709734.3149,726542.1786,4379
A,474,730809.7533,726110.0399,717
A,475,738846.1802,725831.6,5263
A,476,718828.3262,725831.6,4941
A,477,742447.4737,725706.859,4626
A,478,730809.7533,725521.9749,4153
A,479,718211.3356,724902.7246,1181
A,480,728177.5654,724160.9607,968
A,481,669686.8457,724067.4049,2430
A,482,678930.7809,724036.2197,2632
A,483,622850.9712,723665.3378,534
A,484,673261.0777,723232.0853,307
A,485,722222.9144,723077.2727,505
A,486,720110.0609,723016.016,796
A,487,716810.5973,722922.4602,1229
A,488,735290.7434,722675.2055,1771
A,489,742589.8997,722644.0203,12026
A,490,727821.4969,722490.3215,360
A,491,725591.7725,722335.5089,1723
A,492,709520.5162,721747.4439,6731
A,493,571475.8068,721376.5619,969
A,494,701821.2081,721035.7515,1440
A,495,705124.8212,720880.9389,578
A,496,702557.9907,720880.9389,1856
A,497,701583.3057,720694.9411,1670
A,498,742968.557,720602.4991,1780
A,499,407058.6592,719953.1773,12396
A,500,728296.2525,719767.1794,1355
A,501,725259.5413,719643.5521,2012
A,502,463898.6633,719643.5521,176
A,503,679668.9883,719427.4828,1124
A,504,665514.1053,719396.2975,3222
A,505,694521.0829,718963.0451,554
A,506,688620.6904,718343.7948,734
A,507,703508.6382,718096.5401,2268
A,508,736546.8277,717478.4036,83
A,509,631080.8281,717416.0331,440
A,510,700869.5699,717075.2227,351
A,511,726208.3827,716890.3386,3707
A,512,732446.1486,716178.6462,4556
A,513,734864.0545,715807.7643,1716
A,514,735362.4257,715404.5834,6798
A,515,679049.9604,715250.8846,4667
A,516,727204.9696,714694.0048,1815
A,517,612603.7206,714105.9398,229
A,518,673475.5314,713672.6873,1810
A,519,690857.344,713023.3655,1249
A,520,415545.2413,712496.5573,922
A,521,679407.4916,712280.4879,138
A,522,737210.6562,712033.2333,520
A,523,679049.9604,711445.1683,4696
A,524,719327.3646,711043.1011,3684
A,525,680954.9537,711011.9158,851
A,526,413717.15,710857.1033,4935
A,527,716739.6587,710764.6612,1888
A,528,713177.6552,710764.6612,1733
A,529,738751.4845,710052.9689,846
A,530,681193.2705,710052.9689,3249
A,531,697327.6423,709835.7858,679
A,532,482352.4718,708908.0241,276
A,533,691428.6466,708691.9547,138
A,534,700584.5771,708568.3274,318
A,535,692451.2695,707949.0771,5721
A,536,706716.8335,707670.6373,704
A,537,685692.9568,706835.3176,6109
A,538,715219.9321,706649.3198,3274
A,539,688430.4997,706556.8777,3260
A,540,483175.8454,706031.1832,4407
A,541,714341.1718,705041.051,1009
A,542,688192.3286,705041.051,1633
A,543,726137.4998,704113.2893,2986
A,544,731735.1081,704082.1041,2577
A,545,720466.3588,703927.2915,1428
A,546,723599.1015,703401.597,295
A,547,728367.1227,703091.9719,283
A,548,687573.7468,702442.6501,7154
A,549,716217.4347,702256.6522,306
A,550,702272.1827,702039.4691,2891
A,551,681574.739,701730.9577,476
A,552,675787.0952,701421.3326,2050
A,553,716668.7196,701174.078,3696
A,554,695424.4257,700833.2676,11012
A,555,627373.119,700740.8255,568
A,556,673665.9631,700368.8298,2057
A,557,720679.9615,699936.6911,1030
A,558,706408.0289,699936.6911,73
A,559,708855.1503,699719.508,3417
A,560,707619.25,698668.119,550
A,561,708260.7368,698482.1212,2981
A,562,683026.7781,698327.3086,1672
A,563,701797.2469,698080.054,4216
A,564,728841.8567,698048.8687,3303
A,565,681074.1127,696842.6672,4973
A,566,682122.489,695264.4699,425
A,567,724761.6044,695203.2132,1588
A,568,718283.1201,694924.7733,1492
A,569,688311.4147,694924.7733,5403
A,570,657309.3464,694800.0322,69
A,571,425364.1354,694397.965,5619
A,572,425656.9705,694274.3377,2585
A,573,686430.742,694213.081,4478
A,574,719873.3776,693748.6432,117
A,575,676715.8817,693656.2012,3048
A,576,713035.7343,693284.2055,6930
A,577,667207.5822,692448.8859,716
A,578,711966.9987,692140.3745,679
A,579,560340.6895,692046.8187,7633
A,580,405887.9109,691552.3095,166
A,581,649814.8589,691428.6822,562
A,582,685550.7072,691397.4969,1237
A,583,495017.3214,690964.2444,1654
A,584,690166.9475,690685.8045,3784
A,585,422246.7975,690499.8067,4018
A,586,690881.3273,689634.4156,714
A,587,676691.8696,689448.4177,1119
A,588,730382.9051,689417.2325,1989
A,589,723005.4213,688952.7947,998
A,590,614879.0848,688829.1674,3158
A,591,453287.7181,688550.7275,440
A,592,729505.2575,688334.6582,1493
A,593,697659.7964,686509.2063,623
A,594,697374.7266,686416.7643,1719
A,595,679049.9604,686168.3959,3485
A,596,730098.6158,685859.8845,1771
A,597,715813.999,685611.5162,87
A,598,710256.8226,685550.2594,90
A,599,401080.6393,684962.1944,926
A,600,704411.2979,684312.8726,405
A,601,706289.1241,683755.9928,2649
A,602,680907.8041,683508.7382,2637
A,603,464553.9197,683322.7403,199
A,604,729410.4882,683291.5551,76
A,605,664537.2196,682981.9299,2106
A,606,441450.5902,681868.1704,2227
A,607,657285.2947,681620.9158,3943
A,608,728580.5846,681373.6612,583
A,609,662557.4464,680569.5268,1849
A,610,675619.8544,680475.971,719
A,611,671712.6058,680414.7142,268
A,612,730241.1881,680291.0869,543
A,613,451053.0421,680012.6471,2194
A,614,730596.3311,679981.4618,6244
A,615,734271.7851,679919.0913,481
A,616,671759.7921,679734.2072,84
A,617,697921.7464,678960.1443,1489
A,618,597120.3819,678960.1443,1716
A,619,505080.2011,678403.2645,145
A,620,600597.8318,678001.1974,2168
A,621,700727.5023,677939.9406,706
A,622,671664.5613,677877.57,2713
A,623,692736.4577,677506.6881,5161
A,624,565849.4335,677258.3198,615
A,625,699110.7214,677104.6209,1208
A,626,671474.0973,676269.3013,3499
A,627,681550.7368,675990.8614,630
A,628,703936.4476,675618.8657,265
A,629,420443.5098,675557.609,2446
A,630,686978.2671,675495.2384,7799
A,631,715219.9321,675093.1712,3488
A,632,698967.7768,674814.7314,934
A,633,715267.8005,674443.8494,1848
A,634,695852.5262,674412.6642,1258
A,635,653037.681,674010.597,1533
A,636,702652.9733,673855.7844,1058
A,637,702225.1178,673824.5991,3262
A,638,569048.1504,673546.1593,1486
A,639,699609.7302,672773.2102,522
A,640,683883.8603,672710.8396,10107
A,641,719374.362,672524.8418,3491
A,642,504088.6843,672185.1451,5380
A,643,727774.5326,672122.7746,1359
A,644,696827.6815,671844.3347,223
A,645,678597.2435,671195.0129,4762
A,646,394121.6193,670885.3878,2036
A,647,683526.4646,670545.6911,2111
A,648,596496.9544,670514.5058,2212
A,649,584257.2878,670359.6933,2154
A,650,728960.5373,669679.1862,851
A,651,654183.0732,669183.5632,5281
A,652,702842.9363,668534.2414,3234
A,653,667088.2829,667575.2945,2473
A,654,717237.9296,667544.1092,307
A,655,710446.6642,666771.1601,2069
A,656,585914.2551,666585.1623,4049
A,657,683836.7224,666399.1644,1364
A,658,419932.1149,666306.7224,1834
A,659,693093.5755,666275.5371,6167
A,660,690238.9014,666275.5371,647
A,661,693141.5329,666245.4656,1690
A,662,593138.3269,665378.9607,5123
A,663,496566.3142,665224.1481,2211
A,664,684098.1211,664883.3377,2232
A,665,578949.4041,664883.3377,310
A,666,704221.36,663893.2055,2116
A,667,651986.7088,663461.0668,1670
A,668,703318.6859,663429.8815,529
A,669,567364.4992,663120.2564,2587
A,670,705813.4932,663089.0711,5992
A,671,600213.7063,663057.8858,2348
A,672,682693.3563,662718.1892,2635
A,673,651509.7443,662563.3766,10308
A,674,662318.7521,662347.3073,3122
A,675,438823.8373,662253.7515,2943
A,676,690238.9014,661728.057,112
A,677,702629.0138,660737.9248,820
A,678,549483.4052,660243.4155,10790
A,679,666349.2868,660119.7882,4556
A,680,665610.2443,660057.4177,217
A,681,685122.2343,660026.2324,1055
A,682,566931.6438,659716.6073,4797
A,683,562867.1962,659438.1674,6525
A,684,567148.0735,659314.5401,64
A,685,705029.8584,659129.656,557
A,686,695971.5354,658510.4057,2452
A,687,531815.5164,658355.5931,6146
A,688,674571.7581,658015.8965,3139
A,689,572822.2628,657551.4588,225
A,690,688097.2302,657365.4609,227
A,691,524962.5496,657335.3894,2355
A,692,540183.0213,656994.579,380
A,693,682217.6354,656932.2085,744
A,694,763159.1973,656839.7664,400
A,695,610591.819,655540.0091,1742
A,696,587210.6198,654921.8725,9865
A,697,686074.2801,654829.4305,562
A,698,654373.8178,654333.8075,3622
A,699,518878.3425,654302.6222,1394
A,700,693711.8691,653900.5551,2948
A,701,695424.4257,653560.8584,278
A,702,704459.2097,653529.6731,1234
A,703,616723.0173,653437.2311,153
A,704,707168.478,653406.0458,1523
A,705,676001.503,653096.4207,5965
A,706,661484.1428,652972.7934,11040
A,707,529620.8311,652755.6103,2913
A,708,687406.6728,652261.101,3966
A,709,584377.4411,652229.9158,1885
A,710,686454.7342,652075.1032,295
A,711,663535.3553,652045.0317,371
A,712,643701.0889,651735.4065,2389
A,713,587186.4223,651704.2213,3415
A,714,573855.3613,651425.7814,1788
A,715,641454.5858,650900.0869,825
A,716,687192.4719,650745.2743,2476
A,717,687549.7569,650559.2765,286
A,718,530585.7809,650219.5798,1946
A,719,391825.5801,649539.0728,2608
A,720,526603.8534,649507.8875,8962
A,721,590475.0818,648796.1952,3476
A,722,511124.0319,648765.0099,866
A,723,559594.8428,648579.0121,905
A,724,694521.0829,648362.9427,3504
A,725,660291.3727,648146.8734,707
A,726,689667.5414,648115.6881,288
A,727,615310.1379,648115.6881,2431
A,728,561880.7387,648084.5028,1959
A,729,673237.0586,648053.3176,3089
A,730,543412.3911,647527.6231,5375
A,731,642721.5222,647249.1832,374
A,732,613514.2649,647156.7412,2308
A,733,673451.5128,646661.1182,705
A,734,547893.9808,646104.2384,107
A,735,558752.7829,645670.986,3163
A,736,615405.8295,645486.1019,54
A,737,695757.4892,645176.4767,7034
A,738,664465.1088,644959.2936,163
A,739,428335.0841,644959.2936,2642
A,740,497098.5676,644123.974,4581
A,741,692950.5584,643288.6543,2035
A,742,693806.9225,643227.3976,235
A,743,694782.246,643196.2123,690
A,744,685550.7072,642701.7031,9833
A,745,497655.1851,642360.8927,366
A,746,669472.3229,641866.3834,3664
A,747,525928.7669,641587.9435,1181
A,748,548833.0948,641370.7604,73
A,749,686597.8298,641247.1331,1624
A,750,565632.9791,639762.4917,565
A,751,701369.3606,639731.3064,175
A,752,690572.1106,639236.7972,4950
A,753,695900.4725,638833.6162,2009
