Feature,Instance,X,Y,Checkin
A,416,1188.8,1365.05,5706
A,417,1856.24,3937.7,6156
A,418,295.07,2707.89,15962
A,419,1957.03,4195.09,11689
A,420,473.32,3685.55,10271
A,421,706.8,4471.46,2005
A,422,3645.89,219.27,11283
A,423,709.16,474.94,748
A,424,546.65,4333.55,7406
A,425,837.25,3104.56,4359
A,426,4254.32,3911.38,5125
A,427,1027.98,3761.3,2898
A,428,459.43,3486.69,3855
A,429,462.24,40.26,2710
A,430,2791.57,4392.21,18
A,431,1367.27,944.25,9126
A,432,343.81,2363.69,3467
A,433,2133.25,1638.62,1856
A,434,1495.38,4929.65,2553
A,435,3012.94,4130.15,12450
A,436,4220.98,3645.86,7825
A,437,3674.63,3760.41,16308
A,438,2195.85,1671.49,17102
A,439,4523.96,1996.92,10446
A,440,3842.73,3454.02,12340
A,441,1361.74,1060.12,8749
A,442,2199.99,3688.1,5849
A,443,1132.99,2637.28,3356
A,444,3442.16,591.74,3196
A,445,2588.44,3852.93,1314
A,446,264.32,1919.32,1569
A,447,2002.05,2127.01,2218
A,448,2947.64,3176.73,6631
A,449,181.02,1592.49,5025
A,450,2669.0,1148.91,3720
A,451,290.18,4071.46,8852
A,452,3635.6,735.97,956
A,453,4101.94,3417.82,908
A,454,3526.5,562.68,4096
A,455,2792.76,1319.14,3535
A,456,2860.13,1351.87,1007
A,457,2659.97,1266.28,4186
A,458,4123.66,4290.89,9262
A,459,67.96,4387.06,1892
A,460,286.13,385.63,1093
A,461,2250.02,2477.43,2708
A,462,4248.09,2638.03,3652
A,463,1332.02,3389.02,2333
A,464,2361.83,4324.51,11726
A,465,4108.66,1514.82,7240
A,466,4434.99,3305.37,9753
A,467,992.09,2367.01,2483
A,468,1207.07,1319.58,3204
A,469,582.45,442.18,158
A,470,555.44,49.18,1468
A,471,3661.44,656.55,23243
A,472,2819.96,2280.02,2841
A,473,1131.01,1325.11,6080
A,474,781.44,2614.9,1023
A,475,1000.72,375.04,14348
A,476,1212.76,3506.27,7307
A,477,132.44,4733.13,3776
A,478,2175.67,3705.32,7252
A,479,4248.25,4910.8,1998
A,480,1767.5,2975.2,1137
A,481,3938.64,2067.04,986
A,482,131.61,2295.87,5230
A,483,2511.73,2335.06,4700
A,484,3396.76,3117.64,5838
A,485,196.5,4233.6,4295
A,486,4471.93,1546.15,1420
A,487,2323.53,4672.41,2254
A,488,1574.49,3565.37,9266
A,489,2834.27,2863.67,1465
A,490,2217.36,48.39,27379
A,491,2343.65,1987.61,7344
A,492,4619.15,4176.86,664
A,493,3703.98,4544.13,1014
A,494,4764.54,1645.84,1269
A,495,2148.54,58.43,3101
A,496,2145.57,2076.62,3058
A,497,3891.87,4650.26,4611
A,498,1143.77,813.47,9006
A,499,2945.51,2853.74,3025
A,500,3972.72,3862.0,4359
A,501,4840.39,1706.14,10152
A,502,1508.86,1337.74,6542
A,503,4672.42,1581.09,2033
A,504,3214.61,4824.77,4987
A,505,3228.23,2028.21,17184
A,506,545.72,455.6,195
A,507,3729.32,2055.47,6048
A,508,2256.17,1971.98,5964
A,509,3833.39,1833.54,9848
A,510,4109.67,623.67,2998
A,511,1903.7,2300.29,4925
A,512,1684.21,4389.13,10156
A,513,1346.47,2290.56,21480
A,514,2447.53,5003.55,1445
A,515,478.47,351.86,4202
A,516,2933.17,4418.17,7351
A,517,4295.38,1070.0,3992
A,518,2092.26,697.15,2098
A,519,1147.15,561.44,20835
A,520,1539.15,1945.74,15457
A,521,3874.61,1776.8,737
A,522,2208.38,4262.86,1982
A,523,4293.4,419.03,9100
A,524,2226.39,3547.65,1700
A,525,1342.78,2275.56,4663
A,526,4740.7,3243.37,2060
A,527,670.13,3613.62,4993
A,528,627.09,3557.43,18371
A,529,2222.15,1811.25,20721
A,530,1242.36,3978.9,240
A,531,4705.71,2130.52,1796
A,532,552.73,567.75,5790
A,533,1748.1,4094.61,6351
A,534,2104.98,3815.27,8232
A,535,3547.6,1521.05,11130
A,536,3788.12,1933.99,407
A,537,2274.7,2885.71,2386
A,538,1482.38,752.08,402
A,539,1222.25,3871.68,1464
A,540,3335.62,1369.68,12221
A,541,4242.91,171.6,3078
A,542,337.04,3419.89,6586
A,543,2712.48,3262.32,1854
A,544,4669.67,660.12,8523
A,545,2071.23,3416.84,864
A,546,1832.0,3225.69,324
A,547,985.34,1491.85,6191
A,548,1951.61,4115.42,1103
A,549,822.5,912.7,2520
A,550,2696.9,4622.02,3024
A,551,3891.93,4759.31,1409
A,552,2972.58,1767.74,875
A,553,1354.34,4377.26,8352
A,554,3258.62,1650.23,6483
A,555,2755.81,909.82,4995
A,556,3486.73,3020.38,7218
A,557,2060.43,705.1,5351
A,558,1462.7,3597.21,1560
A,559,2570.31,581.11,10453
A,560,4012.44,3280.86,15520
A,561,722.64,641.4,3920
A,562,1076.68,4400.84,3534
A,563,852.03,1410.22,545
A,564,719.65,2404.63,1688
A,565,3127.03,2965.17,2073
A,566,1620.22,3341.93,2934
A,567,3268.28,3682.47,6070
A,568,1207.43,1772.12,14412
A,569,4786.18,781.78,16512
A,570,794.29,1410.77,2247
A,571,1563.74,126.06,16276
A,572,4424.36,1517.09,6999
A,573,318.01,2342.45,6589
A,574,4664.11,1486.18,1021
A,575,4702.42,730.67,16206
A,576,718.96,3981.84,3245
A,577,2721.75,2507.74,2562
A,578,3578.1,2370.75,6306
A,579,4474.44,4414.99,1902
A,580,3233.14,2231.45,5169
A,581,272.89,1490.06,3246
A,582,4340.23,4796.47,10891
A,583,3565.69,817.23,6886
A,584,2431.07,4973.95,2574
A,585,4186.78,2725.06,4939
A,586,1519.5,1217.26,14070
A,587,570.23,3492.1,3643
A,588,310.92,2542.17,2175
A,589,4863.63,2291.61,298
A,590,2336.93,1707.41,908
A,591,1296.32,3393.31,2573
A,592,4664.72,1964.44,5293
A,593,3065.63,522.44,2072
A,594,492.89,4639.65,3775
A,595,2160.37,1883.5,5916
A,596,1749.79,452.02,4007
A,597,4214.93,308.98,1914
A,598,307.58,1583.69,0
A,599,1454.4,3357.22,542
A,600,3987.98,325.72,102
A,601,3153.72,4792.45,5945
A,602,765.07,2849.54,7850
A,603,391.45,1270.08,7180
A,604,4386.82,4395.94,3802
A,605,1941.08,3043.76,3001
A,606,687.31,3718.59,43514
A,607,446.18,4955.85,2183
A,608,591.71,3634.64,11814
A,609,341.31,3616.63,925
A,610,1866.92,1437.17,1915
A,611,3916.77,2438.26,3670
A,612,3345.62,209.08,1444
A,613,1020.92,3744.41,10396
A,614,1003.23,2282.71,2351
A,615,1018.93,3546.3,27299
A,616,2864.58,3696.14,479
A,617,813.38,789.44,3874
A,618,556.4,2996.08,5651
A,619,3419.21,786.03,2868
A,620,2939.39,2509.55,7044
A,621,2236.71,2249.4,6645
A,622,3817.99,4814.4,15668
A,623,1502.25,1161.99,668
A,624,4608.59,2529.85,9033
A,625,849.78,26.54,5795
A,626,1273.11,1620.71,6262
A,627,245.94,1973.37,432
A,628,1351.7,1147.86,2478
A,629,3899.31,4451.22,12347
A,630,4070.08,3751.84,21972
A,631,3458.01,4528.7,2441
A,632,661.54,2249.44,2249
A,633,2794.81,2463.34,2179
A,634,1621.09,3282.07,1897
A,635,2519.92,3893.57,3788
A,636,1648.15,3228.54,11376
A,637,3667.57,1533.31,84
A,638,2689.75,3181.25,1468
A,639,4774.47,103.27,8752
A,640,3159.87,3754.68,78
A,641,3949.59,3403.19,28852
A,642,990.64,1409.49,662
A,643,857.56,139.27,1502
A,644,1190.79,150.36,3503
A,645,3369.97,2569.65,7467
A,646,4527.46,4676.75,3330
A,647,2894.86,1564.71,771
A,648,2146.09,4244.11,3578
A,649,4823.98,4070.87,104
A,650,2911.11,698.72,1663
A,651,4257.26,3503.48,4557
A,652,3776.9,2740.5,6438
A,653,1840.4,495.14,115
A,654,2007.59,83.76,2452
A,655,2279.57,2692.88,2722
A,656,3052.17,2456.77,1249
A,657,4565.27,4429.13,2490
A,658,2591.73,1169.51,8197
A,659,3210.55,2274.29,10116
A,660,3850.34,1370.82,903
A,661,253.26,4652.96,448
A,662,133.42,62.65,262
A,663,3818.82,743.09,2149
A,664,1011.91,4377.54,3242
A,665,1314.86,3642.22,8903
A,666,4022.67,3783.49,2152
A,667,1566.04,458.24,1960
A,668,4430.83,1132.48,14331
A,669,2202.83,798.39,186
A,670,2692.78,2341.06,13716
A,671,11.74,4073.72,10018
A,672,1383.96,1425.05,2207
A,673,4558.6,4151.81,7180
A,674,776.16,4761.8,17302
A,675,3887.2,2838.74,2226
A,676,4013.95,479.26,838
A,677,1439.86,4301.46,6192
A,678,3925.4,2685.89,1449
A,679,120.01,1936.47,10040
A,680,909.22,3636.38,11705
A,681,2675.88,4792.92,2995
A,682,3310.44,1992.25,5461
A,683,899.99,3521.0,2013
A,684,4557.63,161.78,10472
A,685,1678.2,2907.67,6189
A,686,4354.36,4229.16,631
A,687,1116.12,3777.65,10332
A,688,540.51,641.36,5761
A,689,3637.42,1072.85,383
A,690,2893.18,785.7,239
A,691,4878.84,1507.61,9106
A,692,3035.88,750.28,746
A,693,4498.53,4884.61,7343
A,694,2198.43,3573.41,8526
A,695,1432.84,3196.92,1644
A,696,3591.29,1843.45,425
A,697,4593.93,1896.97,6031
A,698,166.24,3895.3,11598
A,699,2412.84,70.55,4279
A,700,4670.03,3593.47,4270
A,701,4609.0,365.56,18868
A,702,931.26,879.59,10127
A,703,1085.36,3187.13,278
A,704,4707.47,3696.76,1703
A,705,1177.54,955.69,3473
A,706,4895.81,3463.83,3909
A,707,2917.23,2940.07,8548
A,708,2940.78,228.04,2186
A,709,3166.4,1351.66,11010
A,710,4879.14,485.94,786
A,711,1999.59,3316.84,750
A,712,1916.36,2250.47,6150
A,713,3418.09,1465.45,5748
A,714,3297.55,4706.23,2625
A,715,3966.48,2259.02,2049
A,716,3850.28,91.88,9090
A,717,4901.75,3357.78,4618
A,718,2925.85,468.15,4962
A,719,2118.5,4663.33,9217
A,720,4915.64,1594.49,771
A,721,3208.3,4406.65,4364
A,722,4607.56,1065.78,327
A,723,3780.76,1848.63,774
A,724,4985.23,662.21,6270
A,725,3137.34,2900.15,2031
A,726,190.64,1219.35,16392
A,727,701.73,345.34,1749
A,728,3332.83,4046.56,5944
A,729,2526.3,4565.14,3267
A,730,3836.93,848.16,6034
A,731,2762.16,1408.74,188
A,732,4494.49,3360.43,4496
A,733,4370.57,3075.63,3665
A,734,2483.73,3912.47,1272
A,735,4287.51,4465.46,1494
A,736,3561.44,2998.92,1209
A,737,313.75,147.73,4018
A,738,4180.83,3918.61,2350
A,739,259.33,2523.58,4007
A,740,2181.19,1048.12,714
A,741,3521.59,4353.79,1213
A,742,2710.37,1653.5,7306
A,743,389.28,2229.91,572
A,744,2008.56,2398.91,13458
A,745,3265.03,4485.93,5683
A,746,2294.79,1585.74,2946
A,747,1962.98,3137.26,6624
A,748,193.9,1747.81,15430
A,749,2890.11,4438.66,1256
A,750,2221.27,2796.88,3062
A,751,3859.23,709.08,160
A,752,2927.83,2884.2,40
A,753,1918.35,810.1,2265
A,754,3523.7,90.25,1574
A,755,3199.02,2046.05,3526
A,756,4865.26,2592.44,657
A,757,4493.57,3778.92,2830
A,758,1837.09,3098.42,966
A,759,4811.54,4713.99,5818
A,760,1355.18,3497.66,9887
A,761,4389.74,4156.66,3926
A,762,2234.79,4890.27,2750
A,763,3815.34,774.32,2016
A,764,333.66,4277.12,97
A,765,543.4,1002.28,10530
A,766,804.16,677.06,1278
A,767,715.65,838.82,30051
A,768,3647.5,2138.37,13004
A,769,2595.36,4841.16,838
A,770,3167.62,3758.76,560
A,771,2106.13,1874.67,1095
A,772,115.49,1587.0,12553
A,773,1708.63,4246.25,158
A,774,1235.27,818.23,11074
A,775,3247.94,1707.94,10778
A,776,1346.15,609.37,3386
A,777,396.59,3472.97,1469
A,778,1992.28,1984.05,4294
A,779,1402.22,1984.92,10563
A,780,1147.11,2980.45,6174
A,781,1288.98,4486.17,2699
A,782,2700.02,3997.36,4716
A,783,4018.64,3324.89,8292
A,784,1456.97,4818.64,7986
A,785,2050.52,2064.42,413
A,786,3820.18,4856.92,9046
A,787,3081.71,668.47,4979
A,788,4976.33,1496.41,903
A,789,1141.09,4867.4,25645
A,790,1738.17,4371.86,856
A,791,763.75,1457.77,5745
A,792,53.74,848.23,13548
A,793,4357.15,4175.62,3272
A,794,3732.29,89.71,14168
A,795,4331.0,4920.29,9479
A,796,2167.39,3348.99,1062
A,797,2039.41,1952.77,9653
A,798,4338.88,3506.2,4752
A,799,2001.23,1399.09,5125
A,800,3349.61,4315.03,1704
A,801,785.02,279.9,13787
A,802,2010.38,1334.98,521
A,803,1584.14,4413.08,1619
A,804,4089.81,1568.75,7264
A,805,2114.73,1952.37,13331
A,806,96.38,2527.89,3150
A,807,1953.24,3485.82,5893
A,808,773.37,3358.51,4779
A,809,4413.3,2003.09,5936
A,810,2480.41,3475.45,17451
A,811,2854.14,1358.73,513
A,812,767.94,2909.54,2968
A,813,607.14,4610.14,127
A,814,4150.19,1870.08,11295
A,815,3540.2,4739.71,5815
A,816,1881.72,282.75,7883
A,817,675.16,2692.48,149
A,818,1093.68,3620.68,1444
A,819,1591.83,4058.03,5713
A,820,3727.09,3907.96,3153
A,821,1989.29,3540.54,3916
A,822,4560.43,124.8,6339
A,823,3148.29,1449.22,23375
A,824,195.15,74.39,15482
A,825,576.89,1551.53,7566
A,826,2591.17,1232.96,2518
A,827,260.27,4054.89,25311
A,828,3503.75,2999.45,20500
A,829,4203.81,3556.96,3731
A,830,4046.66,4707.86,12521
A,831,4071.05,2425.06,3662
A,832,4472.15,103.78,3030
A,833,4773.97,3436.12,4313
A,834,4288.15,2786.36,917
A,835,4513.6,2967.15,4146
A,836,1765.22,1838.1,546
A,837,4887.83,3859.67,9427
A,838,1729.02,4627.77,11298
A,839,753.16,2649.98,2328
A,840,4222.06,3105.88,12980
A,841,218.04,3706.27,1204
A,842,1554.12,527.72,14952
A,843,355.9,219.18,11446
A,844,2993.04,2299.0,5045
A,845,2885.47,3344.71,7940
A,846,2426.99,4530.08,19949
A,847,1143.89,920.57,21144
A,848,2427.67,1876.55,7889
