Feature,Instance,LocX,LocY,Checkin
A,156,62149.65,132853.36,2551
A,157,62291.94,132781.74,1808
A,158,62150.64,132836.87,153
A,159,62144.34,132950.92,1264
A,160,62962.42,134589.82,633
A,161,72329.88,101435.87,631
A,162,50245.17,60121.41,3174
A,163,50529,39626,287
A,164,71450.36,146051.3,290
A,165,61224.64,134151,562
A,166,61208.09,133935.15,988
A,167,60974.58,132476.24,1554
A,168,57204.97,156275.39,1774
A,169,57282.45,156164.01,573
A,170,64317.11,126756.75,266
A,171,64347.06,138467.04,185
A,172,57444.78,157741.2,466
A,173,62672.74,133981.48,1915
A,174,62500.24,133311,795
A,175,62794.78,133241.28,1247
A,176,57458.81,152907.27,2032
A,177,62419.56,132848.12,377
A,178,62369.55,132908.71,433
A,179,55452.89,157458.98,316
A,180,55160.65,157725.61,205
A,181,62692.61,134570.44,2842
A,182,58066.99,152675.49,17
A,183,74529.32,163558.15,226
A,184,57461.06,156474.97,361
A,185,57022.57,51595.02,207
A,186,56804.97,51284.84,3525
A,187,56969.65,51426.4,2374
A,188,66396.37,172093,1619
A,189,66860.53,172218.85,548
A,190,73261.43,85009.92,111
A,191,57488.24,157781.97,2736
A,192,63019.08,134096.31,138
A,193,69427.5,76446.45,656
A,194,69430.02,76293.31,6468
A,195,79024.13,76010.97,114
A,196,76348.46,105393.28,86
A,197,48334.37,60529.93,423
A,198,75892.09,96291.75,1662
A,199,62076.62,132325.43,425
A,200,50241.66,60150.25,454
A,201,56343.41,157052.57,293
A,202,57802.09,156586.01,436
A,203,57829.27,156793.73,66
A,204,61412.1,132473.9,1329
A,205,64568.26,135012.49,756
A,206,76298.25,105397.51,1134
A,207,62686.23,134338.67,289
A,208,62713.57,134321.96,1835
A,209,62682.99,134303.92,368
A,210,62711.23,134205.8,97
A,211,62901.99,135093.24,2325
A,212,62903.87,135062.5,2411
A,213,62778.05,134850.55,371
A,214,62862.14,135000.8,105
A,215,48636.81,58980.25,90
A,216,49000.29,59402.7,204
A,217,48955.26,59336.43,1121
A,218,48941.03,59391.56,430
A,219,64532.29,131256,293
A,220,61989.91,132496.06,74
A,221,62071.76,132415.2,178
A,222,56824.86,154703.98,519
A,223,56785.81,154780.5,1831
A,224,55543.07,158008.73,690
A,225,56675.03,156001.96,1730
A,226,56675.03,155990.82,648
A,227,62202.53,132868.95,744
A,228,62181.22,133001.26,931
A,229,56738.02,156460.16,753
A,230,57196.42,156727.02,323
A,231,57206.05,156632.01,505
A,232,57816.58,156097.63,1493
A,233,57685.3,156866.35,466
A,234,57526.93,156510.83,3156
A,235,48352.21,60534.84,596
A,236,65331.21,133364.02,279
A,237,48245.03,155744.79,536
A,238,56936.36,155700.46,1248
A,239,62189.4,132847.12,3985
A,240,62182.75,132956.94,517
A,241,57206.86,156177.49,557
A,242,57807.49,157041.76,2070
A,243,48751.99,59756.43,593
A,244,62686.86,134466.08,74
A,245,62679.39,134206.46,24
A,246,62843.44,134848.55,28
A,247,62749.18,134840.86,648
A,248,62901.63,134929.63,650
A,249,62900.1,134862.8,705
A,250,60132.68,132783.75,2530
A,251,56909.27,156537.23,203
A,252,56848.8,156818.9,205
A,253,66884.81,138456.24,2065
A,254,62189.94,132846.9,580
A,255,62155.04,132817.38,1249
A,256,57206.23,156163.9,86
A,257,71995.08,186711.54,483
A,258,57804.25,157048.22,96
A,259,57847.53,155418.68,1050
A,260,57904.04,155557.9,2673
A,261,56892.35,156677.45,806
A,262,56848.08,156731.02,419
A,263,56773.03,156654.06,222
A,264,57780.05,156273.71,321
A,265,56130.03,158804.84,780
A,266,61702.45,132186.33,1392
A,267,61856.25,132359.07,2120
A,268,62254.43,153002.49,2152
A,269,71995.17,186711.54,181
A,270,50379.34,59297.23,264
A,271,50236.71,60192.24,656
A,272,56431.69,51188.72,75
A,273,56080.27,51081.8,1469
A,274,56763.4,156173.59,323
A,275,56966.05,156112,455
A,276,61332.13,132042.32,969
A,277,73479.03,124161.13,403
A,278,49011.45,59784.38,2920
A,279,70457,135184.34,107
A,280,69420.4,140764.28,1310
A,281,72227.63,133499.45,342
A,282,72288.55,133755.39,379
A,283,72232.39,133363.12,2265
A,284,61439.53,133262,990
A,285,60950.2,134208.58,1315
A,286,60947.32,134369.41,4380
A,287,61101.95,134449.15,99
A,288,60933.74,133983.15,35
A,289,50326.13,59437.78,1480
A,290,60601.54,132857.37,1156
A,291,62244.72,132450.96,753
A,292,49179.41,59224.72,654
A,293,49173.29,59274.17,2086
A,294,70442.44,135180.56,5537
A,295,60649.04,133503.57,565
A,296,60677.64,133541.33,209
A,297,60796.29,133373.82,349
A,298,61174.27,139701.2,475
A,299,60305.94,134211.59,55
A,300,61268.54,133290.62,287
A,301,49185.71,59156.45,893
A,302,55788.41,157550.75,978
A,303,55689.5,157389.92,153
A,304,55835.92,157185.77,1183
A,305,56719.48,154090.97,143
A,306,57457.01,152940.23,284
A,307,57494.99,152902.48,946
A,308,48939.14,59615.54,120
A,309,48277.99,61753.29,425
A,310,56220.03,158017.08,721
A,311,70217.95,149202.9,1520
A,312,60893.35,132605.21,36
A,313,61518.69,133249.97,26
A,314,61661.52,133174.79,14
A,315,62133.28,132779.07,1636
A,316,61583.18,133067.42,1381
A,317,51464.79,64847.31,207
A,318,62142.36,133149.84,4389
A,319,62182.66,134148.21,245
A,320,70623.08,135163.85,2031
A,321,61101.68,134252.02,1844
A,322,61102.58,134328.64,3914
A,323,60951.73,134146.32,2797
A,324,60937.43,133828.79,1155
A,325,56729.2,158581.42,63
A,326,57110.12,158632.21,23
A,327,59070.29,150053.59,374
A,328,59648.14,150046.91,190
A,329,59043.57,150298.62,436
A,330,57226.11,157443.05,1519
A,331,61549.36,133785.24,1734
A,332,56866.08,154954.91,53
A,333,56938.07,154698.52,1034
A,334,56677.73,155152.83,3614
A,335,56665.22,155156.17,2052
A,336,56748.91,156041.61,696
A,337,57458.81,157932.21,265
A,338,56491.81,154746.19,3934
A,339,56486.41,155065.62,2242
A,340,56492.71,154737.06,422
A,341,57481.31,153564.94,1990
A,342,57410.94,153577.64,97
A,343,56739.82,159073.15,720
A,344,74686.35,133703.82,571
A,345,57503.9,153598.91,298
A,346,62321.17,132791.1,103
A,347,62210.36,132772.5,4430
A,348,62341.49,133059.85,127
A,349,62798.2,134850.88,442
A,350,57473.12,158007.17,247
A,351,57445.59,153076,654
A,352,57802,156001.73,2631
A,353,57798.5,156191.3,990
A,354,57827.38,155868.2,4106
A,355,57825.4,155879.22,597
A,356,57843.94,155946.27,64
A,357,57915.02,54575.55,471
A,358,56737.93,156123.25,279
A,359,57031.2,156430.98,170
A,360,57185.08,157323.54,97
A,361,60140.51,152292.14,2657
A,362,57510.55,158036.02,1228
A,363,62675.35,134036.17,1542
A,364,63084.55,132764.37,130
A,365,62529.56,133349.54,164
A,366,56917.19,51206.54,420
A,367,67193.79,201549.26,2254
A,368,66176.46,209324.31,94
A,369,57003.85,154729.6,2600
A,370,56464.36,158091.15,3351
A,371,56737.39,156106.76,281
A,372,62328.81,132729.17,51
A,373,62721.93,134544.04,711
A,374,62825.99,134850.55,1027
A,375,56808.39,156772.57,1232
A,376,56963.89,156438.44,1017
A,377,56930.78,156726.01,911
A,378,57637.34,157024.17,213
A,379,57796.97,156744.72,720
A,380,57774.65,156812.89,1729
A,381,61858.68,132363.53,419
A,382,50291.28,60070.06,380
A,383,50235.72,60197.7,2189
A,384,56213.28,157253.82,690
A,385,56242.8,157055.8,303
A,386,56349.89,157060.47,1063
A,387,66736.74,146389.99,1607
A,388,68457.58,148668.3,499
A,389,57456.11,157704.9,951
A,390,62711.86,134212.25,2390
A,391,62687.49,134439.46,448
A,392,62423.97,133337.4,906
A,393,56634.98,156791.84,348
A,394,48890.59,60454.76,155
A,395,56765.02,156186.28,231
A,396,49227.5,58873.77,483
A,397,56802.27,156400.46,388
A,398,73490.71,75665.59,1441
A,399,73893.46,80439.72,186
A,400,73924.19,81055.63,1746
A,401,68568.41,85512.01,240
A,402,53123.3,64436.11,1183
A,403,52674.08,167119.73,2066
A,404,65740.67,141344.33,75
A,405,62266.12,152760.69,1316
A,406,69425.25,76288.52,1009
A,407,56258.1,158354.33,435
A,408,58497.44,63433.28,2067
A,409,59128.86,64684.93,213
A,410,56733.61,51207.43,481
A,411,55468.01,157447.51,1527
A,412,68579.92,85263.08,719
A,413,74667.75,109018.57,797
A,414,72478.31,85473.25,550
A,415,72413.44,85117.18,797
A,416,72451.27,85094.46,17
A,417,52657.34,167131.87,526
A,418,48905.63,59441.79,29
A,419,48923.02,59445.13,149
A,420,56941.31,156252.55,358
A,421,56741.26,156230.39,1105
A,422,56942.21,156246.43,886
A,423,59733.7,133199.18,21
A,424,61147.74,133309,2445
A,425,61187.22,133250.63,14
A,426,56133.9,158317.24,1131
A,427,59478.83,133579.31,312
A,428,69768.4,113289.95,1397
A,429,70599.26,102500.51,4272
A,430,62104.5,132681.84,778
A,431,72467.53,86237.17,526
A,432,61690.93,133027.33,120
A,433,61642.27,132477.24,458
A,434,62271.52,133224.57,628
A,435,62237.7,133276.92,1357
A,436,61960.95,134098.09,67
A,437,71327.26,139996.01,43
A,438,48905.18,59710.99,179
A,439,60464.09,133995.41,3867
A,440,73469.68,141563.29,1121
A,441,72423.68,85335.03,1123
A,442,58015.44,135930.23,417
A,443,60341.65,133075.33,515
A,444,55992.61,158189.27,618
A,445,55992.7,158226.14,586
A,446,68090.93,179406.95,3458
A,447,78137.55,125619.15,829
A,448,79774.86,110834.11,1854
A,449,78708.32,109197.22,2328
A,450,56668.73,157605.55,763
A,451,56832.06,157601.32,1131
A,452,79752.69,111578.43,4643
A,453,72707.25,143128.46,1208
A,454,78794.88,131871.36,940
A,455,56400.73,156999.77,399
A,456,56421.97,156971.15,1575
A,457,57690.7,156847.52,553
A,458,57613.4,156530.33,581
A,459,57700.42,156498.47,219
A,460,56473.81,51118.44,1278
A,461,75911.67,153656.05,1431
A,462,73715.76,187513.67,549
A,463,77913.68,131723.78,11
A,464,77902.9,131613.52,1356
A,465,78024.58,132493.5,67
A,466,78024.31,132486.48,1588
A,467,74084.46,86260.01,452
A,468,61725.02,132424.23,1995
A,469,61758.21,132478.8,91
A,470,57279.66,157102.02,1675
A,471,57378.46,157803.69,1826
A,472,57777.17,156284.3,69
A,473,57601.17,156530.33,674
A,474,57749.19,156807.43,777
A,475,57577.14,156527.43,869
A,476,56097.99,51042.37,1588
A,477,76820.44,160561.58,261
A,478,62659.88,133131.69,810
A,479,75246.79,197282.34,571
A,480,74046.91,213047.16,694
A,481,57480.59,156484.77,49
A,482,57730.11,156721.78,2206
A,483,55543.07,158022.99,608
A,484,59257.78,137995.92,1046
A,485,77823.51,131210,157
A,486,73005.1,141330.74,4787
A,487,76422.65,189242,53
A,488,79300.33,82153.46,916
A,489,79781.51,168024.77,486
A,490,69219.34,86591.57,196
A,491,70326.87,86830.81,1054
A,492,79284.25,131115.89,326
A,493,79377.73,131091.95,175
A,494,79289.91,131115.45,550
A,495,57797.96,156178.38,1695
A,496,57718.14,156318.15,1707
A,497,57735.42,156319.71,246
A,498,57826.93,156043.39,2049
A,499,57790.4,156054.3,425
A,500,57866.43,59529.56,362
A,501,77889.43,131973.6,318
A,502,57864.36,155851.04,225
A,503,70328.67,86839.94,1569
A,504,56621.93,51251.98,1068
A,505,61247.49,133209.87,295
A,506,59735.14,132954.26,921
A,507,61806.42,132309.73,436
A,508,78133.24,77953.7,84
A,509,74647.27,105762.6,2158
A,510,70381.69,90230.34,22
A,511,70390.23,90202.05,455
A,512,71164.16,90113.06,148
A,513,70406.41,89271.39,251
A,514,61811.1,132346.48,2858
A,515,61665.93,132110.26,105
A,516,61823.96,132351.94,2236
A,517,61869.3,132365.98,977
A,518,61956.36,132399.39,3506
A,519,56435.38,51119.89,331
A,520,56719.21,51203.65,483
A,521,77066.97,164827.61,1598
A,522,61924.07,132702.22,1133
A,523,70143.26,86870.46,147
A,524,70325.52,90198.93,358
A,525,69849.11,88686.67,1525
A,526,69850.28,88753.49,560
A,527,75512.32,141734.48,550
A,528,77329.94,146333.75,1066
A,529,70082.51,87497.62,561
A,530,71198.84,85683.53,42
A,531,70319.59,86988.18,1370
A,532,69915.08,89076.04,997
A,533,70338.55,88193.05,1561
A,534,70291.46,88177.01,1300
A,535,74325.13,76635.01,354
A,536,74431.85,76134.93,623
A,537,73998.03,81073.01,2148
A,538,69847.04,84347.24,1180
A,539,69906.27,84396.02,604
A,540,59250.32,137454.52,1607
A,541,73457.38,191391.67,71
A,542,60444.48,132417.21,2163
A,543,56980.81,49652.07,3470
A,544,57134.78,49106.66,199
A,545,56779.78,154594.17,2214
A,546,56790.85,155043.79,585
A,547,79244.12,131112.88,2691
A,548,70317.43,88357.88,2268
A,549,56912.78,156513.84,1529
A,550,56821.8,156495.46,685
A,551,56940.05,156441,287
A,552,57805.96,156867.68,77
A,553,79252.83,154417.3,606
A,554,70010.52,87233.54,1593
A,555,77164.24,168265.23,2034
A,556,49292.07,58595.33,688
A,557,79531,130230.12,1765
A,558,79195.9,131108.76,791
A,559,79395.15,131004.4,1484
A,560,58444.62,63312.89,1306
A,561,75217.78,96020.44,883
A,562,70380.07,88283.93,1285
A,563,70379.98,88284.15,83
A,564,70349.43,88193.16,332
A,565,70332.98,88245.73,2261
A,566,61677.35,132422.78,470
A,567,61870.55,132367.31,422
A,568,79074.32,162978.66,318
A,569,61513.02,132420.33,2606
A,570,61550.89,132330.22,1396
A,571,60950.02,132474.79,629
A,572,61323.23,132377.34,172
A,573,75187.96,117958.49,805
A,574,75265.48,118128.57,149
A,575,55205.11,139104,465
A,576,66763.89,143967.12,2353
A,577,70317.43,88342.4,747
A,578,70285.8,88255.75,40
A,579,70321.75,88269.67,286
A,580,70290.92,88259.54,1432
A,581,56796.87,156456.26,338
A,582,74895.83,69826.15,2348
A,583,60705.71,133257.54,95
A,584,61203.5,133302.2,534
A,585,61247.31,133204.64,67
A,586,56854.11,156390.55,722
A,587,56964.88,156182.39,281
A,588,78505.46,131864.78,2869
A,589,78564.19,131809.32,767
A,590,61644.16,132422.11,247
A,591,70507.15,91719.21,1715
A,592,75428.06,105456.99,1525
A,593,76692.28,105414.89,1955
A,594,75188.59,118150.73,1481
A,595,72472.02,66629.33,135
A,596,60858.99,133305.65,1079
A,597,61212.23,133302.2,1679
A,598,70166.45,92072.05,1082
A,599,78500.79,131864.34,1036
A,600,61059.58,153922.79,392
A,601,57789.77,156760.21,69
A,602,78473.5,131848.41,774
A,603,75144.21,69835.17,222
A,604,60684.57,133907.64,2459
A,605,69810.91,88528.29,1271
A,606,69864.21,88869.32,291
A,607,73835.52,82760.57,632
A,608,74170.43,80573.71,91
A,609,78495.32,131889.62,330
A,610,70374.32,86620.64,529
A,611,61523.27,132420.88,1774
A,612,74171.87,80558.34,517
A,613,73793.2,82772.49,940
A,614,73790.06,82789.53,958
A,615,69951.12,74684.59,803
A,616,71581.02,88317.12,1126
A,617,59562.23,133593.78,1282
A,618,76239.24,91356.57,255
A,619,77447.76,89512.41,232
A,620,77368.55,146335.86,2328
A,621,60016.45,133225.02,1000
A,622,75541.51,172154.03,2177
A,623,74076.55,130590.98,306
A,624,78374.18,131966.69,1686
A,625,78393.3,131988.08,1576
A,626,78494.42,131850.42,1235
A,627,70097.43,113700.15,374
A,628,60366.93,133116.43,687
A,629,61549.09,132337.13,486
A,630,71456.74,88997.96,222
A,631,71628.2,89062.56,2899
A,632,69852.17,88372.59,687
A,633,75308.32,90755.25,1682
A,634,75260.36,118077.33,2388
A,635,77097.6,117672.15,471
A,636,71758.22,108290.5,220
A,637,70288.14,89389.67,1581
A,638,56974.15,156436.77,432
A,639,56773.03,156397.34,200
A,640,78323.71,132098.23,623
A,641,60511.67,133014.85,37
A,642,79602.56,86284.4,2011
A,643,59434.3,134030.16,24
A,644,59474.6,133994.29,1079
A,645,57360.64,153738.46,734
A,646,57527.83,153694.58,249
A,647,75537.47,98191.49,163
A,648,71660.28,135798.92,15
A,649,61579.22,133333.16,883
A,650,75216.52,98097.93,237
A,651,70285.8,90196.37,685
A,652,78395.19,132015.92,2289
A,653,78506.27,132176.41,2637
A,654,56352.32,158596.35,461
A,655,72509.49,143196.62,356
A,656,73469.14,141566.07,2773
A,657,70026.79,89242.32,128
A,658,78399.23,132073.61,589
A,659,72286.57,143351.88,951
A,660,73441.02,144237.2,501
A,661,78665.93,131867.12,1291
A,662,62255.69,133278.81,1167
A,663,75096.51,134823.04,622
A,664,61225.45,134209.8,1484
A,665,61101.59,134205.02,1338
A,666,61101.95,134191.32,633
A,667,61102.4,134146.32,1183
A,668,60916.56,134066.69,1158
A,669,60983.48,134121.71,522
A,670,60950.47,134095.09,7674
A,671,75118.16,135028.31,1472
A,672,61246.41,133895.95,429
A,673,61225.18,134116.25,83
A,674,61252.26,132974.76,33
A,675,71449.29,135000.24,644
A,676,71449.2,135006.59,353
A,677,71598.18,101650.83,2634
A,678,56853.57,156452.25,558
A,679,78491.81,132178.75,707
A,680,69343.64,202668.04,1968
A,681,71763.34,90511.12,3636
A,682,64310.01,126746.72,510
A,683,78829.45,131928.16,3505
A,684,56486.77,155274.34,1066
A,685,61841.68,134098.54,1787
A,686,79974.64,101400.45,224
A,687,71240.99,135756.71,518
A,688,71583.54,90107.49,2070
A,689,62195.97,132673.04,421
A,690,62199.03,132721.15,1069
A,691,62230.33,132775.62,1362
A,692,62193.27,132795.89,986
A,693,62193.27,132801.79,149
A,694,62141.19,133067.87,3499
A,695,62143.89,132960.28,209
A,696,57159.79,156090.95,1446
A,697,57299.54,155998.95,195
A,698,61896.91,134097.98,313
A,699,61834.4,134141.31,1084
A,700,64505.68,89247.67,326
A,701,62116.01,133205.42,1314
A,702,62286.36,133612.94,2481
A,703,72508.59,143197.29,2292
A,704,72550.91,143230.37,466
A,705,71487.03,94335.1,164
A,706,71588.3,94183.96,1040
A,707,78680.66,132027.73,1559
A,708,61868.94,134098.43,3527
A,709,61920.2,134098.65,1043
A,710,56669.63,157237.01,633
A,711,56669.54,157247.36,880
A,712,68431.96,148930.36,1452
A,713,75332.58,193869.34,784
A,714,75490.22,192031.3,892
A,715,78003.93,85210.29,301
A,716,72476.61,143194.84,730
A,717,78840.41,132005.23,346
A,718,71767.93,94607.86,644
A,719,70720.49,94437.34,1060
A,720,80016.48,101325.28,221
A,721,72238.32,98544.11,1225
A,722,60950.47,134190.43,1904
A,723,65518.95,181779.36,235
A,724,66828.17,172153.25,1451
A,725,57215.59,156457.71,1205
A,726,57126.41,51343.53,1624
A,727,56819.19,51292.64,222
A,728,75649.48,119525.78,732
A,729,74211.31,204888.87,384
A,730,69316.23,202660.69,4468
A,731,56575.59,154534.69,568
A,732,78775.12,132011.69,1727
A,733,56478.85,155117.52,1630
A,734,77622.26,88444.87,704
A,735,79110.87,82590.95,1245
A,736,62141.28,134146.54,215
A,737,61223.65,134236.98,522
A,738,56839.26,157348.94,387
A,739,56808.57,157142.22,1272
A,740,60852.51,134006.99,863
A,741,71115.99,135776.2,72
A,742,68435.2,148860.98,326
A,743,72407.96,143333.83,51
A,744,62721.21,132332.67,729
A,745,62420.55,132533.26,338
A,746,57635.18,157036.97,209
A,747,57458,157442.27,1584
A,748,57686.74,156959.9,2545
A,749,56545.98,155071.63,548
A,750,80682.75,85766.17,217
A,751,61703.35,134092.86,890
A,752,71507.7,90985.8,353
A,753,55598.15,157845.9,2220
A,754,55503.92,157875.97,639
A,755,56666.93,51262.9,70
A,756,77155.8,84375.64,1212
A,757,79113.92,82844.89,1306
A,758,56460.49,158224.24,943
A,759,56704.46,153646.13,536
A,760,71336.6,90018.83,979
A,761,56671.25,158146.06,931
A,762,75729.24,190977.24,460
A,763,77015.15,194416.75,378
A,764,75712,191011.65,427
A,765,56671.43,158003.38,1655
A,766,72506.62,143198.51,32
A,767,72350.72,143307.88,35
A,768,78664.67,132027.06,1704
A,769,71381.98,94215.48,121
A,770,57401.22,157747.44,34
A,771,71767.75,93643.34,372
A,772,71335.34,90062.27,491
A,773,71263.54,90109.05,272
A,774,62423.07,133493.43,1430
A,775,62738.21,132944.69,101
A,776,75200.62,197800.35,165
A,777,71868.84,90894.36,1155
A,778,72810.04,142993.91,2630
A,779,78709.66,131948.09,293
A,780,59532.63,133598.8,72
A,781,60579.32,132944.57,783
A,782,62280.78,133764.08,757
A,783,62007.36,133600.58,1292
A,784,75818.53,190855.28,2218
A,785,68431.6,148937.27,450
A,786,78843.73,132421,487
A,787,72854.15,92120.39,1596
A,788,78700.86,107580.48,2035
A,789,64233.03,138497.44,2930
A,790,57521.8,157678.17,502
A,791,75691.61,191050.3,40
A,792,57799.49,58948.95,2064
A,793,78599.57,132153.69,374
A,794,56668.37,158495.78,606
A,795,57454.31,156471.18,27
A,796,57470.33,156478.76,822
A,797,70637.91,87275.09,980
A,798,70837.68,87505.64,1976
A,799,78345.98,144736.5,237
A,800,71339.03,89868.48,639
A,801,56801.37,157511.77,1192
A,802,56800.2,157630.39,299
A,803,72423.5,143024.43,569
A,804,78840.77,131993.42,629
A,805,78921.4,131894.52,193
A,806,62771.22,133090.7,2034
A,807,56553.36,157001.11,1789
A,808,56517.27,157001.22,554
A,809,56724.52,156610.74,329
A,810,62740.46,132839.1,959
A,811,72524.32,87547.96,163
A,812,72638.88,87563.33,1413
A,813,72576.97,87619.57,2871
A,814,62359.66,132959.39,18
A,815,62342.66,133051.38,208
A,816,62700.44,134947.22,2192
A,817,59675.67,133824.33,645
A,818,60620.16,132836.98,281
A,819,61963.11,133234.6,3018
A,820,62720.94,134511.41,603
A,821,57492.47,157282.22,1421
A,822,57627.8,157062.59,370
A,823,63820.63,134772.7,22
A,824,57412.56,157584.83,284
A,825,72870.78,90604.45,880
A,826,62740.19,132836.65,148
A,827,68428.28,149028.26,826
A,828,68461.72,148657.94,1845
A,829,62371.08,133117.87,209
A,830,62277.37,133230.59,351
A,831,78718.28,109171.49,1222
A,832,60160.75,155562.02,316
A,833,62736.95,132889.67,150
A,834,72635.82,143176.79,188
A,835,78915.47,131933.17,514
A,836,78840.85,131977.27,542
A,837,78608.73,131807.43,1982
A,838,73355.31,136313.81,967
A,839,73386.67,136012.65,121
A,840,56386.7,158262.33,4861
A,841,62006.82,133614.83,997
A,842,62398.25,132750,5341
A,843,62429.09,132583.72,834
A,844,57029.22,157796.45,542
A,845,56833.77,157550.64,2094
A,846,62242.47,133841.6,382
A,847,56668.37,157630.05,1042
A,848,78686.94,131917.69,2704
A,849,78646.09,131894.08,296
A,850,78584.67,131894.3,805
A,851,78683.44,131828.36,2058
A,852,56672.33,156776.24,351
A,853,56522.22,157001.45,157
A,854,74528.51,163535.54,598
A,855,72591.08,143143.6,2903
